depth	min68.2%	max68.2%	best	accrate
3.58	366640	445940	405803	-798723.89
3.59	359449	437150	397816	-790052.49
3.6	352333	428465	389915	-781436.04
3.61	345292	419872	382101	-772874.37
3.62	338322	411360	374372	-764367.33
3.63	331422	402927	366728	-755914.76
3.64	324600	394603	359169	-747516.5
3.65	317855	386386	351694	-739172.37
3.66	311187	378257	344302	-730882.23
3.67	304601	370218	336993	-722645.9
3.68	298083	362277	329767	-714463.23
3.69	291632	354409	322622	-706334.05
3.7	285249	346630	315559	-698258.21
3.71	278958	338952	308576	-690235.54
3.72	272736	331366	301674	-682265.87
3.73	266584	323864	294851	-674349.06
3.74	260495	316451	288108	-666484.92
3.75	254489	309126	281443	-658673.32
3.76	248557	301875	274856	-650914.07
3.77	242684	294715	268347	-643207.02
3.78	236879	287645	261915	-635552.01
3.79	231146	280639	255560	-627948.87
3.8	225488	273724	249280	-620397.45
3.81	219895	266889	243076	-612897.58
3.82	214369	260136	236947	-605449.09
3.83	208906	253470	230893	-598051.84
3.84	203508	246891	224912	-590705.65
3.85	198174	240382	219005	-583410.37
3.86	192911	233961	213171	-576165.83
3.87	187711	227626	207409	-568971.86
3.88	182568	221368	201720	-561828.32
3.89	177509	215192	196101	-554735.03
3.9	172497	209096	190554	-547691.84
3.91	167564	203056	185077	-540698.58
3.92	162689	197093	179670	-533755.09
3.93	157878	191209	174332	-526861.21
3.94	153122	185412	169064	-520016.78
3.95	148426	179693	163864	-513221.63
3.96	143800	174036	158731	-506475.6
3.97	139230	168453	153667	-499778.54
3.98	134721	162958	148669	-493130.27
3.99	130273	157536	143738	-486530.64
4	125882	152168	138872	-479979.49
4.01	121552	146872	134073	-473476.65
4.02	117281	141658	129338	-467021.96
4.03	113058	136513	124668	-460615.27
4.04	108890	131448	120061	-454256.39
4.05	104783	126449	115519	-447945.19
4.06	100746	121521	111039	-441681.49
4.07	96761	116660	106623	-435465.13
4.08	92825	111869	102268	-429295.95
4.09	88962	107149	97975	-423173.79
4.1	85147	102495	93743	-417098.49
4.11	81376	97899	89572	-411069.88
4.12	77673	93372	85462	-405087.81
4.13	74027	88931	81411	-399152.1
4.14	70425	84543	77419	-393262.6
4.15	66881	80214	73486	-387419.16
4.16	63398	75949	69612	-381621.59
4.17	59963	71752	65796	-375869.75
4.18	56571	67621	62037	-370163.47
4.19	53234	63544	58336	-364502.59
4.2	49940	59535	54691	-358886.94
4.21	46703	55584	51102	-353316.38
4.22	43520	51704	47569	-347790.72
4.23	40385	47870	44091	-342309.82
4.24	37299	44104	40668	-336873.5
4.25	34253	40406	37299	-331481.62
4.26	31255	36759	33984	-326134
4.27	28312	33174	30723	-320830.48
4.28	25414	29645	27514	-315570.91
4.29	22562	26180	24359	-310355.12
4.3	19755	22766	21255	-305182.94
4.31	16991	19424	18203	-300054.22
