depth	min68.2%	max68.2%	best	accrate
3.58	4868	5443	5153	2066.73
3.59	4891	5458	5173	2065.49
3.6	4916	5477	5194	2064.26
3.61	4940	5493	5215	2063.02
3.62	4964	5510	5235	2061.79
3.63	4987	5528	5256	2060.55
3.64	5010	5544	5277	2059.32
3.65	5033	5562	5297	2058.08
3.66	5056	5579	5318	2056.84
3.67	5079	5596	5338	2055.61
3.68	5102	5613	5359	2054.37
3.69	5125	5631	5379	2053.14
3.7	5147	5650	5400	2051.9
3.71	5170	5667	5420	2050.67
3.72	5193	5685	5441	2049.43
3.73	5215	5703	5461	2048.2
3.74	5239	5722	5482	2046.96
3.75	5261	5740	5502	2045.73
3.76	5283	5759	5523	2044.49
3.77	5305	5778	5543	2043.25
3.78	5328	5797	5564	2042.02
3.79	5350	5814	5584	2040.78
3.8	5372	5834	5605	2039.55
3.81	5393	5853	5625	2038.31
3.82	5414	5872	5645	2037.08
3.83	5436	5891	5666	2035.84
3.84	5457	5910	5686	2034.61
3.85	5478	5930	5706	2033.37
3.86	5500	5949	5727	2032.14
3.87	5522	5969	5747	2030.9
3.88	5543	5987	5767	2029.67
3.89	5564	6006	5788	2028.43
3.9	5586	6026	5808	2027.19
3.91	5606	6046	5828	2025.96
3.92	5628	6066	5849	2024.72
3.93	5649	6086	5869	2023.49
3.94	5669	6107	5889	2022.25
3.95	5688	6126	5909	2021.02
3.96	5708	6146	5929	2019.78
3.97	5730	6167	5950	2018.55
3.98	5750	6186	5970	2017.31
3.99	5770	6207	5990	2016.08
4	5788	6227	6010	2014.84
4.01	5809	6247	6030	2013.6
4.02	5828	6267	6050	2012.37
4.03	5848	6287	6071	2011.13
4.04	5867	6307	6091	2009.9
4.05	5885	6328	6111	2008.66
4.06	5903	6348	6131	2007.43
4.07	5923	6369	6151	2006.19
4.08	5944	6390	6171	2004.96
4.09	5962	6411	6191	2003.72
4.1	5983	6433	6211	2002.49
4.11	6003	6454	6231	2001.25
4.12	6022	6474	6251	2000.02
4.13	6040	6495	6271	1998.78
4.14	6058	6517	6291	1997.54
4.15	6077	6537	6311	1996.31
4.16	6096	6558	6331	1995.07
4.17	6115	6579	6351	1993.84
4.18	6134	6600	6371	1992.6
4.19	6153	6621	6391	1991.37
4.2	6171	6642	6411	1990.13
4.21	6190	6664	6431	1988.9
4.22	6209	6685	6451	1987.66
4.23	6228	6707	6470	1986.43
4.24	6247	6728	6490	1985.19
4.25	6265	6749	6510	1983.95
4.26	6284	6769	6530	1982.72
4.27	6303	6791	6550	1981.48
4.28	6321	6812	6570	1980.25
4.29	6340	6832	6589	1979.01
4.3	6359	6853	6609	1977.78
4.31	6377	6874	6629	1976.54
4.32	6396	6896	6649	1975.31
4.33	6414	6917	6669	1974.07
4.34	6433	6938	6688	1972.84
4.35	6451	6960	6708	1971.6
4.36	6470	6981	6728	1970.37
4.37	6488	7002	6747	1969.13
4.38	6506	7024	6767	1967.89
4.39	6524	7045	6787	1966.66
4.4	6541	7066	6806	1965.42
4.41	6559	7087	6826	1964.19
4.42	6579	7109	6846	1962.95
4.43	6596	7130	6865	1961.72
