depth	min68.2%	max68.2%	best	accrate
3.58	5171	5755	5453	1147.53
3.59	5185	5763	5464	1146.69
3.6	5200	5771	5476	1145.89
3.61	5215	5777	5487	1145.13
3.62	5230	5784	5499	1144.39
3.63	5245	5793	5510	1143.69
3.64	5260	5800	5522	1143.02
3.65	5274	5808	5533	1142.39
3.66	5289	5816	5545	1141.79
3.67	5302	5824	5556	1141.22
3.68	5317	5833	5567	1140.69
3.69	5330	5842	5579	1140.19
3.7	5344	5850	5590	1139.72
3.71	5357	5859	5602	1139.28
3.72	5371	5868	5613	1138.88
3.73	5385	5877	5624	1138.51
3.74	5399	5887	5636	1138.18
3.75	5413	5895	5647	1137.88
3.76	5427	5903	5659	1137.61
3.77	5440	5912	5670	1137.38
3.78	5452	5921	5681	1137.18
3.79	5464	5930	5693	1137.01
3.8	5477	5939	5704	1136.87
3.81	5489	5949	5715	1136.77
3.82	5501	5959	5727	1136.7
3.83	5513	5969	5738	1136.67
3.84	5524	5977	5750	1136.67
3.85	5536	5987	5761	1136.7
3.86	5548	5997	5772	1136.76
3.87	5560	6007	5784	1136.86
3.88	5571	6017	5795	1136.99
3.89	5583	6029	5806	1137.16
3.9	5595	6039	5818	1137.36
3.91	5606	6049	5829	1137.59
3.92	5617	6060	5840	1137.85
3.93	5628	6069	5852	1138.15
3.94	5638	6080	5863	1138.48
3.95	5649	6090	5875	1138.85
3.96	5660	6101	5886	1139.25
3.97	5671	6112	5897	1139.68
3.98	5682	6123	5909	1140.14
3.99	5693	6135	5920	1140.64
4	5703	6146	5932	1141.17
4.01	5715	6156	5943	1141.74
4.02	5726	6168	5954	1142.33
4.03	5737	6179	5966	1142.97
4.04	5747	6190	5977	1143.63
4.05	5758	6202	5989	1144.33
4.06	5767	6214	6000	1145.06
4.07	5778	6226	6012	1145.82
4.08	5788	6237	6023	1146.62
4.09	5798	6248	6035	1147.45
4.1	5809	6260	6046	1148.32
4.11	5819	6272	6058	1149.21
4.12	5828	6285	6069	1150.14
4.13	5840	6297	6081	1151.11
4.14	5851	6311	6092	1152.11
4.15	5863	6322	6104	1153.14
4.16	5874	6334	6115	1154.2
4.17	5884	6346	6127	1155.3
4.18	5895	6359	6138	1156.43
4.19	5905	6372	6150	1157.59
4.2	5915	6385	6161	1158.79
4.21	5927	6398	6173	1160.02
4.22	5937	6410	6184	1161.28
4.23	5946	6420	6196	1162.58
4.24	5956	6433	6208	1163.91
4.25	5966	6445	6219	1165.28
4.26	5976	6458	6231	1166.67
4.27	5985	6470	6243	1168.1
4.28	5995	6484	6254	1169.57
4.29	6005	6497	6266	1171.06
4.3	6015	6510	6278	1172.59
4.31	6025	6523	6290	1174.16
4.32	6035	6535	6301	1175.75
4.33	6045	6547	6313	1177.38
4.34	6056	6560	6325	1179.05
4.35	6065	6573	6337	1180.74
4.36	6075	6587	6348	1182.47
4.37	6085	6600	6360	1184.24
4.38	6094	6614	6372	1186.03
4.39	6104	6627	6384	1187.86
4.4	6115	6640	6396	1189.73
4.41	6126	6654	6408	1191.62
4.42	6137	6666	6420	1193.55
