depth	min68.2%	max68.2%	best	accrate
6.56	-6596	-1364	-3986	18795.89
6.57	-6371	-1211	-3798	18975.61
6.58	-6146	-1054	-3609	19155.65
6.59	-5920	-896	-3417	19336.03
6.6	-5693	-738	-3224	19516.73
6.61	-5464	-578	-3028	19697.76
6.62	-5233	-415	-2832	19879.12
6.63	-4999	-254	-2633	20060.82
6.64	-4765	-92	-2432	20242.84
6.65	-4526	73	-2230	20425.18
6.66	-4289	243	-2025	20607.86
6.67	-4048	410	-1819	20790.87
6.68	-3803	579	-1611	20974.21
6.69	-3555	751	-1402	21157.87
6.7	-3304	925	-1190	21341.87
6.71	-3050	1098	-977	21526.19
6.72	-2794	1273	-761	21710.85
6.73	-2535	1451	-544	21895.83
6.74	-2273	1630	-325	22081.14
6.75	-2010	1811	-105	22266.78
6.76	-1742	1990	118	22452.75
6.77	-1475	2170	343	22639.05
6.78	-1205	2352	569	22825.68
6.79	-936	2540	797	23012.64
6.8	-663	2728	1027	23199.92
6.81	-385	2916	1259	23387.54
6.82	-107	3105	1493	23575.48
6.83	174	3298	1729	23763.76
6.84	462	3489	1967	23952.36
6.85	748	3681	2206	24141.29
6.86	1036	3873	2448	24330.55
6.87	1326	4069	2691	24520.14
6.88	1617	4265	2936	24710.06
6.89	1907	4466	3183	24900.31
6.9	2202	4665	3432	25090.89
6.91	2499	4869	3683	25281.8
6.92	2799	5075	3936	25473.03
6.93	3101	5280	4191	25664.6
6.94	3404	5491	4447	25856.49
6.95	3711	5698	4706	26048.72
6.96	4023	5908	4966	26241.27
6.97	4331	6120	5229	26434.15
6.98	4643	6330	5493	26627.36
6.99	4957	6547	5759	26820.9
7	5279	6766	6028	27014.77
7.01	5601	6986	6298	27208.97
7.02	5926	7211	6570	27403.5
7.03	6246	7438	6844	27598.35
7.04	6570	7670	7120	27793.54
7.05	6893	7900	7398	27620.66
7.06	7213	8133	7674	27079.51
7.07	7519	8368	7945	26538.35
7.08	7814	8600	8210	25997.19
7.09	8101	8836	8470	25456.04
7.1	8381	9067	8725	24914.88
7.11	8653	9296	8974	24373.72
7.12	8912	9523	9218	23832.57
7.13	9160	9753	9456	23291.41
7.14	9402	9978	9689	22750.26
7.15	9638	10195	9916	22209.1
7.16	9866	10408	10138	21667.94
7.17	10089	10620	10355	21126.79
7.18	10306	10827	10566	20585.63
7.19	10519	11027	10772	20044.47
7.2	10729	11219	10973	19503.32
7.21	10931	11407	11168	18962.16
7.22	11129	11586	11357	18421
7.23	11327	11757	11542	17879.85
7.24	11520	11922	11720	17338.69
7.25	11710	12078	11894	16797.54
7.26	11894	12228	12062	16256.38
7.27	12078	12372	12224	15715.22
7.28	12256	12508	12381	15174.07
7.29	12430	12638	12533	14632.91
7.3	12593	12767	12679	14091.75
7.31	12743	12898	12820	13550.6
7.32	12872	13039	12956	NA
