depth	min68.2%	max68.2%	best	accrate
3.58	3636	4885	4167	2730.54
3.59	3667	4908	4195	2727.56
3.6	3697	4930	4222	2724.57
3.61	3731	4953	4249	2721.58
3.62	3762	4975	4276	2718.59
3.63	3793	4997	4304	2715.6
3.64	3823	5020	4331	2712.62
3.65	3854	5043	4358	2709.63
3.66	3885	5065	4385	2706.64
3.67	3916	5088	4412	2703.65
3.68	3948	5110	4439	2700.67
3.69	3979	5133	4466	2697.68
3.7	4010	5156	4493	2694.69
3.71	4041	5179	4520	2691.7
3.72	4073	5202	4547	2688.72
3.73	4103	5225	4574	2685.73
3.74	4134	5247	4601	2682.74
3.75	4162	5270	4628	2679.75
3.76	4192	5292	4654	2676.76
3.77	4223	5315	4681	2673.78
3.78	4253	5338	4708	2670.79
3.79	4283	5361	4735	2667.8
3.8	4313	5383	4761	2664.81
3.81	4343	5406	4788	2661.83
3.82	4373	5428	4815	2658.84
3.83	4403	5451	4841	2655.85
3.84	4433	5475	4868	2652.86
3.85	4462	5498	4894	2649.88
3.86	4491	5521	4921	2646.89
3.87	4520	5543	4947	2643.9
3.88	4551	5567	4974	2640.91
3.89	4582	5590	5000	2637.92
3.9	4612	5614	5026	2634.94
3.91	4641	5637	5053	2631.95
3.92	4670	5660	5079	2628.96
3.93	4699	5683	5105	2625.97
3.94	4728	5706	5132	2622.99
3.95	4757	5729	5158	2620
3.96	4786	5751	5184	2617.01
3.97	4816	5775	5210	2614.02
3.98	4846	5798	5236	2611.04
3.99	4875	5821	5262	2608.05
4	4903	5844	5289	2605.06
4.01	4931	5866	5315	2602.07
4.02	4960	5890	5341	2599.08
4.03	4988	5913	5367	2596.1
4.04	5017	5936	5393	2593.11
4.05	5046	5958	5418	2590.12
4.06	5076	5981	5444	2587.13
4.07	5104	6003	5470	2584.15
4.08	5131	6026	5496	2581.16
4.09	5160	6050	5522	2578.17
4.1	5188	6073	5548	2575.18
4.11	5216	6096	5573	2572.2
4.12	5246	6118	5599	2569.21
4.13	5273	6141	5625	2566.22
4.14	5301	6164	5651	2563.23
4.15	5329	6187	5676	2560.24
4.16	5357	6210	5702	2557.26
4.17	5385	6233	5727	2554.27
4.18	5414	6256	5753	2551.28
4.19	5443	6278	5778	2548.29
4.2	5471	6300	5804	2545.31
4.21	5499	6322	5829	2542.32
4.22	5526	6344	5855	2539.33
4.23	5554	6367	5880	2536.34
4.24	5581	6391	5906	2533.36
4.25	5609	6413	5931	2530.37
4.26	5636	6435	5956	2527.38
4.27	5663	6457	5981	2524.39
4.28	5690	6480	6007	2521.4
4.29	5718	6502	6032	2518.42
4.3	5745	6525	6057	2515.43
