depth	min68.2%	max68.2%	best	accrate
3.58	5443	6272	5943	-1509.29
3.59	5435	6251	5928	-1477.7
3.6	5428	6234	5914	-1446.22
3.61	5421	6215	5899	-1414.86
3.62	5415	6197	5885	-1383.61
3.63	5407	6180	5871	-1352.48
3.64	5401	6163	5858	-1321.46
3.65	5395	6147	5844	-1290.56
3.66	5392	6131	5832	-1259.78
3.67	5387	6116	5819	-1229.11
3.68	5381	6104	5807	-1198.56
3.69	5377	6092	5795	-1168.12
3.7	5371	6078	5783	-1137.8
3.71	5366	6068	5772	-1107.6
3.72	5363	6056	5761	-1077.51
3.73	5356	6045	5750	-1047.54
3.74	5352	6035	5739	-1017.68
3.75	5349	6025	5729	-987.94
3.76	5344	6017	5719	-958.31
3.77	5341	6011	5710	-928.8
3.78	5336	6004	5700	-899.41
3.79	5331	5997	5691	-870.13
3.8	5326	5992	5683	-840.97
3.81	5321	5986	5674	-811.92
3.82	5314	5981	5666	-782.99
3.83	5309	5977	5658	-754.17
3.84	5303	5971	5651	-725.47
3.85	5298	5969	5643	-696.89
3.86	5292	5966	5637	-668.42
3.87	5288	5964	5630	-640.07
3.88	5283	5963	5623	-611.83
3.89	5277	5961	5617	-583.71
3.9	5271	5960	5611	-555.71
3.91	5266	5958	5606	-527.82
3.92	5259	5959	5601	-500.05
3.93	5253	5958	5596	-472.39
3.94	5248	5959	5591	-444.85
3.95	5243	5960	5586	-417.42
3.96	5236	5961	5582	-390.11
3.97	5231	5964	5578	-362.92
3.98	5225	5967	5575	-335.84
3.99	5219	5971	5571	-308.88
4	5214	5974	5568	-282.03
4.01	5211	5979	5565	-255.3
4.02	5205	5981	5563	-228.68
4.03	5203	5986	5561	-202.18
4.04	5199	5990	5559	-175.8
4.05	5197	5994	5557	-149.53
4.06	5194	5997	5555	-123.38
4.07	5191	6004	5554	-97.34
4.08	5187	6010	5553	-71.42
4.09	5184	6016	5552	-45.62
4.1	5181	6021	5552	-19.93
4.11	5178	6028	5552	5.65
4.12	5175	6033	5552	31.1
4.13	5174	6040	5552	56.44
4.14	5173	6047	5553	81.67
4.15	5168	6053	5554	106.78
4.16	5167	6059	5555	131.77
4.17	5165	6068	5556	156.65
4.18	5163	6076	5558	181.42
4.19	5161	6083	5559	206.06
4.2	5159	6090	5561	230.59
4.21	5158	6097	5564	255.01
4.22	5157	6105	5566	279.31
4.23	5157	6113	5569	303.49
4.24	5156	6122	5572	327.56
4.25	5157	6132	5575	351.51
