depth	min68.2%	max68.2%	best	accrate
3.58	5685	6666	6176	369.74
3.59	5690	6668	6179	369.74
3.6	5695	6671	6183	369.74
3.61	5701	6673	6187	369.74
3.62	5707	6675	6191	369.74
3.63	5712	6677	6194	369.74
3.64	5717	6679	6198	369.74
3.65	5723	6681	6202	369.74
3.66	5729	6683	6205	369.74
3.67	5735	6685	6209	369.74
3.68	5740	6687	6213	369.74
3.69	5745	6689	6216	369.74
3.7	5750	6691	6220	369.74
3.71	5755	6694	6224	369.74
3.72	5761	6696	6228	369.74
3.73	5767	6698	6231	369.74
3.74	5771	6700	6235	369.74
3.75	5776	6702	6239	369.74
3.76	5781	6705	6242	369.74
3.77	5786	6706	6246	369.74
3.78	5791	6708	6250	369.74
3.79	5796	6710	6253	369.74
3.8	5801	6711	6257	369.74
3.81	5806	6714	6261	369.74
3.82	5811	6716	6265	369.74
3.83	5816	6718	6268	369.74
3.84	5822	6720	6272	369.74
3.85	5827	6723	6276	369.74
3.86	5833	6725	6279	369.74
3.87	5839	6727	6283	369.74
3.88	5843	6729	6287	369.74
3.89	5848	6732	6290	369.74
3.9	5852	6733	6294	369.74
3.91	5858	6736	6298	369.74
3.92	5863	6738	6301	369.74
3.93	5868	6740	6305	369.74
3.94	5874	6741	6309	369.74
3.95	5879	6744	6313	369.74
3.96	5884	6747	6316	369.74
3.97	5889	6749	6320	369.74
3.98	5894	6751	6324	369.74
3.99	5898	6754	6327	369.74
4	5904	6756	6331	369.74
4.01	5908	6758	6335	369.74
4.02	5914	6761	6338	369.74
4.03	5919	6763	6342	369.74
4.04	5924	6765	6346	369.74
4.05	5929	6768	6350	369.74
4.06	5934	6771	6353	369.74
4.07	5939	6773	6357	369.74
4.08	5945	6775	6361	369.74
4.09	5949	6778	6364	369.74
4.1	5954	6780	6368	369.74
4.11	5960	6782	6372	369.74
4.12	5965	6784	6375	369.74
4.13	5970	6786	6379	369.74
4.14	5974	6788	6383	369.74
4.15	5979	6790	6387	369.74
4.16	5984	6793	6390	369.74
4.17	5988	6795	6394	369.74
4.18	5993	6797	6398	369.74
4.19	5999	6800	6401	369.74
4.2	6004	6803	6405	369.74
4.21	6009	6805	6409	369.74
4.22	6015	6807	6412	369.74
4.23	6020	6809	6416	369.74
4.24	6025	6812	6420	369.74
4.25	6029	6814	6423	369.74
4.26	6034	6817	6427	369.74
4.27	6038	6819	6431	369.74
4.28	6044	6821	6435	369.74
4.29	6048	6823	6438	369.74
4.3	6053	6826	6442	369.74
4.31	6059	6829	6446	369.74
4.32	6064	6831	6449	369.74
4.33	6069	6834	6453	369.74
4.34	6074	6836	6457	369.74
4.35	6080	6838	6460	369.74
4.36	6085	6841	6464	369.74
4.37	6089	6844	6468	369.74
4.38	6094	6846	6472	369.74
4.39	6099	6849	6475	369.74
4.4	6104	6851	6479	369.74
4.41	6110	6854	6483	369.74
4.42	6115	6856	6486	369.74
4.43	6119	6859	6490	369.74
4.44	6124	6863	6494	369.74
4.45	6129	6865	6497	369.74
4.46	6134	6868	6501	369.74
4.47	6138	6871	6505	369.74
4.48	6142	6874	6509	369.74
4.49	6147	6877	6512	369.74
4.5	6152	6880	6516	369.74
4.51	6157	6882	6520	369.74
4.52	6162	6885	6523	369.74
4.53	6165	6887	6527	369.74
4.54	6171	6890	6531	369.74
4.55	6175	6892	6534	369.74
4.56	6179	6895	6538	369.74
4.57	6184	6897	6542	369.74
4.58	6188	6899	6546	369.74
4.59	6193	6902	6549	369.74
4.6	6198	6905	6553	369.74
4.61	6202	6908	6557	369.74
4.62	6207	6911	6560	369.74
4.63	6211	6914	6564	369.74
4.64	6216	6916	6568	369.74
4.65	6221	6919	6571	369.74
4.66	6225	6922	6575	369.74
4.67	6230	6924	6579	369.74
4.68	6235	6927	6582	369.74
4.69	6239	6929	6586	369.74
4.7	6243	6932	6590	369.74
4.71	6248	6935	6594	369.74
4.72	6253	6937	6597	369.74
4.73	6257	6940	6601	369.74
4.74	6262	6943	6605	369.74
4.75	6266	6945	6608	369.74
4.76	6270	6948	6612	369.74
4.77	6274	6951	6616	369.74
4.78	6279	6954	6619	369.74
4.79	6283	6957	6623	369.74
4.8	6288	6960	6627	369.74
4.81	6293	6962	6631	369.74
4.82	6297	6965	6634	369.74
4.83	6302	6968	6638	369.74
4.84	6306	6970	6642	369.74
4.85	6311	6972	6645	369.74
4.86	6316	6975	6649	369.74
4.87	6320	6979	6653	369.74
4.88	6324	6982	6656	369.74
4.89	6329	6985	6660	369.74
4.9	6334	6988	6664	369.74
4.91	6338	6991	6668	369.74
4.92	6343	6994	6671	369.74
4.93	6348	6997	6675	369.74
4.94	6351	7001	6679	369.74
4.95	6355	7004	6682	369.74
4.96	6360	7007	6686	369.74
4.97	6363	7010	6690	369.74
4.98	6368	7014	6693	369.74
4.99	6371	7017	6697	369.74
5	6376	7021	6701	369.74
5.01	6380	7024	6704	369.74
5.02	6383	7027	6708	369.74
5.03	6387	7030	6712	369.74
5.04	6392	7033	6716	369.74
5.05	6396	7035	6719	369.74
5.06	6400	7038	6723	369.74
5.07	6405	7043	6727	369.74
5.08	6410	7046	6730	369.74
5.09	6414	7049	6734	369.74
5.1	6418	7052	6738	369.74
5.11	6423	7056	6741	369.74
5.12	6427	7058	6745	369.74
5.13	6432	7062	6749	369.74
5.14	6436	7065	6753	369.74
5.15	6440	7069	6756	369.74
5.16	6443	7072	6760	369.74
5.17	6447	7076	6764	369.74
5.18	6451	7079	6767	369.74
5.19	6455	7083	6771	369.74
5.2	6459	7086	6775	369.74
5.21	6463	7090	6778	369.74
5.22	6467	7094	6782	369.74
5.23	6471	7098	6786	369.74
5.24	6475	7101	6790	369.74
5.25	6479	7104	6793	369.74
5.26	6483	7108	6797	369.74
5.27	6487	7112	6801	369.74
5.28	6490	7115	6804	369.74
5.29	6495	7117	6808	369.74
5.3	6499	7120	6812	369.74
5.31	6503	7124	6815	369.74
5.32	6507	7127	6819	369.74
5.33	6511	7130	6823	369.74
5.34	6513	7134	6827	369.74
5.35	6518	7137	6830	369.74
5.36	6522	7141	6834	369.74
5.37	6526	7144	6838	369.74
5.38	6529	7148	6841	369.74
5.39	6532	7151	6845	369.74
5.4	6536	7155	6849	369.74
5.41	6540	7158	6852	369.74
5.42	6544	7161	6856	369.74
5.43	6548	7165	6860	369.74
5.44	6551	7169	6863	369.74
5.45	6555	7174	6867	369.74
5.46	6558	7177	6871	369.74
5.47	6563	7181	6875	369.74
5.48	6567	7184	6878	369.74
5.49	6571	7188	6882	369.74
5.5	6574	7192	6886	369.74
5.51	6578	7195	6889	369.74
5.52	6581	7199	6893	369.74
5.53	6584	7203	6897	369.74
5.54	6588	7206	6900	369.74
5.55	6592	7210	6904	369.74
5.56	6595	7214	6908	369.74
5.57	6598	7218	6912	369.74
5.58	6602	7221	6915	369.74
5.59	6606	7225	6919	369.74
5.6	6610	7230	6923	369.74
5.61	6613	7233	6926	369.74
