depth	min68.2%	max68.2%	best	accrate
3.58	4980	5625	5311	1631.48
3.59	4999	5638	5327	1631.52
3.6	5019	5651	5344	1631.63
3.61	5039	5663	5360	1631.8
3.62	5061	5676	5376	1632.03
3.63	5082	5689	5393	1632.32
3.64	5103	5702	5409	1632.67
3.65	5124	5715	5425	1633.08
3.66	5145	5727	5442	1633.56
3.67	5164	5740	5458	1634.09
3.68	5185	5753	5474	1634.68
3.69	5204	5765	5491	1635.33
3.7	5224	5777	5507	1636.05
3.71	5243	5790	5523	1636.82
3.72	5262	5804	5540	1637.66
3.73	5281	5818	5556	1638.55
3.74	5300	5832	5572	1639.51
3.75	5319	5846	5589	1640.53
3.76	5338	5860	5605	1641.6
3.77	5358	5874	5622	1642.74
3.78	5377	5888	5638	1643.94
3.79	5397	5902	5655	1645.2
3.8	5416	5918	5671	1646.52
3.81	5435	5933	5687	1647.9
3.82	5453	5948	5704	1649.34
3.83	5472	5963	5720	1650.84
3.84	5490	5978	5737	1652.41
3.85	5507	5993	5753	1654.03
3.86	5525	6007	5770	1655.71
3.87	5543	6023	5787	1657.46
3.88	5562	6039	5803	1659.26
3.89	5581	6056	5820	1661.13
3.9	5599	6072	5836	1663.05
3.91	5618	6088	5853	1665.04
3.92	5635	6105	5870	1667.08
3.93	5654	6121	5886	1669.19
3.94	5671	6138	5903	1671.36
3.95	5689	6153	5920	1673.59
3.96	5707	6170	5936	1675.88
3.97	5725	6185	5953	1678.23
3.98	5742	6202	5970	1680.64
3.99	5759	6219	5987	1683.11
4	5775	6236	6004	1685.64
4.01	5793	6254	6020	1688.23
4.02	5810	6270	6037	1690.88
4.03	5827	6288	6054	1693.6
4.04	5845	6305	6071	1696.37
4.05	5862	6322	6088	1699.21
4.06	5879	6340	6105	1702.1
4.07	5896	6358	6122	1705.06
4.08	5913	6375	6139	1708.07
4.09	5930	6393	6156	1711.15
4.1	5946	6411	6173	1714.29
4.11	5964	6428	6191	1717.48
4.12	5980	6447	6208	1720.74
4.13	5997	6464	6225	1724.06
4.14	6014	6482	6242	1727.44
4.15	6031	6501	6259	1730.88
4.16	6049	6519	6277	1734.38
4.17	6065	6538	6294	1737.94
4.18	6081	6557	6311	1741.56
4.19	6097	6576	6329	1745.25
4.2	6113	6595	6346	1748.99
4.21	6130	6615	6364	1752.79
4.22	6146	6634	6381	1756.66
4.23	6163	6654	6399	1760.58
4.24	6179	6674	6417	1764.57
4.25	6195	6692	6434	1768.61
4.26	6211	6712	6452	1772.72
4.27	6228	6732	6470	1776.89
4.28	6244	6752	6487	1781.11
4.29	6260	6771	6505	1785.4
4.3	6277	6790	6523	1789.75
4.31	6294	6811	6541	1794.16
4.32	6310	6832	6559	1798.63
4.33	6327	6852	6577	1803.16
4.34	6345	6871	6595	1807.75
4.35	6363	6891	6613	1812.39
4.36	6380	6912	6631	1817.01
4.37	6396	6933	6649	1821.6
4.38	6413	6954	6667	1826.15
4.39	6429	6975	6686	1830.68
4.4	6447	6995	6704	1835.17
4.41	6464	7015	6722	1839.63
4.42	6482	7035	6741	1844.06
4.43	6499	7056	6759	1848.46
4.44	6517	7076	6778	1852.82
4.45	6534	7096	6796	1857.16
4.46	6551	7116	6815	1861.46
4.47	6569	7137	6833	1865.73
4.48	6587	7157	6852	1869.97
4.49	6605	7177	6871	1874.17
4.5	6623	7197	6890	1878.35
4.51	6641	7217	6908	1882.49
4.52	6659	7236	6927	1886.6
4.53	6677	7257	6946	1890.68
4.54	6694	7277	6965	1894.73
4.55	6712	7298	6984	1898.75
4.56	6731	7319	7003	1902.73
4.57	6749	7340	7022	1906.69
4.58	6768	7359	7041	1910.61
4.59	6786	7380	7060	1914.5
4.6	6805	7400	7079	1918.35
4.61	6823	7420	7098	1922.18
4.62	6843	7441	7118	1925.97
4.63	6861	7460	7137	1929.73
4.64	6880	7481	7156	1933.47
4.65	6899	7501	7176	1937.16
4.66	6917	7522	7195	1940.83
4.67	6935	7543	7214	1944.47
4.68	6954	7563	7234	1948.07
4.69	6973	7583	7253	1951.64
4.7	6992	7605	7273	1955.18
4.71	7010	7625	7292	1958.69
4.72	7030	7644	7312	1962.16
4.73	7049	7665	7331	1965.61
4.74	7068	7685	7351	1969.02
4.75	7087	7705	7371	1972.4
4.76	7106	7726	7391	1975.75
4.77	7125	7747	7410	1979.07
4.78	7144	7767	7430	1982.36
4.79	7163	7786	7450	1985.61
4.8	7182	7807	7470	1988.83
4.81	7201	7827	7490	1992.02
4.82	7221	7847	7510	1995.18
4.83	7241	7868	7530	1998.31
4.84	7260	7888	7550	2001.4
4.85	7280	7909	7570	2004.47
4.86	7300	7928	7590	2007.5
4.87	7319	7949	7610	2010.5
4.88	7338	7971	7630	2013.46
4.89	7358	7991	7650	2016.4
4.9	7377	8012	7670	2019.31
4.91	7398	8032	7690	2022.18
4.92	7418	8053	7710	2025.02
4.93	7438	8072	7731	2027.83
4.94	7458	8093	7751	2030.61
4.95	7478	8114	7771	2033.35
4.96	7498	8134	7792	2036.06
4.97	7519	8154	7812	2038.75
4.98	7538	8176	7832	2041.4
4.99	7559	8197	7853	2044.02
5	7579	8218	7873	2046.6
5.01	7599	8239	7894	2049.16
5.02	7620	8260	7914	2051.68
5.03	7640	8281	7935	2054.17
5.04	7660	8301	7955	2056.63
5.05	7680	8322	7976	2059.06
5.06	7701	8344	7996	2061.46
5.07	7721	8364	8017	2063.82
5.08	7741	8385	8038	2066.15
5.09	7761	8405	8058	2068.45
5.1	7782	8426	8079	2070.72
5.11	7802	8447	8100	2072.96
5.12	7821	8467	8120	2075.17
5.13	7843	8487	8141	2077.34
5.14	7863	8508	8162	2079.48
5.15	7884	8528	8183	2081.59
5.16	7905	8549	8204	2083.67
5.17	7926	8569	8224	2085.72
5.18	7946	8590	8245	2087.73
5.19	7967	8612	8266	2089.72
5.2	7988	8632	8287	2091.67
5.21	8009	8652	8308	2093.59
5.22	8029	8673	8329	2095.48
5.23	8050	8694	8350	2097.33
5.24	8071	8714	8371	2099.16
5.25	8091	8734	8392	2100.95
5.26	8111	8755	8413	2102.71
5.27	8132	8776	8434	2104.44
5.28	8154	8796	8455	2106.14
5.29	8174	8816	8476	2107.8
5.3	8195	8837	8497	2109.43
5.31	8216	8858	8518	2111.04
5.32	8236	8879	8539	2112.61
5.33	8258	8900	8560	2114.15
5.34	8279	8920	8582	2115.65
5.35	8300	8940	8603	2117.13
5.36	8321	8960	8624	2118.57
5.37	8342	8981	8645	2119.98
5.38	8363	9001	8666	2121.36
5.39	8384	9022	8687	2122.71
5.4	8405	9044	8709	2124.03
5.41	8427	9065	8730	2125.31
5.42	8448	9086	8751	2126.56
5.43	8469	9106	8772	2127.78
5.44	8490	9127	8794	2128.97
5.45	8511	9148	8815	2130.13
5.46	8532	9168	8836	2131.26
5.47	8553	9188	8858	2132.35
5.48	8575	9209	8879	2133.41
5.49	8597	9230	8900	2134.44
5.5	8618	9251	8922	2135.44
5.51	8640	9272	8943	2136.41
5.52	8662	9293	8964	2137.34
5.53	8684	9314	8986	2138.24
5.54	8706	9335	9007	2139.12
5.55	8728	9355	9028	2139.96
5.56	8749	9377	9050	2140.76
5.57	8771	9398	9071	2141.54
5.58	8793	9419	9093	2142.28
5.59	8814	9440	9114	2143
5.6	8836	9461	9136	2143.68
5.61	8858	9482	9157	2144.33
5.62	8879	9503	9178	2144.94
5.63	8902	9525	9200	2145.53
5.64	8925	9545	9221	2146.08
5.65	8947	9566	9243	2146.6
5.66	8969	9587	9264	2147.1
5.67	8990	9608	9286	2147.55
5.68	9012	9629	9307	2147.98
5.69	9034	9649	9329	2148.38
5.7	9056	9669	9350	2148.74
5.71	9078	9688	9372	2149.07
5.72	9100	9710	9393	2149.37
5.73	9121	9730	9415	2149.64
5.74	9143	9751	9436	2149.87
5.75	9165	9772	9458	2150.08
5.76	9188	9793	9479	2150.25
5.77	9210	9814	9501	2150.39
5.78	9231	9834	9522	2150.5
5.79	9253	9854	9544	2150.58
5.8	9275	9876	9565	2150.62
5.81	9297	9897	9587	2150.64
5.82	9320	9918	9608	2150.62
5.83	9342	9938	9630	2150.57
5.84	9365	9959	9651	2150.49
5.85	9387	9979	9673	2150.37
5.86	9409	9999	9694	2150.23
5.87	9431	10020	9716	2150.05
5.88	9453	10041	9737	2149.84
5.89	9475	10061	9759	2149.6
5.9	9497	10083	9780	2149.33
5.91	9519	10104	9802	2149.03
5.92	9541	10124	9823	2148.69
5.93	9562	10144	9845	2148.32
5.94	9584	10165	9866	2147.92
5.95	9606	10185	9888	2147.49
5.96	9626	10206	9909	2147.03
5.97	9648	10227	9931	2146.54
5.98	9669	10247	9952	2146.01
5.99	9691	10268	9974	2145.45
6	9712	10289	9995	2144.86
6.01	9733	10309	10016	2144.24
6.02	9756	10331	10038	2143.59
6.03	9779	10351	10059	2142.9
6.04	9801	10371	10081	2142.18
6.05	9823	10391	10102	2141.44
6.06	9846	10413	10124	2140.65
6.07	9867	10433	10145	2139.84
6.08	9889	10453	10166	2139
6.09	9910	10473	10188	2138.12
6.1	9932	10494	10209	2137.22
6.11	9955	10514	10230	2136.28
6.12	9976	10535	10252	2135.31
6.13	9999	10555	10273	2134.3
6.14	10021	10576	10295	2133.27
6.15	10042	10596	10316	2132.2
6.16	10064	10616	10337	2131.1
6.17	10086	10636	10359	2129.97
6.18	10108	10656	10380	2128.81
6.19	10130	10676	10401	2127.62
