depth	min68.2%	max68.2%	best	accrate
3.58	5346	6141	5858	-1191.31
3.59	5343	6125	5846	-1163.54
3.6	5339	6114	5835	-1135.87
3.61	5339	6100	5823	-1108.3
3.62	5338	6089	5812	-1080.83
3.63	5336	6076	5801	-1053.46
3.64	5338	6068	5791	-1026.19
3.65	5338	6058	5781	-999.01
3.66	5338	6049	5771	-971.94
3.67	5338	6042	5761	-944.97
3.68	5340	6033	5751	-918.1
3.69	5342	6026	5742	-891.33
3.7	5344	6019	5733	-864.66
3.71	5343	6012	5725	-838.09
3.72	5345	6006	5716	-811.62
3.73	5348	6002	5708	-785.25
3.74	5349	5997	5700	-758.98
3.75	5350	5994	5693	-732.82
3.76	5350	5990	5685	-706.75
3.77	5349	5988	5678	-680.78
3.78	5347	5983	5672	-654.91
3.79	5347	5979	5665	-629.14
3.8	5347	5978	5659	-603.47
3.81	5344	5976	5653	-577.91
3.82	5344	5977	5647	-552.44
3.83	5345	5976	5641	-527.07
3.84	5344	5975	5636	-501.8
3.85	5341	5975	5631	-476.64
3.86	5341	5976	5626	-451.57
3.87	5339	5977	5622	-426.6
3.88	5335	5979	5618	-401.73
3.89	5335	5980	5614	-376.97
3.9	5333	5982	5610	-352.3
3.91	5332	5986	5606	-327.74
3.92	5331	5988	5603	-303.27
3.93	5331	5991	5600	-278.9
3.94	5330	5995	5597	-254.64
3.95	5330	5999	5595	-230.47
3.96	5330	6003	5592	-206.41
3.97	5329	6007	5590	-182.44
3.98	5328	6013	5588	-158.58
3.99	5328	6018	5587	-134.81
4	5327	6024	5586	-111.15
4.01	5326	6031	5584	-87.58
4.02	5324	6037	5584	-64.12
4.03	5325	6043	5583	-40.76
4.04	5325	6050	5582	-17.49
4.05	5324	6057	5582	5.67
4.06	5326	6063	5582	28.73
4.07	5327	6071	5583	51.7
4.08	5328	6078	5583	74.56
4.09	5329	6086	5584	97.32
4.1	5331	6095	5585	119.99
4.11	5332	6104	5586	142.55
4.12	5329	6113	5588	165.01
4.13	5331	6121	5589	187.37
4.14	5333	6131	5591	209.63
4.15	5333	6140	5593	231.8
4.16	5334	6147	5595	253.86
4.17	5336	6157	5598	275.82
4.18	5338	6167	5601	297.68
4.19	5341	6176	5604	319.44
4.2	5343	6185	5607	341.1
4.21	5345	6194	5610	362.66
4.22	5346	6205	5614	384.12
4.23	5350	6215	5618	405.48
4.24	5354	6225	5622	426.74
4.25	5357	6235	5626	447.9
4.26	5363	6246	5631	468.96
4.27	5367	6256	5635	489.92
4.28	5371	6266	5640	510.78
4.29	5373	6278	5645	531.54
4.3	5377	6288	5651	552.2
4.31	5380	6299	5656	572.76
4.32	5385	6309	5662	593.22
4.33	5391	6320	5668	613.58
4.34	5396	6330	5674	633.83
4.35	5400	6340	5680	653.99
4.36	5401	6352	5687	674.05
4.37	5402	6364	5694	694.01
4.38	5400	6376	5700	713.87
4.39	5403	6389	5708	733.62
4.4	5407	6402	5715	753.28
4.41	5413	6415	5722	772.84
4.42	5414	6428	5730	792.29
4.43	5419	6441	5738	811.65
4.44	5423	6455	5746	830.91
4.45	5429	6468	5755	850.06
4.46	5435	6482	5763	869.12
4.47	5441	6495	5772	888.07
4.48	5446	6510	5781	906.93
4.49	5455	6525	5790	925.69
4.5	5461	6540	5799	944.34
4.51	5467	6555	5808	962.9
4.52	5475	6569	5818	981.35
4.53	5484	6584	5828	999.71
4.54	5492	6600	5838	1017.96
4.55	5500	6615	5848	1036.11
4.56	5508	6630	5858	1054.17
4.57	5516	6645	5869	1072.12
4.58	5526	6660	5880	1089.98
4.59	5532	6676	5891	1107.73
4.6	5540	6692	5902	1125.38
4.61	5549	6707	5913	1142.94
4.62	5560	6723	5924	1160.39
4.63	5568	6739	5936	1177.74
4.64	5575	6755	5948	1195
4.65	5583	6771	5960	1212.15
4.66	5593	6788	5972	1229.2
4.67	5604	6805	5984	1246.15
4.68	5613	6821	5997	1263.01
4.69	5625	6837	6009	1279.76
4.7	5636	6853	6022	1296.41
4.71	5646	6870	6035	1312.96
4.72	5659	6886	6048	1329.41
4.73	5670	6903	6061	1345.76
4.74	5682	6920	6075	1362.01
4.75	5693	6936	6088	1378.16
4.76	5704	6953	6102	1394.22
4.77	5717	6971	6116	1410.17
4.78	5729	6987	6130	1426.02
4.79	5741	7005	6144	1441.77
4.8	5755	7022	6159	1457.42
4.81	5767	7039	6173	1472.97
4.82	5778	7057	6188	1488.41
4.83	5791	7074	6203	1503.76
4.84	5803	7092	6218	1519.01
4.85	5819	7110	6233	1534.16
4.86	5832	7128	6249	1549.21
4.87	5846	7145	6264	1564.16
4.88	5860	7163	6280	1579.01
4.89	5875	7181	6296	1593.76
4.9	5889	7200	6312	1608.4
4.91	5905	7219	6328	1622.95
4.92	5920	7237	6344	1637.4
4.93	5935	7255	6360	1651.75
4.94	5952	7274	6377	1665.99
4.95	5969	7292	6393	1680.14
4.96	5987	7311	6410	1694.19
4.97	6004	7330	6427	1708.13
4.98	6019	7349	6444	1721.98
4.99	6036	7368	6461	1735.73
5	6051	7386	6479	1749.37
5.01	6067	7405	6496	1762.92
5.02	6083	7424	6514	1776.37
5.03	6098	7444	6532	1789.71
5.04	6115	7464	6550	1802.96
5.05	6133	7484	6568	1816.1
5.06	6151	7504	6586	1829.15
5.07	6170	7523	6604	1842.09
5.08	6187	7542	6622	1854.94
5.09	6205	7562	6641	1867.68
5.1	6221	7581	6660	1880.32
5.11	6238	7601	6679	1892.87
5.12	6256	7620	6697	1905.31
5.13	6274	7639	6716	1917.66
5.14	6293	7659	6736	1929.9
5.15	6312	7679	6755	1942.04
5.16	6331	7699	6774	1954.09
5.17	6348	7719	6794	1966.03
