depth	min68.2%	max68.2%	best	accrate
3.58	5140	5696	5423	1790.46
3.59	5159	5713	5441	1790.46
3.6	5177	5731	5459	1790.46
3.61	5196	5748	5477	1790.46
3.62	5214	5765	5494	1790.46
3.63	5233	5782	5512	1790.46
3.64	5251	5800	5530	1790.46
3.65	5270	5817	5548	1790.46
3.66	5289	5834	5566	1790.46
3.67	5307	5851	5584	1790.46
3.68	5326	5869	5602	1790.46
3.69	5344	5886	5620	1790.46
3.7	5363	5903	5638	1790.46
3.71	5381	5920	5656	1790.46
3.72	5400	5938	5674	1790.46
3.73	5418	5955	5691	1790.46
3.74	5437	5973	5709	1790.46
3.75	5455	5990	5727	1790.46
3.76	5474	6007	5745	1790.46
3.77	5492	6025	5763	1790.46
3.78	5511	6042	5781	1790.46
3.79	5530	6060	5799	1790.46
3.8	5548	6077	5817	1790.46
3.81	5567	6095	5835	1790.46
3.82	5586	6112	5853	1790.46
3.83	5604	6129	5870	1790.46
3.84	5623	6147	5888	1790.46
3.85	5641	6164	5906	1790.46
3.86	5660	6181	5924	1790.46
3.87	5678	6198	5942	1790.46
3.88	5697	6216	5960	1790.46
3.89	5715	6233	5978	1790.46
3.9	5734	6250	5996	1790.46
3.91	5753	6268	6014	1790.46
3.92	5771	6285	6032	1790.46
3.93	5790	6302	6050	1790.46
3.94	5808	6320	6067	1790.46
3.95	5826	6337	6085	1790.46
3.96	5845	6354	6103	1790.46
3.97	5863	6372	6121	1790.46
3.98	5882	6389	6139	1790.46
3.99	5900	6406	6157	1790.46
4	5919	6423	6175	1790.46
4.01	5937	6441	6193	1790.46
4.02	5956	6458	6211	1790.46
4.03	5974	6476	6229	1790.46
4.04	5993	6493	6246	1790.46
4.05	6012	6510	6264	1790.46
4.06	6031	6527	6282	1790.46
4.07	6049	6545	6300	1790.46
4.08	6067	6562	6318	1790.46
4.09	6086	6580	6336	1790.46
4.1	6104	6597	6354	1790.46
4.11	6123	6614	6372	1790.46
4.12	6141	6632	6390	1790.46
4.13	6160	6649	6408	1790.46
4.14	6179	6666	6426	1790.46
4.15	6197	6684	6443	1790.46
4.16	6216	6701	6461	1790.46
4.17	6235	6718	6479	1790.46
4.18	6253	6736	6497	1790.46
4.19	6272	6753	6515	1790.46
4.2	6290	6770	6533	1790.46
4.21	6309	6788	6551	1790.46
4.22	6327	6805	6569	1790.46
4.23	6346	6822	6587	1790.46
4.24	6364	6839	6605	1790.46
4.25	6382	6857	6622	1790.46
4.26	6401	6874	6640	1790.46
4.27	6419	6892	6658	1790.46
4.28	6437	6909	6676	1790.46
4.29	6456	6927	6694	1790.46
4.3	6474	6944	6712	1790.46
4.31	6493	6961	6730	1790.46
4.32	6512	6979	6748	1790.46
4.33	6530	6996	6766	1790.46
4.34	6548	7014	6784	1790.46
4.35	6567	7031	6802	1790.46
4.36	6585	7048	6819	1790.46
4.37	6604	7065	6837	1790.46
4.38	6622	7083	6855	1790.46
4.39	6641	7100	6873	1790.46
4.4	6659	7117	6891	1790.46
4.41	6678	7135	6909	1790.46
4.42	6697	7152	6927	1790.46
4.43	6716	7169	6945	1790.46
4.44	6734	7186	6963	1790.46
4.45	6752	7204	6981	1790.46
4.46	6771	7222	6998	1790.46
