depth	min68.2%	max68.2%	best	accrate
3.58	4981	5769	5376	1432.77
3.59	5000	5778	5391	1432.77
3.6	5018	5787	5405	1432.77
3.61	5037	5797	5419	1432.77
3.62	5056	5806	5434	1432.77
3.63	5076	5815	5448	1432.77
3.64	5095	5825	5462	1432.77
3.65	5115	5835	5477	1432.77
3.66	5134	5845	5491	1432.77
3.67	5152	5854	5505	1432.77
3.68	5171	5865	5520	1432.77
3.69	5189	5875	5534	1432.77
3.7	5207	5885	5548	1432.77
3.71	5225	5897	5563	1432.77
3.72	5242	5908	5577	1432.77
3.73	5261	5917	5591	1432.77
3.74	5279	5928	5606	1432.77
3.75	5297	5938	5620	1432.77
3.76	5314	5947	5634	1432.77
3.77	5331	5958	5649	1432.77
3.78	5348	5969	5663	1432.77
3.79	5366	5980	5677	1432.77
3.8	5382	5991	5692	1432.77
3.81	5400	6003	5706	1432.77
3.82	5418	6014	5720	1432.77
3.83	5434	6027	5735	1432.77
3.84	5451	6039	5749	1432.77
3.85	5467	6052	5763	1432.77
3.86	5482	6064	5778	1432.77
3.87	5499	6077	5792	1432.77
3.88	5515	6088	5806	1432.77
3.89	5532	6101	5821	1432.77
3.9	5548	6113	5835	1432.77
3.91	5564	6125	5849	1432.77
3.92	5581	6138	5864	1432.77
3.93	5597	6152	5878	1432.77
3.94	5612	6166	5892	1432.77
3.95	5626	6179	5907	1432.77
3.96	5641	6193	5921	1432.77
3.97	5657	6208	5935	1432.77
3.98	5670	6223	5950	1432.77
3.99	5686	6237	5964	1432.77
4	5699	6252	5978	1432.77
4.01	5713	6267	5993	1432.77
4.02	5726	6282	6007	1432.77
4.03	5739	6296	6021	1432.77
4.04	5753	6312	6035	1432.77
4.05	5768	6328	6050	1432.77
4.06	5782	6344	6064	1432.77
4.07	5795	6360	6078	1432.77
4.08	5809	6375	6093	1432.77
4.09	5822	6392	6107	1432.77
4.1	5835	6408	6121	1432.77
4.11	5849	6424	6136	1432.77
4.12	5861	6442	6150	1432.77
4.13	5874	6458	6164	1432.77
4.14	5887	6474	6179	1432.77
4.15	5897	6490	6193	1432.77
4.16	5910	6507	6207	1432.77
4.17	5921	6524	6222	1432.77
4.18	5934	6542	6236	1432.77
4.19	5946	6559	6250	1432.77
4.2	5958	6575	6265	1432.77
4.21	5970	6593	6279	1432.77
4.22	5982	6612	6293	1432.77
4.23	5992	6630	6308	1432.77
4.24	6002	6648	6322	1432.77
4.25	6013	6666	6336	1432.77
4.26	6023	6684	6351	1432.77
4.27	6034	6704	6365	1432.77
4.28	6046	6723	6379	1432.77
4.29	6054	6741	6394	1432.77
4.3	6062	6758	6408	1432.77
4.31	6071	6777	6422	1432.77
4.32	6081	6796	6437	1432.77
4.33	6093	6815	6451	1432.77
4.34	6103	6833	6465	1432.77
4.35	6113	6852	6480	364.46
4.36	6117	6855	6483	364.46
4.37	6122	6857	6487	364.46
4.38	6127	6859	6491	364.46
4.39	6131	6861	6494	364.46
4.4	6136	6863	6498	364.46
4.41	6141	6866	6502	364.46
4.42	6145	6869	6505	364.46
4.43	6149	6872	6509	364.46
