depth	min68.2%	max68.2%	best	accrate
3.58	4756	5356	5055	2323.4
3.59	4782	5376	5078	2321.36
3.6	4808	5397	5102	2319.32
3.61	4834	5417	5125	2317.29
3.62	4860	5436	5148	2315.25
3.63	4886	5457	5171	2313.21
3.64	4912	5477	5194	2311.18
3.65	4937	5498	5217	2309.14
3.66	4963	5518	5240	2307.1
3.67	4989	5538	5264	2305.07
3.68	5015	5557	5287	2303.03
3.69	5040	5577	5310	2301
3.7	5066	5597	5333	2298.96
3.71	5090	5619	5356	2296.92
3.72	5115	5639	5379	2294.89
3.73	5139	5660	5402	2292.85
3.74	5165	5680	5424	2290.81
3.75	5189	5701	5447	2288.78
3.76	5214	5722	5470	2286.74
3.77	5238	5743	5493	2284.7
3.78	5263	5765	5516	2282.67
3.79	5287	5786	5539	2280.63
3.8	5311	5808	5562	2278.59
3.81	5336	5830	5584	2276.56
3.82	5361	5852	5607	2274.52
3.83	5385	5874	5630	2272.48
3.84	5409	5894	5653	2270.45
3.85	5433	5916	5675	2268.41
3.86	5458	5937	5698	2266.37
3.87	5483	5959	5721	2264.34
3.88	5507	5981	5743	2262.3
3.89	5529	6003	5766	2260.27
3.9	5552	6025	5789	2258.23
3.91	5574	6048	5811	2256.19
3.92	5597	6071	5834	2254.16
3.93	5620	6093	5856	2252.12
3.94	5643	6115	5879	2250.08
3.95	5666	6138	5901	2248.05
3.96	5689	6160	5924	2246.01
3.97	5711	6181	5946	2243.97
3.98	5733	6203	5969	2241.94
3.99	5755	6226	5991	2239.9
4	5776	6248	6013	2237.86
4.01	5797	6272	6036	2235.83
4.02	5819	6296	6058	2233.79
4.03	5840	6318	6081	2231.75
4.04	5863	6342	6103	2229.72
4.05	5884	6365	6125	2227.68
4.06	5906	6388	6147	2225.64
4.07	5927	6412	6170	2223.61
4.08	5948	6434	6192	2221.57
4.09	5970	6457	6214	2219.54
4.1	5991	6481	6236	2217.5
4.11	6012	6504	6259	2215.46
4.12	6033	6528	6281	2213.43
4.13	6054	6551	6303	2211.39
4.14	6074	6575	6325	2209.35
4.15	6094	6598	6347	2207.32
4.16	6115	6622	6369	2205.28
4.17	6135	6645	6391	2203.24
4.18	6156	6668	6413	2201.21
4.19	6177	6692	6435	2199.17
4.2	6198	6715	6457	2197.13
4.21	6218	6739	6479	2195.1
4.22	6238	6761	6501	2193.06
4.23	6260	6786	6523	2191.02
4.24	6280	6809	6545	2188.99
4.25	6301	6833	6567	2186.95
4.26	6322	6855	6589	2184.92
4.27	6343	6879	6611	2182.88
4.28	6362	6901	6632	2180.84
4.29	6384	6923	6654	2178.81
4.3	6404	6946	6676	2176.77
4.31	6423	6969	6698	2174.73
4.32	6443	6992	6720	2172.7
4.33	6463	7016	6741	2170.66
4.34	6484	7041	6763	2168.62
4.35	6503	7063	6785	2166.59
4.36	6523	7086	6806	2164.55
4.37	6543	7108	6828	2162.51
4.38	6563	7131	6850	2160.48
4.39	6584	7155	6871	2158.44
4.4	6605	7179	6893	2156.4
4.41	6625	7202	6914	2154.37
4.42	6646	7225	6936	2152.33
4.43	6666	7248	6957	2150.29
4.44	6686	7271	6979	2148.26
4.45	6706	7294	7000	2146.22
4.46	6726	7317	7022	2144.19
4.47	6746	7340	7043	2142.15
4.48	6765	7362	7065	2140.11
4.49	6786	7385	7086	2138.08
4.5	6806	7407	7107	2136.04
4.51	6826	7431	7129	2134
4.52	6846	7454	7150	2131.97
4.53	6865	7477	7171	2129.93
4.54	6885	7500	7193	2127.89
4.55	6905	7524	7214	2125.86
