depth	min68.2%	max68.2%	best	accrate
3.58	4962	5534	5239	1579.67
3.59	4981	5546	5255	1580.58
3.6	4999	5558	5270	1581.5
3.61	5018	5571	5286	1582.41
3.62	5038	5584	5302	1583.33
3.63	5056	5597	5318	1584.24
3.64	5075	5609	5334	1585.16
3.65	5095	5622	5349	1586.07
3.66	5114	5635	5365	1586.99
3.67	5132	5649	5381	1587.91
3.68	5150	5662	5397	1588.82
3.69	5169	5675	5413	1589.74
3.7	5187	5689	5429	1590.65
3.71	5206	5702	5445	1591.57
3.72	5225	5716	5461	1592.48
3.73	5243	5729	5477	1593.4
3.74	5261	5742	5493	1594.31
3.75	5278	5756	5509	1595.23
3.76	5296	5770	5524	1596.15
3.77	5314	5784	5540	1597.06
3.78	5332	5798	5556	1597.98
3.79	5350	5813	5572	1598.89
3.8	5367	5828	5588	1599.81
3.81	5384	5842	5604	1600.72
3.82	5401	5857	5620	1601.64
3.83	5418	5871	5636	1602.55
3.84	5435	5886	5652	1603.47
3.85	5452	5901	5668	1604.39
3.86	5469	5916	5684	1605.3
3.87	5486	5931	5701	1606.22
3.88	5503	5947	5717	1607.13
3.89	5519	5962	5733	1608.05
3.9	5536	5976	5749	1608.96
3.91	5554	5992	5765	1609.88
3.92	5571	6008	5781	1610.79
3.93	5587	6024	5797	1611.71
3.94	5603	6039	5813	1612.63
3.95	5619	6055	5829	1613.54
3.96	5635	6072	5845	1614.46
3.97	5651	6088	5862	1615.37
3.98	5666	6104	5878	1616.29
3.99	5682	6121	5894	1617.2
4	5698	6138	5910	1618.12
4.01	5714	6154	5926	1619.03
4.02	5728	6171	5942	1619.95
4.03	5744	6188	5959	1620.87
4.04	5759	6205	5975	1621.78
4.05	5774	6221	5991	1622.7
4.06	5789	6237	6007	1623.61
4.07	5805	6255	6024	1624.53
4.08	5822	6272	6040	1625.44
4.09	5836	6290	6056	1626.36
4.1	5850	6306	6072	1627.27
4.11	5866	6324	6089	1628.19
4.12	5880	6341	6105	1629.11
4.13	5895	6358	6121	1630.02
4.14	5910	6376	6137	1630.94
4.15	5926	6393	6154	1631.85
4.16	5941	6411	6170	1632.77
4.17	5956	6429	6186	1633.68
4.18	5970	6446	6203	1634.6
4.19	5985	6464	6219	1635.51
4.2	6000	6481	6235	1636.43
4.21	6014	6500	6252	1637.35
4.22	6029	6517	6268	1638.26
4.23	6044	6535	6285	1639.18
4.24	6058	6553	6301	1640.09
4.25	6074	6571	6317	1641.01
4.26	6089	6589	6334	1641.92
4.27	6103	6607	6350	1642.84
4.28	6119	6626	6367	1643.75
4.29	6133	6644	6383	1644.67
4.3	6148	6661	6399	1645.59
4.31	6163	6679	6416	1646.5
4.32	6177	6697	6432	1647.42
4.33	6192	6715	6449	1648.33
4.34	6206	6732	6465	1649.25
4.35	6220	6751	6482	1650.16
4.36	6235	6770	6498	1651.08
4.37	6250	6788	6515	1651.99
4.38	6265	6806	6531	1652.91
4.39	6280	6825	6548	1653.83
4.4	6295	6843	6564	1654.74
4.41	6310	6860	6581	1655.66
4.42	6325	6879	6598	1656.57
