depth	min68.2%	max68.2%	best	accrate
3.58	4998	5794	5395	1693.19
3.59	5021	5805	5412	1686.75
3.6	5045	5816	5429	1680.3
3.61	5068	5826	5446	1673.85
3.62	5089	5837	5462	1667.4
3.63	5111	5848	5479	1660.95
3.64	5132	5858	5496	1654.51
3.65	5154	5870	5512	1648.06
3.66	5177	5882	5529	1641.61
3.67	5198	5893	5545	1635.16
3.68	5218	5903	5562	1628.72
3.69	5239	5914	5578	1622.27
3.7	5258	5927	5594	1615.82
3.71	5278	5940	5610	1609.37
3.72	5299	5951	5626	1602.92
3.73	5320	5963	5642	1596.48
3.74	5340	5974	5658	1590.03
3.75	5359	5988	5674	1583.58
3.76	5379	5999	5690	1577.13
3.77	5396	6013	5706	1570.69
3.78	5416	6026	5722	1564.24
3.79	5434	6039	5737	1557.79
3.8	5453	6051	5753	1551.34
3.81	5470	6066	5768	1544.89
3.82	5486	6080	5784	1538.45
3.83	5504	6094	5799	1532
3.84	5521	6107	5814	1525.55
3.85	5538	6121	5830	1519.1
3.86	5555	6133	5845	1512.66
3.87	5571	6147	5860	1506.21
3.88	5587	6163	5875	1499.76
3.89	5603	6178	5890	1493.31
3.9	5617	6193	5905	1486.86
3.91	5632	6208	5920	1480.42
3.92	5648	6224	5935	1473.97
3.93	5663	6239	5949	1467.52
3.94	5676	6255	5964	1461.07
3.95	5691	6270	5979	1454.63
3.96	5704	6285	5993	1448.18
3.97	5717	6302	6008	1441.73
3.98	5730	6317	6022	1435.28
3.99	5742	6332	6036	1428.83
4	5754	6348	6051	1422.39
4.01	5768	6364	6065	1415.94
4.02	5782	6381	6079	1409.49
4.03	5794	6397	6093	1403.04
4.04	5806	6414	6107	1396.6
4.05	5817	6428	6121	1390.15
4.06	5829	6446	6135	1383.7
4.07	5840	6462	6149	1377.25
4.08	5851	6479	6163	1370.8
4.09	5862	6495	6176	1364.36
4.1	5874	6513	6190	1357.91
4.11	5885	6530	6204	1351.46
4.12	5895	6546	6217	1345.01
4.13	5904	6562	6231	1338.57
4.14	5915	6580	6244	1332.12
4.15	5925	6596	6257	1325.67
4.16	5935	6612	6271	1319.22
4.17	5945	6629	6284	1312.77
4.18	5955	6645	6297	1306.33
4.19	5964	6662	6310	1299.88
4.2	5976	6678	6323	1293.43
4.21	5986	6693	6336	1286.98
4.22	5994	6709	6349	1280.54
4.23	6003	6726	6362	1274.09
4.24	6011	6742	6374	1267.64
4.25	6022	6758	6387	1261.19
4.26	6031	6776	6400	1254.74
4.27	6040	6793	6412	1248.3
4.28	6048	6810	6425	1241.85
4.29	6056	6826	6437	1235.4
4.3	6064	6842	6449	1228.95
4.31	6072	6858	6462	1222.51
4.32	6080	6872	6474	1216.06
4.33	6089	6889	6486	1209.61
4.34	6097	6906	6498	1203.16
4.35	6105	6923	6510	1091.78
4.36	6111	6938	6521	877.04
4.37	6115	6950	6530	664.63
4.38	6119	6960	6537	454.56
4.39	6119	6968	6541	246.84
4.4	6118	6973	6544	41.45
4.41	6116	6978	6544	-161.59
4.42	6111	6979	6542	-362.3
4.43	6102	6978	6539	-560.66
4.44	6092	6975	6533	-756.69
4.45	6080	6971	6526	-950.37
4.46	6068	6966	6516	-1141.71
4.47	6055	6958	6505	-1330.71
4.48	6039	6948	6491	-1517.38
4.49	6019	6935	6476	-1701.7
4.5	6001	6922	6459	-1883.68
4.51	5979	6906	6440	-2063.32
4.52	5954	6889	6420	-2240.62
4.53	5929	6873	6397	-2415.58
4.54	5901	6853	6373	-2588.2
4.55	5871	6832	6347	-2758.48
4.56	5841	6809	6320	-2926.42
4.57	5808	6783	6290	-3092.01
4.58	5773	6755	6259	-3255.27
4.59	5735	6727	6227	-3416.19
4.6	5694	6699	6193	-3574.76
4.61	5655	6669	6157	-3731
4.62	5612	6635	6120	-3884.9
4.63	5566	6602	6081	-4036.45
4.64	5519	6568	6040	-4185.67
4.65	5472	6531	5999	-4332.54
4.66	5423	6493	5955	-4477.08
4.67	5369	6455	5911	-4619.27
4.68	5317	6416	5864	-4759.12
4.69	5261	6373	5817	-4896.63
4.7	5204	6329	5768	-5031.81
4.71	5146	6287	5717	-5164.64
4.72	5086	6243	5666	-5295.13
4.73	5024	6198	5613	-5423.28
4.74	4963	6152	5559	-5549.09
4.75	4901	6105	5503	-5672.56
4.76	4833	6057	5446	-5793.69
4.77	4766	6008	5388	-5912.48
4.78	4695	5959	5329	-6028.93
4.79	4624	5908	5269	-6143.04
4.8	4553	5857	5208	-6254.8
4.81	4482	5804	5145	-6364.23
4.82	4407	5750	5081	-6471.32
4.83	4327	5696	5017	-6576.07
4.84	4254	5640	4951	-6678.47
4.85	4173	5583	4884	-6778.54
4.86	4092	5528	4816	-6876.26
4.87	4013	5471	4748	-6971.65
4.88	3933	5415	4678	-7064.69
4.89	3852	5357	4607	-7155.39
4.9	3768	5298	4536	-7243.76
4.91	3687	5239	4463	-7329.78
4.92	3600	5181	4390	-7413.46
4.93	3513	5119	4316	-7494.81
4.94	3423	5058	4241	-7573.81
4.95	3333	4995	4165	-7650.47
4.96	3243	4933	4089	-7724.79
4.97	3152	4870	4011	-7796.77
4.98	3059	4807	3933	-7866.41
4.99	2963	4742	3855	-7933.71
5	2867	4680	3775	-7998.67
5.01	2771	4614	3695	-8061.28
5.02	2672	4552	3615	-8121.56
5.03	2576	4485	3534	-8179.5
5.04	2480	4421	3452	-8235.1
5.05	2381	4354	3369	-8288.35
5.06	2282	4290	3287	-8339.27
5.07	2179	4223	3203	-8387.85
5.08	2078	4156	3119	-8434.08
5.09	1977	4086	3035	-8477.98
5.1	1878	4020	2950	-8519.53
5.11	1774	3953	2865	-8558.74
5.12	1674	3881	2779	-8595.62
5.13	1573	3810	2693	-8630.15
5.14	1471	3745	2607	-8662.34
5.15	1364	3676	2521	-8692.2
5.16	1264	3611	2434	-8719.71
5.17	1157	3543	2346	-8744.88
5.18	1051	3476	2259	-8767.71
5.19	942	3406	2171	-8788.2
5.2	838	3335	2083	-8806.35
5.21	730	3264	1995	-8822.16
5.22	623	3194	1907	-8835.63
5.23	517	3123	1819	-8846.76
5.24	410	3052	1730	-8855.55
5.25	304	2980	1642	-8861.99
5.26	196	2910	1553	-8866.1
5.27	88	2844	1464	-8867.87
5.28	-17	2775	1376	-8867.29
5.29	-122	2705	1287	-8864.38
5.3	-232	2636	1198	-8859.13
5.31	-341	2566	1110	-8851.53
5.32	-449	2498	1021	-8841.6
5.33	-558	2429	933	-8829.32
5.34	-664	2356	845	-8814.7
5.35	-773	2287	757	-8797.75
5.36	-881	2217	669	-8778.45
5.37	-991	2149	581	-8756.81
5.38	-1099	2078	493	-8732.83
5.39	-1204	2007	406	-8706.52
5.4	-1311	1935	319	-8677.86
5.41	-1418	1868	232	-8646.86
5.42	-1524	1800	146	-8613.52
5.43	-1624	1738	59	-8577.84
5.44	-1731	1669	-26	-8539.82
5.45	-1831	1602	-112	-8499.46
5.46	-1937	1533	-197	-8456.75
5.47	-2043	1469	-281	-8411.71
5.48	-2149	1403	-365	-8364.33
5.49	-2253	1338	-449	-8314.61
5.5	-2352	1275	-532	-8262.54
5.51	-2454	1212	-615	-8208.14
5.52	-2555	1146	-697	-8151.4
5.53	-2653	1083	-778	-8092.31
5.54	-2755	1019	-859	-8030.89
5.55	-2856	955	-940	-7967.12
5.56	-2951	893	-1019	-7901.01
5.57	-3049	831	-1098	-7832.57
5.58	-3144	769	-1177	-7761.78
5.59	-3241	712	-1254	-7688.65
5.6	-3336	654	-1331	-7613.19
5.61	-3428	594	-1407	-7535.38
5.62	-3519	533	-1483	-7455.23
5.63	-3610	475	-1557	-7372.74
5.64	-3699	416	-1631	-7287.91
5.65	-3788	363	-1704	-7200.74
5.66	-3877	308	-1776	-7111.23
5.67	-3962	254	-1847	-7019.38
5.68	-4046	199	-1917	-6925.19
5.69	-4128	146	-1986	-6828.66
5.7	-4215	96	-2055	-6729.78
5.71	-4299	43	-2122	-6628.57
5.72	-4379	-5	-2188	-6525.02
5.73	-4462	-55	-2254	-6419.13
5.74	-4540	-105	-2318	-6310.89
5.75	-4616	-151	-2381	-6200.32
5.76	-4693	-198	-2443	-6087.4
5.77	-4766	-245	-2504	-5972.15
5.78	-4840	-290	-2563	-5854.55
5.79	-4912	-332	-2622	-5734.61
5.8	-4983	-381	-2679	-5612.34
5.81	-5053	-420	-2735	-5487.72
5.82	-5116	-463	-2790	-5360.76
5.83	-5182	-505	-2844	-5231.47
5.84	-5245	-547	-2896	-5099.83
5.85	-5308	-586	-2947	-4965.85
5.86	-5370	-624	-2997	-4829.53
5.87	-5431	-661	-3045	-4690.87
5.88	-5491	-700	-3092	-4549.87
5.89	-5551	-736	-3138	-4406.53
5.9	-5603	-768	-3182	-4260.85
5.91	-5655	-800	-3224	-4112.83
5.92	-5705	-830	-3265	-3962.46
5.93	-5752	-860	-3305	-3809.76
5.94	-5800	-889	-3343	-3654.72
5.95	-5845	-918	-3380	-3497.33
5.96	-5890	-942	-3415	-3337.61
5.97	-5933	-967	-3448	-3175.55
5.98	-5976	-992	-3480	-3011.14
5.99	-6014	-1014	-3510	-2844.4
6	-6052	-1033	-3538	-2675.31
6.01	-6088	-1054	-3565	-2503.89
6.02	-6119	-1071	-3590	-2330.12
6.03	-6148	-1090	-3613	-2154.01
6.04	-6175	-1103	-3635	-1975.56
6.05	-6201	-1114	-3655	-1794.78
6.06	-6225	-1128	-3673	-1611.65
6.07	-6247	-1140	-3689	-1426.18
6.08	-6263	-1151	-3703	-1238.37
6.09	-6277	-1161	-3715	-1048.22
6.1	-6291	-1166	-3726	-855.73
6.11	-6304	-1172	-3734	-660.9
6.12	-6315	-1177	-3741	-463.73
6.13	-6321	-1177	-3746	-264.22
6.14	-6327	-1176	-3748	-62.37
6.15	-6330	-1175	-3749	141.82
6.16	-6332	-1173	-3748	348.36
6.17	-6329	-1168	-3744	557.23
6.18	-6327	-1161	-3739	768.44
6.19	-6318	-1153	-3731	982
6.2	-6305	-1145	-3721	1197.89
6.21	-6293	-1135	-3709	1416.13
6.22	-6276	-1123	-3695	1636.7
6.23	-6257	-1109	-3678	1859.62
6.24	-6234	-1094	-3660	2084.87
6.25	-6210	-1076	-3639	2312.47
6.26	-6183	-1056	-3616	2542.41
6.27	-6155	-1032	-3591	2774.69
6.28	-6123	-1007	-3563	3009.3
6.29	-6090	-983	-3533	3246.26
6.3	-6052	-957	-3500	3485.56
6.31	-6012	-928	-3465	3727.2
6.32	-5970	-895	-3428	3971.18
6.33	-5924	-859	-3388	4217.5
6.34	-5871	-825	-3346	4466.16
6.35	-5817	-788	-3302	4717.16
6.36	-5760	-747	-3254	4970.5
6.37	-5703	-706	-3205	5226.19
6.38	-5639	-662	-3152	5484.21
6.39	-5576	-614	-3098	5744.57
6.4	-5508	-566	-3040	6007.27
6.41	-5438	-521	-2980	6272.32
6.42	-5364	-469	-2917	6539.7
6.43	-5288	-416	-2852	6809.43
6.44	-5211	-358	-2784	7081.49
6.45	-5127	-302	-2713	7355.9
6.46	-5038	-242	-2639	7632.64
6.47	-4945	-178	-2563	7911.73
6.48	-4850	-114	-2484	8193.16
6.49	-4752	-48	-2402	8476.92
6.5	-4651	22	-2317	8763.03
6.51	-4549	91	-2230	9051.48
6.52	-4442	163	-2139	9342.27
6.53	-4333	236	-2046	9635.4
6.54	-4215	316	-1949	9930.87
6.55	-4097	394	-1850	10228.68
6.56	-3975	476	-1748	10528.83
6.57	-3852	560	-1642	10831.32
6.58	-3721	645	-1534	11136.15
6.59	-3589	737	-1423	11443.32
6.6	-3449	832	-1308	11752.83
6.61	-3312	929	-1191	12064.69
6.62	-3165	1024	-1070	12378.88
6.63	-3014	1122	-946	12695.41
6.64	-2863	1223	-819	13014.29
6.65	-2708	1325	-689	13335.5
6.66	-2549	1436	-556	13659.06
6.67	-2385	1549	-419	13984.95
6.68	-2219	1658	-280	14313.19
6.69	-2049	1773	-136	14643.76
6.7	-1874	1894	10	14976.68
6.71	-1695	2016	160	15311.94
6.72	-1512	2142	313	15649.53
6.73	-1327	2264	469	15989.47
6.74	-1137	2398	629	16331.75
6.75	-943	2530	793	16676.37
6.76	-745	2662	959	17023.33
6.77	-541	2797	1130	17372.63
6.78	-334	2934	1303	17724.27
6.79	-123	3079	1481	18078.25
6.8	94	3227	1661	18434.57
6.81	316	3373	1846	18793.23
6.82	541	3524	2034	19154.23
6.83	766	3676	2225	19517.58
6.84	1001	3832	2420	19883.26
6.85	1239	3994	2619	20251.28
6.86	1482	4155	2822	20621.65
6.87	1729	4321	3028	20994.35
6.88	1976	4491	3238	21369.4
6.89	2231	4665	3452	21746.78
6.9	2491	4842	3669	22126.51
6.91	2754	5025	3890	22508.57
6.92	3022	5206	4115	22892.98
6.93	3294	5392	4344	23279.72
6.94	3569	5583	4577	23668.81
6.95	3850	5771	4814	24060.24
6.96	4139	5971	5054	24454.01
6.97	4430	6171	5299	24850.12
6.98	4723	6373	5547	25248.57
6.99	5023	6577	5800	25649.36
7	5328	6788	6056	26052.49
7.01	5634	6998	6317	26457.96
7.02	5945	7215	6582	26865.77
7.03	6265	7439	6850	27275.92
7.04	6584	7668	7123	27688.41
7.05	6906	7902	7400	27624.41
7.06	7219	8132	7676	27082.35
7.07	7531	8370	7947	26540.3
7.08	7828	8601	8212	25998.24
7.09	8114	8837	8472	25456.19
7.1	8389	9071	8727	24914.13
7.11	8659	9299	8976	24372.08
7.12	8914	9526	9220	23830.03
7.13	9164	9752	9458	23287.97
7.14	9404	9975	9691	22745.92
7.15	9635	10196	9918	22203.86
7.16	9863	10409	10140	21661.81
7.17	10087	10620	10357	21119.75
7.18	10305	10826	10568	20577.7
7.19	10517	11027	10774	20035.64
7.2	10724	11220	10974	19493.59
7.21	10928	11409	11169	18951.53
7.22	11129	11589	11359	18409.48
7.23	11325	11763	11543	17867.42
7.24	11518	11927	11722	17325.37
7.25	11710	12083	11895	16783.31
7.26	11896	12232	12063	16241.26
7.27	12079	12374	12225	15699.2
7.28	12257	12510	12382	15157.15
7.29	12427	12639	12534	14615.1
7.3	12593	12766	12680	14073.04
7.31	12742	12898	12821	13530.99
7.32	12869	13040	12956	8571.95
7.78	15900	17911	16899	NA
