depth	min68.2%	max68.2%	best	accrate
3.58	5526	6435	6086	-2085.01
3.59	5514	6412	6065	-2052.1
3.6	5502	6388	6045	-2019.29
3.61	5490	6362	6024	-1986.6
3.62	5481	6340	6005	-1954.01
3.63	5471	6316	5985	-1921.54
3.64	5461	6296	5966	-1889.17
3.65	5453	6274	5947	-1856.92
3.66	5442	6252	5928	-1824.77
3.67	5435	6234	5910	-1792.73
3.68	5429	6214	5892	-1760.8
3.69	5420	6194	5875	-1728.99
3.7	5414	6174	5857	-1697.28
3.71	5406	6155	5840	-1665.68
3.72	5399	6137	5824	-1634.19
3.73	5392	6124	5807	-1602.81
3.74	5383	6111	5791	-1571.54
3.75	5372	6098	5776	-1540.37
3.76	5363	6085	5760	-1509.32
3.77	5351	6073	5745	-1478.38
3.78	5341	6058	5730	-1447.55
3.79	5329	6045	5716	-1416.82
3.8	5316	6034	5702	-1386.21
3.81	5302	6025	5688	-1355.71
3.82	5292	6014	5674	-1325.31
3.83	5279	6005	5661	-1295.03
3.84	5266	5999	5648	-1264.85
3.85	5254	5992	5635	-1234.78
3.86	5238	5981	5623	-1204.83
3.87	5225	5976	5611	-1174.98
3.88	5213	5969	5599	-1145.24
3.89	5201	5963	5588	-1115.61
3.9	5192	5956	5577	-1086.09
3.91	5179	5951	5566	-1056.68
3.92	5168	5949	5555	-1027.38
3.93	5158	5945	5545	-998.19
3.94	5149	5941	5535	-969.11
3.95	5136	5939	5525	-940.14
3.96	5124	5938	5516	-911.28
3.97	5115	5936	5507	-882.53
3.98	5103	5936	5498	-853.88
3.99	5092	5939	5489	-825.35
4	5079	5939	5481	-796.93
4.01	5071	5942	5473	-768.61
4.02	5062	5942	5465	-740.41
4.03	5051	5944	5458	-712.31
4.04	5042	5946	5451	-684.32
4.05	5031	5949	5444	-656.45
4.06	5021	5949	5438	-628.68
4.07	5011	5953	5431	-601.02
4.08	5001	5954	5425	-573.48
4.09	4990	5957	5419	-546.04
4.1	4981	5959	5414	-518.71
4.11	4971	5962	5409	-491.49
4.12	4963	5964	5404	-464.38
4.13	4954	5967	5399	-437.38
4.14	4945	5970	5395	-410.49
4.15	4936	5974	5391	-383.7
4.16	4927	5979	5387	-357.03
4.17	4920	5982	5383	-330.47
4.18	4915	5986	5380	-304.02
4.19	4908	5990	5377	-277.67
4.2	4902	5996	5374	-251.44
4.21	4895	6001	5372	-225.31
4.22	4892	6006	5370	-199.3
4.23	4887	6010	5368	-173.39
4.24	4884	6015	5366	-147.6
4.25	4882	6020	5364	-121.91
4.26	4878	6026	5363	-96.33
4.27	4873	6032	5362	-70.87
4.28	4873	6036	5361	-45.51
4.29	4870	6040	5361	-20.26
4.3	4868	6046	5361	4.88
4.31	4864	6051	5361	29.91
4.32	4861	6058	5361	54.83
4.33	4860	6063	5362	79.64
4.34	4858	6071	5362	104.34
4.35	4854	6078	5363	128.93
4.36	4853	6085	5365	153.42
4.37	4852	6090	5366	177.79
4.38	4851	6097	5368	202.05
4.39	4847	6106	5370	226.21
4.4	4845	6114	5372	250.25
4.41	4843	6123	5375	274.18
4.42	4839	6131	5378	298.01
4.43	4837	6141	5381	321.73
4.44	4834	6152	5384	345.33
4.45	4837	6162	5387	368.83
4.46	4834	6171	5391	392.22
4.47	4832	6182	5395	415.49
4.48	4832	6192	5399	438.66
4.49	4832	6203	5403	461.72
4.5	4830	6214	5408	484.67
4.51	4825	6225	5413	507.51
4.52	4826	6236	5418	530.24
4.53	4822	6246	5423	552.86
4.54	4824	6256	5429	575.37
4.55	4824	6268	5435	597.77
