depth	min68.2%	max68.2%	best	accrate
3.58	4991	5788	5384	-13568.42
3.59	4853	5660	5248	-13421.86
3.6	4709	5537	5114	-13275.82
3.61	4564	5425	4981	-13130.3
3.62	4418	5317	4850	-12985.3
3.63	4271	5213	4720	-12840.82
3.64	4126	5108	4591	-12696.85
3.65	3980	5016	4464	-12553.4
3.66	3832	4920	4339	-12410.47
3.67	3684	4834	4215	-12268.05
3.68	3541	4747	4092	-12126.16
3.69	3394	4666	3971	-11984.78
3.7	3251	4583	3851	-11843.92
3.71	3110	4506	3733	-11703.58
3.72	2968	4428	3616	-11563.75
3.73	2826	4352	3500	-11424.45
3.74	2688	4277	3386	-11285.66
3.75	2547	4204	3273	-11147.39
3.76	2412	4138	3161	-11009.63
3.77	2281	4069	3051	-10872.4
3.78	2150	4005	2943	-10735.68
3.79	2019	3938	2835	-10599.48
3.8	1881	3870	2729	-10463.8
3.81	1749	3806	2625	-10328.64
3.82	1618	3748	2521	-10193.99
3.83	1493	3688	2419	-10059.86
3.84	1366	3629	2319	-9926.25
3.85	1243	3568	2219	-9793.16
3.86	1122	3505	2122	-9660.59
3.87	998	3450	2025	-9528.53
3.88	873	3395	1930	-9396.99
3.89	753	3346	1836	-9265.97
3.9	638	3294	1743	-9135.47
3.91	520	3242	1652	-9005.48
3.92	404	3193	1562	-8876.01
3.93	292	3141	1473	-8747.06
3.94	182	3091	1385	-8618.63
3.95	72	3044	1299	-8490.72
3.96	-39	2996	1214	-8363.32
3.97	-148	2950	1131	-8236.45
3.98	-248	2905	1048	-8110.09
3.99	-356	2859	967	-7984.24
4	-460	2818	887	-7858.92
4.01	-558	2775	809	-7734.11
4.02	-656	2732	731	-7609.83
4.03	-756	2691	655	-7486.05
4.04	-857	2647	580	-7362.8
4.05	-954	2606	507	-7240.07
4.06	-1048	2566	434	-7117.85
4.07	-1138	2529	363	-6996.15
4.08	-1230	2490	293	-6874.97
4.09	-1321	2449	225	-6754.31
4.1	-1407	2409	157	-6634.16
4.11	-1499	2375	91	-6514.53
4.12	-1581	2340	26	-6395.42
4.13	-1666	2302	-38	-6276.83
4.14	-1752	2265	-101	-6158.76
4.15	-1834	2234	-163	-6041.2
4.16	-1915	2203	-223	-5924.16
4.17	-1994	2172	-282	-5807.64
4.18	-2071	2138	-341	-5691.64
4.19	-2147	2108	-397	-5576.16
4.2	-2222	2079	-453	-5461.19
4.21	-2296	2047	-508	-5346.74
4.22	-2368	2018	-561	-5232.81
4.23	-2440	1987	-614	-5119.39
4.24	-2509	1959	-665	-5006.5
4.25	-2576	1931	-715	-4894.12
4.26	-2640	1908	-764	-4782.26
4.27	-2708	1885	-812	-4670.92
4.28	-2774	1861	-858	-4560.1
4.29	-2835	1838	-904	-4449.79
4.3	-2897	1815	-948	-4340
4.31	-2959	1793	-992	-4230.73
4.32	-3022	1774	-1034	-4121.98
4.33	-3078	1756	-1075	-4013.74
4.34	-3133	1739	-1116	-3906.03
4.35	-3188	1722	-1155	-3798.83
4.36	-3241	1705	-1193	-3692.15
4.37	-3290	1688	-1229	-3585.99
4.38	-3338	1670	-1265	-3480.34
4.39	-3386	1655	-1300	-3375.21
4.4	-3433	1639	-1334	-3270.6
4.41	-3478	1623	-1367	-3166.51
4.42	-3524	1610	-1398	-3062.94
4.43	-3566	1596	-1429	-2959.88
4.44	-3610	1585	-1458	-2857.34
4.45	-3650	1574	-1487	-2755.32
4.46	-3693	1562	-1515	-2653.82
4.47	-3734	1551	-1541	-2552.84
4.48	-3773	1543	-1567	-2452.37
4.49	-3813	1534	-1591	-2352.42
4.5	-3849	1525	-1615	-2252.99
4.51	-3883	1519	-1637	-2154.08
4.52	-3918	1514	-1659	-2055.68
4.53	-3952	1507	-1679	-1957.81
4.54	-3984	1500	-1699	-1860.45
4.55	-4009	1496	-1718	-1763.6
4.56	-4038	1493	-1735	-1667.28
4.57	-4065	1489	-1752	-1571.47
4.58	-4092	1485	-1768	-1476.19
4.59	-4117	1481	-1782	-1381.42
4.6	-4140	1480	-1796	-1287.16
4.61	-4164	1481	-1809	-1193.43
4.62	-4185	1482	-1821	-1100.21
4.63	-4204	1483	-1832	-1007.52
4.64	-4225	1485	-1842	-915.33
4.65	-4244	1486	-1851	-823.67
4.66	-4261	1492	-1859	-732.53
4.67	-4278	1495	-1867	-641.9
4.68	-4293	1497	-1873	-551.79
4.69	-4304	1499	-1879	-462.2
4.7	-4313	1501	-1883	-373.13
