depth	min68.2%	max68.2%	best	accrate
3.58	5000	5806	5402	576.5
3.59	5008	5810	5408	576.5
3.6	5015	5815	5413	576.5
3.61	5022	5819	5419	576.5
3.62	5028	5824	5425	576.5
3.63	5036	5828	5431	576.5
3.64	5043	5833	5436	576.5
3.65	5050	5837	5442	576.5
3.66	5057	5841	5448	576.5
3.67	5064	5846	5454	576.5
3.68	5070	5850	5459	576.5
3.69	5077	5855	5465	576.5
3.7	5084	5860	5471	576.5
3.71	5090	5865	5477	576.5
3.72	5097	5870	5482	576.5
3.73	5104	5875	5488	576.5
3.74	5110	5880	5494	576.5
3.75	5117	5885	5500	576.5
3.76	5123	5889	5506	576.5
3.77	5130	5894	5511	576.5
3.78	5138	5897	5517	576.5
3.79	5144	5901	5523	576.5
3.8	5152	5907	5529	576.5
3.81	5158	5912	5534	576.5
3.82	5165	5917	5540	576.5
3.83	5173	5921	5546	576.5
3.84	5180	5927	5552	576.5
3.85	5186	5931	5557	576.5
3.86	5193	5936	5563	576.5
3.87	5200	5941	5569	576.5
3.88	5207	5946	5575	576.5
3.89	5214	5950	5580	576.5
3.9	5220	5955	5586	576.5
3.91	5227	5960	5592	576.5
3.92	5233	5965	5598	576.5
3.93	5239	5969	5604	576.5
3.94	5246	5974	5609	576.5
3.95	5252	5978	5615	576.5
3.96	5259	5983	5621	576.5
3.97	5265	5988	5627	576.5
3.98	5273	5992	5632	576.5
3.99	5280	5997	5638	576.5
4	5287	6001	5644	576.5
4.01	5294	6006	5650	576.5
4.02	5301	6011	5655	576.5
4.03	5307	6015	5661	576.5
4.04	5313	6021	5667	576.5
4.05	5320	6026	5673	576.5
4.06	5326	6031	5678	576.5
4.07	5333	6036	5684	576.5
4.08	5340	6041	5690	576.5
4.09	5347	6046	5696	576.5
4.1	5354	6051	5702	576.5
4.11	5360	6056	5707	576.5
4.12	5367	6061	5713	576.5
4.13	5374	6066	5719	576.5
4.14	5381	6070	5725	576.5
4.15	5387	6075	5730	576.5
4.16	5393	6079	5736	576.5
4.17	5400	6084	5742	576.5
4.18	5406	6089	5748	576.5
4.19	5413	6094	5753	576.5
4.2	5420	6099	5759	576.5
4.21	5426	6105	5765	576.5
4.22	5433	6110	5771	576.5
4.23	5439	6116	5776	576.5
4.24	5445	6122	5782	576.5
4.25	5451	6127	5788	576.5
4.26	5458	6132	5794	576.5
4.27	5464	6138	5800	576.5
