depth	min68.2%	max68.2%	best	accrate
3.58	5066	5698	5378	973.55
3.59	5080	5703	5388	986.31
3.6	5093	5711	5398	999.01
3.61	5107	5719	5408	1011.65
3.62	5120	5726	5418	1024.23
3.63	5135	5732	5428	1036.75
3.64	5150	5739	5438	1049.21
3.65	5163	5744	5449	1061.61
3.66	5177	5753	5459	1073.95
3.67	5191	5760	5470	1086.22
3.68	5205	5769	5481	1098.44
3.69	5219	5777	5492	1110.6
3.7	5232	5785	5503	1122.7
3.71	5245	5794	5514	1134.74
3.72	5260	5803	5526	1146.71
3.73	5274	5813	5537	1158.63
3.74	5289	5822	5549	1170.49
3.75	5304	5833	5560	1182.28
3.76	5318	5843	5572	1194.02
3.77	5332	5854	5584	1205.69
3.78	5344	5864	5596	1217.31
3.79	5357	5874	5608	1228.86
3.8	5372	5883	5621	1240.36
3.81	5384	5895	5633	1251.79
3.82	5398	5905	5646	1263.17
3.83	5410	5916	5658	1274.48
3.84	5424	5928	5671	1285.74
3.85	5438	5940	5684	1296.93
3.86	5451	5953	5697	1308.06
3.87	5465	5964	5710	1319.14
3.88	5479	5977	5723	1330.15
3.89	5492	5989	5736	1341.1
3.9	5506	6001	5750	1351.99
3.91	5520	6013	5763	1362.83
3.92	5532	6027	5777	1373.6
3.93	5546	6039	5791	1384.31
3.94	5561	6053	5805	1394.96
3.95	5575	6066	5819	1405.55
3.96	5588	6079	5833	1416.08
3.97	5603	6093	5847	1426.55
3.98	5616	6108	5861	1436.96
3.99	5630	6121	5875	1447.31
4	5644	6134	5890	1457.6
4.01	5659	6149	5904	1467.83
4.02	5673	6163	5919	1478
4.03	5686	6178	5934	1488.11
4.04	5702	6194	5949	1498.16
4.05	5717	6207	5964	1508.15
4.06	5731	6222	5979	1518.08
4.07	5745	6238	5994	1527.94
4.08	5759	6254	6009	1537.75
4.09	5774	6269	6025	1547.5
4.1	5789	6286	6040	1557.18
4.11	5803	6302	6056	1566.81
4.12	5817	6318	6071	1576.38
4.13	5832	6334	6087	1585.88
4.14	5846	6350	6103	1595.33
4.15	5860	6366	6119	1604.71
4.16	5875	6383	6135	1614.04
4.17	5890	6400	6151	1623.31
4.18	5906	6418	6167	1632.51
4.19	5920	6435	6184	1641.65
4.2	5935	6452	6200	1650.74
4.21	5951	6469	6217	1659.76
4.22	5966	6486	6233	1668.73
4.23	5980	6504	6250	1677.63
4.24	5996	6522	6267	1686.47
4.25	6010	6540	6284	1695.26
4.26	6025	6558	6300	1703.98
4.27	6040	6575	6318	1712.64
4.28	6057	6592	6335	1721.24
4.29	6073	6610	6352	1729.78
4.3	6090	6628	6369	1738.27
4.31	6107	6647	6387	1746.69
4.32	6123	6665	6404	1755.05
4.33	6140	6684	6422	1763.35
4.34	6157	6702	6439	1771.59
4.35	6174	6721	6457	1779.77
4.36	6192	6740	6475	1787.89
4.37	6208	6758	6493	1795.95
4.38	6224	6778	6511	1803.95
4.39	6240	6796	6529	1811.89
4.4	6257	6815	6547	1819.77
4.41	6274	6834	6565	1827.58
4.42	6291	6854	6583	1835.34
4.43	6310	6873	6602	1843.04
4.44	6328	6892	6620	1850.68
4.45	6345	6910	6638	1858.26
4.46	6362	6929	6657	1865.77
4.47	6378	6948	6676	1873.23
4.48	6396	6968	6694	1880.63
4.49	6415	6988	6713	1887.96
4.5	6433	7007	6732	1895.24
4.51	6450	7027	6751	1902.46
4.52	6468	7047	6770	1909.61
4.53	6486	7067	6789	1916.71
4.54	6504	7087	6808	1923.74
4.55	6521	7107	6828	1930.72
4.56	6540	7128	6847	1937.63
4.57	6558	7149	6866	1944.49
4.58	6577	7169	6886	1951.28
4.59	6595	7189	6905	1958.01
4.6	6615	7210	6925	1964.69
4.61	6633	7230	6944	1971.3
4.62	6652	7251	6964	1977.85
4.63	6672	7271	6984	1984.34
4.64	6691	7292	7004	1990.78
4.65	6710	7313	7024	1997.15
4.66	6729	7334	7044	2003.46
4.67	6749	7354	7064	2009.71
4.68	6769	7376	7084	2015.9
4.69	6788	7397	7104	2022.04
4.7	6808	7418	7124	2028.11
4.71	6828	7440	7144	2034.12
4.72	6847	7461	7165	2040.07
4.73	6867	7483	7185	2045.96
4.74	6888	7504	7206	2051.79
4.75	6908	7525	7226	2057.56
4.76	6927	7547	7247	2063.26
4.77	6948	7568	7267	2068.91
4.78	6969	7590	7288	2074.5
4.79	6989	7612	7309	2080.03
4.8	7009	7633	7330	2085.5
4.81	7031	7654	7350	2090.91
4.82	7052	7676	7371	2096.25
4.83	7072	7697	7392	2101.54
4.84	7093	7719	7413	2106.77
4.85	7113	7740	7434	2111.93
4.86	7134	7762	7456	2117.04
4.87	7155	7784	7477	2122.09
4.88	7176	7805	7498	2127.07
4.89	7197	7826	7519	2132
4.9	7218	7848	7541	2136.86
4.91	7240	7869	7562	2141.67
4.92	7262	7891	7583	2146.41
4.93	7283	7913	7605	2151.1
4.94	7305	7936	7626	2155.72
4.95	7325	7958	7648	2160.29
4.96	7347	7980	7669	2164.79
4.97	7368	8002	7691	2169.23
4.98	7390	8025	7713	2173.62
4.99	7412	8047	7735	2177.94
5	7434	8069	7756	2182.2
5.01	7456	8091	7778	2186.4
5.02	7477	8113	7800	2190.55
5.03	7499	8136	7822	2194.63
5.04	7521	8158	7844	2198.65
5.05	7543	8180	7866	2202.61
5.06	7565	8202	7888	2206.51
5.07	7587	8224	7910	2210.35
5.08	7610	8246	7932	2214.13
5.09	7631	8269	7954	2217.85
5.1	7654	8291	7976	2221.51
5.11	7676	8314	7999	2225.11
5.12	7698	8335	8021	2228.65
5.13	7720	8357	8043	2232.13
5.14	7743	8380	8065	2235.55
5.15	7765	8402	8088	2238.91
5.16	7788	8423	8110	2242.21
5.17	7811	8445	8133	2245.45
5.18	7833	8467	8155	2248.62
5.19	7855	8490	8178	2251.74
5.2	7878	8513	8200	2254.8
5.21	7901	8536	8223	2257.8
5.22	7924	8558	8245	2260.73
5.23	7947	8581	8268	2263.61
5.24	7971	8603	8290	2266.42
5.25	7994	8626	8313	2269.18
5.26	8017	8649	8336	2271.88
5.27	8040	8671	8359	2274.51
5.28	8064	8694	8381	2277.09
5.29	8087	8716	8404	2279.6
5.3	8109	8739	8427	2282.06
5.31	8132	8761	8450	2284.45
5.32	8155	8784	8472	2286.78
5.33	8179	8807	8495	2289.06
5.34	8202	8829	8518	2291.27
5.35	8225	8852	8541	2293.43
5.36	8249	8874	8564	2295.52
5.37	8272	8897	8587	2297.55
5.38	8295	8919	8610	2299.52
5.39	8319	8942	8633	2301.44
5.4	8343	8964	8656	2303.29
5.41	8366	8987	8679	2305.08
5.42	8390	9010	8702	2306.81
5.43	8414	9032	8725	2308.48
5.44	8438	9055	8748	2310.09
5.45	8462	9078	8771	2311.64
5.46	8486	9100	8794	2313.13
5.47	8510	9123	8818	2314.56
5.48	8533	9146	8841	2315.93
5.49	8557	9168	8864	2317.24
5.5	8580	9190	8887	2318.49
5.51	8605	9212	8910	2319.68
5.52	8629	9235	8933	2320.81
5.53	8653	9257	8957	2321.88
5.54	8677	9279	8980	2322.88
5.55	8702	9302	9003	2323.83
5.56	8726	9324	9026	2324.72
5.57	8750	9347	9050	2325.55
5.58	8774	9369	9073	2326.31
5.59	8797	9392	9096	2327.02
5.6	8822	9413	9119	2327.67
5.61	8846	9436	9143	2328.25
5.62	8869	9459	9166	2328.78
5.63	8894	9481	9189	2329.25
5.64	8919	9503	9213	2329.65
5.65	8943	9525	9236	2330
5.66	8968	9548	9259	2330.28
