depth	min68.2%	max68.2%	best	accrate
3.58	4984	5774	5381	1421.34
3.59	5004	5783	5396	1421.34
3.6	5024	5791	5410	1421.34
3.61	5041	5801	5424	1421.34
3.62	5062	5811	5438	1421.34
3.63	5081	5819	5452	1421.34
3.64	5098	5828	5467	1421.34
3.65	5118	5838	5481	1421.34
3.66	5136	5848	5495	1421.34
3.67	5154	5858	5509	1421.34
3.68	5172	5868	5523	1421.34
3.69	5190	5878	5538	1421.34
3.7	5209	5888	5552	1421.34
3.71	5229	5897	5566	1421.34
3.72	5245	5908	5580	1421.34
3.73	5265	5920	5595	1421.34
3.74	5283	5930	5609	1421.34
3.75	5300	5941	5623	1421.34
3.76	5318	5951	5637	1421.34
3.77	5335	5963	5651	1421.34
3.78	5353	5975	5666	1421.34
3.79	5370	5986	5680	1421.34
3.8	5388	5998	5694	1421.34
3.81	5404	6010	5708	1421.34
3.82	5421	6021	5722	1421.34
3.83	5437	6033	5737	1421.34
3.84	5454	6046	5751	1421.34
3.85	5471	6059	5765	1421.34
3.86	5486	6071	5779	1421.34
3.87	5502	6083	5793	1421.34
3.88	5519	6095	5808	1421.34
3.89	5535	6108	5822	1421.34
3.9	5552	6120	5836	1421.34
3.91	5568	6133	5850	1421.34
3.92	5583	6147	5865	1421.34
3.93	5599	6158	5879	1421.34
3.94	5614	6171	5893	1421.34
3.95	5629	6186	5907	1421.34
3.96	5644	6200	5921	1421.34
3.97	5659	6213	5936	1421.34
3.98	5674	6228	5950	1421.34
3.99	5687	6242	5964	1421.34
4	5701	6256	5978	1421.34
4.01	5715	6269	5992	1421.34
4.02	5730	6283	6007	1421.34
4.03	5744	6299	6021	1421.34
4.04	5758	6314	6035	1421.34
4.05	5771	6329	6049	1421.34
4.06	5784	6344	6064	1421.34
4.07	5797	6360	6078	1421.34
4.08	5810	6375	6092	1421.34
4.09	5823	6391	6106	1421.34
4.1	5836	6407	6120	1421.34
4.11	5849	6424	6135	1421.34
4.12	5860	6440	6149	1421.34
4.13	5873	6458	6163	1421.34
4.14	5883	6474	6177	1421.34
4.15	5894	6491	6191	1421.34
4.16	5906	6506	6206	1421.34
4.17	5919	6524	6220	1421.34
4.18	5931	6541	6234	1421.34
4.19	5942	6558	6248	1421.34
4.2	5953	6576	6263	1421.34
4.21	5964	6593	6277	1421.34
4.22	5974	6610	6291	1421.34
4.23	5986	6626	6305	1421.34
4.24	5997	6644	6319	1421.34
4.25	6007	6661	6334	1421.34
4.26	6018	6678	6348	1421.34
4.27	6029	6694	6362	1421.34
4.28	6040	6712	6376	1421.34
4.29	6050	6729	6390	1421.34
4.3	6060	6746	6405	1421.34
4.31	6069	6765	6419	1421.34
4.32	6078	6783	6433	1421.34
4.33	6088	6802	6447	1421.34
4.34	6098	6821	6462	1421.34
4.35	6107	6841	6476	365.43
4.36	6113	6843	6479	365.43
4.37	6117	6845	6483	365.43
4.38	6121	6849	6487	365.43
4.39	6126	6850	6490	365.43
4.4	6132	6853	6494	365.43
4.41	6137	6856	6498	365.43
4.42	6142	6858	6501	365.43
4.43	6146	6861	6505	365.43
4.44	6151	6863	6509	365.43
4.45	6155	6865	6512	365.43
4.46	6160	6868	6516	365.43
4.47	6163	6870	6520	365.43
4.48	6167	6872	6523	365.43
4.49	6172	6875	6527	365.43
4.5	6177	6877	6531	365.43
4.51	6181	6880	6534	365.43
4.52	6185	6883	6538	365.43
4.53	6190	6886	6542	365.43
4.54	6194	6888	6545	365.43
4.55	6198	6891	6549	365.43
4.56	6204	6894	6552	365.43
4.57	6208	6897	6556	365.43
4.58	6213	6900	6560	365.43
4.59	6218	6902	6563	365.43
4.6	6222	6906	6567	365.43
4.61	6226	6908	6571	365.43
4.62	6231	6910	6574	365.43
4.63	6235	6914	6578	365.43
4.64	6239	6917	6582	365.43
4.65	6244	6920	6585	365.43
4.66	6248	6922	6589	365.43
4.67	6252	6926	6593	365.43
4.68	6256	6929	6596	365.43
4.69	6260	6931	6600	365.43
4.7	6265	6935	6604	365.43
4.71	6269	6938	6607	365.43
4.72	6274	6941	6611	365.43
4.73	6277	6944	6615	365.43
4.74	6281	6947	6618	365.43
4.75	6286	6950	6622	365.43
4.76	6290	6954	6626	365.43
4.77	6295	6957	6629	365.43
4.78	6299	6960	6633	365.43
4.79	6303	6964	6637	365.43
4.8	6308	6966	6640	365.43
4.81	6313	6968	6644	365.43
4.82	6317	6971	6647	365.43
4.83	6323	6974	6651	365.43
4.84	6328	6977	6655	365.43
4.85	6331	6980	6658	365.43
4.86	6336	6984	6662	365.43
4.87	6339	6987	6666	365.43
4.88	6344	6989	6669	365.43
4.89	6348	6992	6673	365.43
4.9	6352	6994	6677	365.43
4.91	6357	6998	6680	365.43
4.92	6361	7002	6684	365.43
4.93	6365	7006	6688	365.43
4.94	6369	7009	6691	365.43
4.95	6373	7011	6695	365.43
