depth	min68.2%	max68.2%	best	accrate
3.58	5006	5794	5400	34022.99
3.59	5353	6132	5741	32836
3.6	5688	6454	6069	31663.42
3.61	6006	6766	6386	30505.18
3.62	6308	7071	6691	29361.21
3.63	6604	7365	6984	28231.44
3.64	6881	7654	7267	27115.81
3.65	7148	7932	7538	26014.24
3.66	7402	8196	7798	24926.68
3.67	7645	8453	8047	23853.05
3.68	7874	8700	8286	22793.28
3.69	8094	8937	8514	21747.32
3.7	8302	9162	8731	20715.09
3.71	8502	9379	8938	19696.53
3.72	8691	9587	9135	18691.57
3.73	8867	9783	9322	17700.14
3.74	9034	9969	9499	16722.18
3.75	9192	10145	9666	15757.61
3.76	9341	10310	9824	14806.37
3.77	9476	10467	9972	13868.41
3.78	9607	10616	10111	12943.63
3.79	9728	10755	10240	12031.99
3.8	9840	10882	10360	11133.41
3.81	9943	11002	10472	10247.83
3.82	10039	11110	10574	9375.18
3.83	10126	11206	10668	8515.39
3.84	10205	11298	10753	7668.39
3.85	10277	11379	10830	6834.13
3.86	10340	11451	10898	6012.52
3.87	10397	11516	10958	5203.51
3.88	10444	11572	11010	4407.03
3.89	10486	11619	11054	3623.01
3.9	10519	11659	11091	2851.38
3.91	10546	11692	11119	2092.08
3.92	10565	11714	11140	1345.03
3.93	10576	11727	11153	610.18
3.94	10582	11735	11160	-112.54
3.95	10582	11733	11158	-823.21
3.96	10576	11724	11150	-1521.88
3.97	10562	11708	11135	-2208.63
3.98	10542	11685	11113	-2883.53
3.99	10515	11653	11084	-3546.63
4	10483	11615	11049	-4198.01
4.01	10443	11570	11007	-4837.73
4.02	10399	11519	10958	-5465.86
4.03	10347	11460	10904	-6082.47
4.04	10292	11395	10843	-6687.63
4.05	10232	11323	10776	-7281.4
4.06	10162	11245	10703	-7863.84
4.07	10089	11161	10624	-8435.03
4.08	10011	11072	10540	-8995.04
4.09	9927	10975	10450	-9543.92
4.1	9838	10873	10355	-10081.75
4.11	9743	10765	10254	-10608.6
4.12	9647	10653	10148	-11124.52
4.13	9541	10537	10037	-11629.59
4.14	9427	10415	9920	-12123.88
4.15	9311	10286	9799	-12607.45
4.16	9192	10154	9673	-13080.36
4.17	9068	10018	9542	-13542.69
4.18	8938	9877	9407	-13994.51
4.19	8803	9731	9267	-14435.87
4.2	8667	9579	9122	-14866.86
4.21	8525	9425	8974	-15287.52
4.22	8378	9264	8821	-15697.94
4.23	8227	9102	8664	-16098.17
4.24	8073	8935	8503	-16488.29
4.25	7913	8765	8338	-16868.36
