depth	min68.2%	max68.2%	best	accrate
3.58	4973	5725	5351	1906.92
3.59	4999	5737	5370	1892.2
3.6	5025	5749	5389	1877.71
3.61	5048	5762	5408	1863.45
3.62	5072	5774	5427	1849.42
3.63	5097	5787	5445	1835.62
3.64	5118	5802	5464	1822.05
3.65	5140	5817	5482	1808.7
3.66	5163	5832	5500	1795.58
3.67	5186	5845	5518	1782.69
3.68	5205	5860	5536	1770.01
3.69	5226	5874	5553	1757.56
3.7	5246	5889	5571	1745.33
3.71	5268	5904	5588	1733.31
3.72	5287	5918	5606	1721.52
3.73	5306	5932	5623	1709.94
3.74	5326	5948	5640	1698.57
3.75	5345	5964	5657	1687.42
3.76	5362	5980	5674	1676.48
3.77	5378	5997	5691	1665.76
3.78	5395	6012	5707	1655.24
3.79	5413	6027	5724	1644.94
3.8	5428	6044	5740	1634.84
3.81	5447	6060	5757	1624.95
3.82	5462	6076	5773	1615.27
3.83	5480	6092	5789	1605.78
3.84	5496	6110	5805	1596.51
3.85	5513	6126	5821	1587.43
3.86	5530	6143	5837	1578.56
3.87	5546	6160	5853	1569.88
3.88	5560	6175	5868	1561.41
3.89	5574	6192	5884	1553.13
3.9	5589	6210	5900	1545.05
3.91	5604	6227	5915	1537.16
3.92	5618	6242	5930	1529.46
3.93	5634	6260	5946	1521.96
3.94	5649	6277	5961	1514.65
3.95	5662	6293	5976	1507.53
3.96	5676	6309	5991	1500.6
3.97	5689	6324	6006	1493.85
3.98	5704	6343	6021	1487.29
3.99	5718	6359	6036	1480.92
4	5732	6375	6051	1474.73
4.01	5746	6392	6065	1468.72
4.02	5760	6406	6080	1462.9
4.03	5773	6422	6095	1457.25
4.04	5786	6439	6109	1451.79
4.05	5800	6456	6124	1446.5
4.06	5815	6472	6138	1441.39
4.07	5828	6487	6153	1436.45
4.08	5842	6503	6167	1431.69
4.09	5855	6519	6181	1427.1
4.1	5869	6536	6196	1422.69
4.11	5883	6552	6210	1418.44
4.12	5896	6568	6224	1414.36
4.13	5909	6584	6238	1410.46
4.14	5922	6600	6252	1406.71
4.15	5934	6615	6266	1403.14
4.16	5946	6631	6280	1399.73
4.17	5959	6646	6294	1396.48
4.18	5970	6662	6308	1393.39
4.19	5983	6678	6322	1390.47
4.2	5995	6694	6336	1387.71
4.21	6008	6709	6350	1385.1
4.22	6019	6725	6364	1382.65
4.23	6031	6741	6378	1380.36
4.24	6045	6757	6392	1378.22
4.25	6057	6770	6405	1376.24
4.26	6069	6786	6419	1374.4
4.27	6081	6801	6433	1372.72
4.28	6093	6815	6447	1371.19
4.29	6104	6831	6460	1369.81
4.3	6116	6846	6474	1368.58
4.31	6129	6861	6488	1367.49
4.32	6142	6875	6501	1366.55
4.33	6155	6890	6515	1365.75
4.34	6166	6904	6529	1365.1
4.35	6179	6921	6542	1364.58
4.36	6191	6936	6556	1364.21
4.37	6203	6950	6570	1363.98
4.38	6215	6964	6583	1363.88
4.39	6227	6980	6597	1363.92
4.4	6239	6995	6611	1364.1
4.41	6251	7010	6624	1364.41
4.42	6264	7025	6638	1364.85
4.43	6277	7040	6652	1365.43
4.44	6289	7054	6665	1366.13
4.45	6301	7069	6679	1366.97
4.46	6312	7084	6693	1367.94
4.47	6324	7099	6706	1369.03
4.48	6337	7113	6720	1370.24
4.49	6349	7129	6734	1371.59
4.5	6360	7145	6747	1373.05
4.51	6371	7160	6761	1374.64
4.52	6384	7174	6775	1376.35
4.53	6395	7189	6789	1378.18
4.54	6406	7207	6802	1380.13
4.55	6420	7221	6816	1382.19
4.56	6431	7238	6830	1384.37
4.57	6444	7252	6844	1386.67
4.58	6457	7267	6858	1389.08
4.59	6470	7284	6872	1391.6
4.6	6483	7299	6885	1394.24
4.61	6496	7314	6899	1396.98
4.62	6509	7329	6913	1399.83
4.63	6521	7344	6927	1402.79
4.64	6535	7358	6941	1405.86
4.65	6548	7375	6955	1409.04
4.66	6562	7392	6970	1412.31
4.67	6576	7408	6984	1415.69
4.68	6589	7424	6998	1419.17
4.69	6602	7439	7012	1422.76
4.7	6615	7455	7026	1426.44
4.71	6628	7471	7041	1430.22
4.72	6642	7486	7055	1434.1
4.73	6656	7501	7069	1438.07
4.74	6671	7516	7084	1442.13
4.75	6683	7533	7098	1446.29
4.76	6695	7549	7112	1450.55
4.77	6705	7563	7127	1454.89
4.78	6719	7581	7141	1459.32
4.79	6731	7596	7156	1463.84
4.8	6744	7612	7171	1468.45
4.81	6754	7627	7185	1473.15
4.82	6768	7643	7200	1477.93
4.83	6783	7661	7215	1482.79
4.84	6798	7676	7230	1487.73
4.85	6811	7692	7245	1492.76
4.86	6824	7707	7260	1497.87
4.87	6838	7723	7275	1503.05
4.88	6852	7738	7290	1508.31
4.89	6867	7756	7305	1513.65
4.9	6881	7770	7320	1519.07
4.91	6896	7788	7335	1524.56
4.92	6910	7804	7350	1530.12
4.93	6925	7821	7366	1535.75
4.94	6941	7837	7381	1541.45
4.95	6953	7854	7396	1547.22
4.96	6967	7872	7412	1553.06
4.97	6982	7891	7427	1558.97
4.98	6997	7907	7443	1564.94
4.99	7011	7924	7459	1570.98
5	7025	7941	7474	1577.08
5.01	7038	7958	7490	1583.24
5.02	7052	7973	7506	1589.46
5.03	7066	7990	7522	1595.74
5.04	7080	8006	7538	1602.08
5.05	7095	8022	7554	1608.48
5.06	7109	8039	7570	1614.93
5.07	7123	8054	7586	1621.43
5.08	7138	8071	7602	1627.99
5.09	7153	8088	7618	1634.61
5.1	7170	8107	7635	1641.27
5.11	7185	8124	7651	1647.98
5.12	7201	8141	7668	1654.74
5.13	7215	8159	7684	1661.55
5.14	7231	8177	7701	1668.41
5.15	7246	8194	7718	1675.31
5.16	7261	8212	7734	1682.25
5.17	7276	8229	7751	1689.24
