depth	min68.2%	max68.2%	best	accrate
3.58	5004	5798	5404	4761.16
3.59	5062	5838	5451	4655.82
3.6	5115	5878	5498	4551.17
3.61	5167	5917	5543	4447.23
3.62	5218	5956	5588	4343.99
3.63	5265	5994	5631	4241.45
3.64	5314	6032	5674	4139.61
3.65	5359	6067	5715	4038.47
3.66	5402	6103	5756	3938.02
3.67	5446	6139	5795	3838.28
3.68	5489	6173	5833	3739.24
3.69	5529	6209	5871	3640.91
3.7	5569	6243	5907	3543.27
3.71	5608	6276	5943	3446.33
3.72	5645	6306	5977	3350.09
3.73	5679	6341	6010	3254.55
3.74	5713	6374	6043	3159.72
3.75	5747	6403	6075	3065.58
3.76	5780	6432	6105	2972.14
3.77	5813	6461	6135	2879.41
3.78	5843	6488	6164	2787.37
3.79	5872	6514	6192	2696.04
3.8	5898	6540	6219	2605.4
3.81	5925	6566	6245	2515.47
3.82	5950	6591	6270	2426.24
3.83	5975	6615	6294	2337.7
3.84	5999	6638	6317	2249.87
3.85	6021	6661	6340	2162.74
3.86	6043	6683	6362	2076.31
3.87	6063	6703	6382	1990.58
3.88	6083	6724	6402	1905.54
3.89	6102	6744	6421	1821.21
3.9	6118	6762	6440	1737.58
3.91	6134	6781	6457	1654.66
3.92	6150	6799	6473	1572.43
3.93	6165	6816	6489	1490.9
3.94	6177	6832	6504	1410.07
3.95	6192	6846	6518	1329.94
3.96	6202	6859	6531	1250.51
3.97	6213	6873	6544	1171.79
3.98	6222	6888	6556	1093.76
3.99	6232	6899	6567	1016.43
4	6241	6911	6577	939.81
4.01	6248	6922	6586	863.88
4.02	6253	6933	6595	788.66
4.03	6261	6942	6603	714.13
4.04	6267	6950	6610	640.31
4.05	6272	6959	6616	567.19
4.06	6276	6967	6622	494.76
4.07	6279	6975	6627	423.04
4.08	6282	6981	6631	352.02
4.09	6285	6985	6635	281.7
4.1	6285	6990	6637	212.08
4.11	6287	6993	6640	143.16
4.12	6287	6996	6641	74.94
4.13	6285	6998	6642	7.42
4.14	6283	6999	6642	-59.4
4.15	6281	7000	6641	-125.52
4.16	6277	7001	6640	-190.94
4.17	6273	7000	6638	-255.66
4.18	6269	6999	6636	-319.68
4.19	6264	6998	6632	-382.99
4.2	6257	6996	6629	-445.61
4.21	6253	6993	6624	-507.53
4.22	6245	6989	6619	-568.74
4.23	6236	6985	6613	-629.26
4.24	6228	6980	6607	-689.07
4.25	6220	6973	6600	-748.19
4.26	6211	6969	6593	-806.6
4.27	6202	6965	6585	-864.32
4.28	6191	6957	6576	-921.33
4.29	6179	6951	6567	-977.64
4.3	6167	6942	6557	-1033.25
4.31	6153	6934	6547	-1088.17
4.32	6140	6924	6536	-1142.38
4.33	6128	6915	6524	-1195.89
4.34	6114	6907	6512	-1248.7
4.35	6099	6895	6500	-1300.8
4.36	6084	6884	6487	-1352.15
4.37	6066	6874	6473	-1402.73
4.38	6050	6865	6459	-1452.55
