depth	min68.2%	max68.2%	best	accrate
5.06	933	2946	1941	-7626.71
5.07	843	2883	1865	-7622.63
5.08	752	2821	1788	-7617.01
5.09	664	2758	1712	-7609.86
5.1	577	2695	1636	-7601.18
5.11	488	2632	1560	-7590.97
5.12	397	2568	1484	-7579.22
5.13	312	2504	1408	-7565.94
5.14	223	2438	1333	-7551.12
5.15	134	2378	1257	-7534.78
5.16	43	2319	1182	-7516.9
5.17	-47	2257	1107	-7497.48
5.18	-136	2194	1032	-7476.53
5.19	-226	2133	957	-7454.05
5.2	-314	2072	882	-7430.04
5.21	-401	2013	808	-7404.49
5.22	-489	1953	734	-7377.41
5.23	-578	1893	660	-7348.8
5.24	-663	1833	587	-7318.65
5.25	-752	1774	514	-7286.97
5.26	-838	1715	441	-7253.75
5.27	-927	1654	368	-7219.01
5.28	-1014	1596	296	-7182.73
5.29	-1102	1537	224	-7144.91
5.3	-1185	1480	153	-7105.56
5.31	-1268	1423	82	-7064.68
5.32	-1352	1366	11	-7022.27
5.33	-1433	1309	-59	-6978.32
5.34	-1516	1253	-129	-6932.84
5.35	-1600	1194	-198	-6885.83
5.36	-1684	1140	-267	-6837.28
5.37	-1765	1084	-336	-6787.2
5.38	-1845	1029	-403	-6735.59
5.39	-1923	970	-471	-6682.44
5.4	-2000	915	-538	-6627.76
5.41	-2079	861	-604	-6571.55
5.42	-2155	810	-670	-6513.8
5.43	-2231	756	-735	-6454.52
5.44	-2308	703	-799	-6393.71
5.45	-2385	649	-863	-6331.37
5.46	-2460	596	-927	-6267.49
5.47	-2534	545	-989	-6202.07
5.48	-2610	494	-1051	-6135.13
5.49	-2683	443	-1113	-6066.65
5.5	-2759	394	-1173	-5996.64
5.51	-2830	343	-1233	-5925.09
5.52	-2900	295	-1292	-5852.01
5.53	-2968	247	-1351	-5777.4
5.54	-3036	201	-1409	-5701.25
5.55	-3105	155	-1466	-5623.57
5.56	-3172	108	-1522	-5544.36
5.57	-3238	62	-1577	-5463.62
5.58	-3305	18	-1632	-5381.34
5.59	-3370	-27	-1686	-5297.52
5.6	-3434	-71	-1739	-5212.18
5.61	-3496	-111	-1791	-5125.3
5.62	-3554	-151	-1842	-5036.89
5.63	-3615	-191	-1893	-4946.94
5.64	-3674	-232	-1942	-4855.46
5.65	-3733	-268	-1991	-4762.45
5.66	-3792	-306	-2038	-4667.91
5.67	-3852	-341	-2085	-4571.83
5.68	-3906	-378	-2131	-4474.22
5.69	-3960	-416	-2175	-4375.07
5.7	-4011	-449	-2219	-4274.39
5.71	-4063	-484	-2262	-4172.18
5.72	-4114	-517	-2304	-4068.44
5.73	-4161	-549	-2344	-3963.16
5.74	-4210	-579	-2384	-3856.35
5.75	-4257	-609	-2423	-3748
5.76	-4302	-637	-2460	-3638.13
5.77	-4350	-664	-2496	-3526.72
5.78	-4392	-690	-2532	-3413.77
5.79	-4433	-716	-2566	-3299.29
5.8	-4473	-742	-2599	-3183.28
5.81	-4513	-768	-2631	-3065.74
5.82	-4552	-793	-2661	-2946.66
5.83	-4587	-819	-2691	-2826.05
5.84	-4620	-839	-2719	-2703.91
5.85	-4653	-859	-2746	-2580.23
5.86	-4684	-879	-2772	-2455.02
5.87	-4717	-896	-2796	-2328.27
5.88	-4745	-911	-2820	-2200
5.89	-4774	-927	-2842	-2070.19
5.9	-4801	-942	-2862	-1938.84
5.91	-4826	-955	-2882	-1805.97
5.92	-4848	-967	-2900	-1671.56
5.93	-4871	-981	-2917	-1535.61
5.94	-4892	-992	-2932	-1398.13
5.95	-4912	-997	-2946	-1259.12
5.96	-4928	-1006	-2958	-1118.58
5.97	-4942	-1014	-2970	-976.5
5.98	-4956	-1021	-2979	-832.89
5.99	-4967	-1026	-2988	-687.75
6	-4977	-1028	-2995	-541.07
6.01	-4987	-1031	-3000	-392.87
6.02	-4994	-1030	-3004	-243.12
6.03	-4998	-1028	-3006	-91.85
6.04	-5002	-1027	-3007	60.96
6.05	-5003	-1024	-3007	215.31
6.06	-5003	-1021	-3005	371.18
6.07	-5004	-1017	-3001	528.59
6.08	-5001	-1011	-2996	687.54
6.09	-4998	-1004	-2989	848.01
6.1	-4991	-995	-2980	1010.02
6.11	-4985	-983	-2970	1173.56
6.12	-4972	-970	-2958	1338.64
6.13	-4957	-955	-2945	1505.25
6.14	-4940	-940	-2930	1673.39
6.15	-4923	-926	-2913	1843.07
6.16	-4902	-908	-2895	2014.28
6.17	-4878	-888	-2875	2187.02
6.18	-4856	-864	-2853	2361.29
6.19	-4830	-843	-2829	2537.1
6.2	-4801	-820	-2804	2714.44
6.21	-4771	-795	-2777	2893.32
6.22	-4739	-769	-2748	3073.73
6.23	-4705	-741	-2717	3255.67
6.24	-4669	-713	-2684	3439.14
6.25	-4631	-684	-2650	3624.15
6.26	-4591	-650	-2614	3810.7
6.27	-4547	-616	-2576	3998.77
6.28	-4502	-580	-2536	4188.38
6.29	-4454	-544	-2494	4379.52
6.3	-4404	-506	-2450	4572.19
6.31	-4352	-467	-2404	4766.4
6.32	-4300	-424	-2357	4962.14
6.33	-4243	-379	-2307	5159.42
6.34	-4187	-334	-2255	5358.23
6.35	-4127	-287	-2202	5558.57
6.36	-4065	-238	-2146	5760.44
6.37	-4000	-190	-2089	5963.85
6.38	-3933	-140	-2029	6168.79
6.39	-3866	-87	-1967	6375.27
6.4	-3795	-31	-1904	6583.27
6.41	-3720	26	-1838	6792.81
6.42	-3643	85	-1770	7003.89
6.43	-3563	144	-1700	7216.5
6.44	-3481	207	-1628	7430.64
6.45	-3396	273	-1553	7646.31
6.46	-3309	339	-1477	7863.52
6.47	-3219	408	-1398	8082.26
6.48	-3125	478	-1317	8302.53
6.49	-3031	549	-1234	8524.34
6.5	-2935	622	-1149	8747.68
6.51	-2833	699	-1062	8972.55
6.52	-2729	775	-972	9198.96
6.53	-2624	855	-880	9426.9
6.54	-2517	935	-786	9656.37
6.55	-2406	1016	-689	9887.38
6.56	-2292	1102	-590	10119.92
6.57	-2174	1186	-489	10354
6.58	-2053	1277	-385	10589.6
6.59	-1932	1368	-280	10826.74
6.6	-1808	1460	-171	11065.42
6.61	-1683	1555	-61	11305.62
6.62	-1554	1650	52	11547.36
6.63	-1420	1747	168	11790.63
6.64	-1284	1848	286	12035.44
6.65	-1143	1950	406	12281.78
6.66	-1002	2053	529	12529.65
6.67	-859	2159	654	12779.06
6.68	-710	2267	782	13030
6.69	-562	2377	912	13282.47
6.7	-409	2488	1045	13536.48
6.71	-254	2603	1181	13792.02
6.72	-95	2723	1318	14049.09
6.73	70	2842	1459	14307.69
6.74	234	2962	1602	14567.83
6.75	401	3085	1748	14829.51
6.76	572	3209	1896	15092.71
6.77	747	3334	2047	15357.45
6.78	924	3463	2201	15623.72
6.79	1104	3596	2357	15891.53
6.8	1286	3731	2516	16160.87
6.81	1472	3869	2677	16431.74
6.82	1662	4010	2842	16704.14
6.83	1853	4149	3009	16978.08
6.84	2049	4292	3178	17253.56
6.85	2250	4437	3351	17530.56
6.86	2453	4585	3526	17809.1
6.87	2657	4735	3704	18089.17
6.88	2865	4889	3885	18370.78
6.89	3077	5045	4069	18653.91
6.9	3293	5205	4256	18938.59
6.91	3511	5367	4445	19224.79
6.92	3732	5532	4637	19512.53
6.93	3959	5698	4832	19801.8
6.94	4186	5865	5030	20092.6
6.95	4417	6032	5231	20384.94
6.96	4655	6206	5435	20678.81
6.97	4892	6384	5642	20974.22
6.98	5133	6562	5852	21271.16
6.99	5376	6744	6064	21569.63
7	5623	6930	6280	21869.63
7.01	5875	7117	6499	22171.17
7.02	6127	7309	6720	22474.24
7.03	6384	7502	6945	22778.84
7.04	6646	7700	7173	23084.98
7.05	6910	7901	7404	23382.7
7.06	7174	8105	7638	23632.17
7.07	7441	8312	7874	23823.44
7.08	7706	8518	8112	23956.52
7.09	7974	8731	8352	24031.39
7.1	8242	8947	8592	24048.07
7.11	8505	9163	8833	24006.55
7.12	8765	9383	9073	23906.83
7.13	9021	9606	9312	23748.91
7.14	9274	9829	9549	23532.8
7.15	9516	10051	9784	23258.48
7.16	9758	10276	10017	22925.97
7.17	9995	10500	10246	22535.26
7.18	10225	10719	10472	22086.35
7.19	10450	10935	10693	21579.24
7.2	10671	11145	10908	21013.93
7.21	10885	11350	11118	20390.42
7.22	11096	11544	11322	19708.72
7.23	11303	11732	11519	18968.81
7.24	11505	11910	11709	18170.71
7.25	11701	12079	11891	17333.61
7.26	11891	12235	12064	16534.29
7.27	12077	12380	12230	15791.95
7.28	12258	12516	12387	15106.6
7.29	12431	12645	12539	14478.22
7.3	12595	12771	12683	13906.83
7.31	12744	12901	12822	13392.42
7.32	12871	13041	12956	4823.06
7.78	12091	18232	15175	NA
