depth	min68.2%	max68.2%	best	accrate
3.58	5232	5755	5491	770.27
3.59	5244	5760	5498	775.75
3.6	5255	5766	5506	781.23
3.61	5266	5770	5514	786.72
3.62	5278	5774	5522	792.2
3.63	5288	5779	5530	797.68
3.64	5298	5785	5538	803.16
3.65	5309	5790	5546	808.65
3.66	5318	5795	5554	814.13
3.67	5328	5801	5562	819.61
3.68	5338	5807	5570	825.1
3.69	5349	5812	5578	830.58
3.7	5360	5819	5587	836.06
3.71	5371	5825	5595	841.55
3.72	5381	5831	5604	847.03
3.73	5392	5838	5612	852.51
3.74	5403	5844	5621	858
3.75	5412	5851	5629	863.48
3.76	5423	5859	5638	868.96
3.77	5434	5867	5646	874.44
3.78	5445	5875	5655	879.93
3.79	5455	5883	5664	885.41
3.8	5465	5892	5673	890.89
3.81	5475	5899	5682	896.38
3.82	5484	5908	5691	901.86
3.83	5494	5917	5700	907.34
3.84	5504	5924	5709	912.83
3.85	5513	5932	5718	918.31
3.86	5522	5942	5727	923.79
3.87	5531	5952	5736	929.28
3.88	5541	5961	5746	934.76
3.89	5552	5970	5755	940.24
3.9	5562	5979	5764	945.73
3.91	5571	5989	5774	951.21
3.92	5580	5999	5783	956.69
3.93	5589	6008	5793	962.17
3.94	5598	6019	5803	967.66
3.95	5607	6029	5812	973.14
3.96	5614	6040	5822	978.62
3.97	5623	6052	5832	984.11
3.98	5632	6063	5842	989.59
3.99	5641	6073	5851	995.07
4	5650	6085	5861	1000.56
4.01	5659	6097	5871	1006.04
4.02	5668	6109	5882	1011.52
4.03	5675	6119	5892	1017.01
4.04	5684	6131	5902	1022.49
4.05	5694	6143	5912	1027.97
4.06	5703	6154	5922	1033.45
4.07	5712	6166	5933	1038.94
4.08	5719	6178	5943	1044.42
4.09	5728	6191	5953	1049.9
4.1	5737	6203	5964	1055.39
4.11	5746	6215	5975	1060.87
4.12	5755	6228	5985	1066.35
4.13	5765	6241	5996	1071.84
4.14	5774	6253	6007	1077.32
4.15	5783	6266	6017	1082.8
4.16	5791	6279	6028	1088.29
4.17	5801	6291	6039	1093.77
4.18	5810	6304	6050	1099.25
4.19	5818	6317	6061	1104.74
4.2	5827	6331	6072	1110.22
4.21	5836	6344	6083	1115.7
4.22	5844	6358	6094	1121.18
4.23	5853	6371	6105	1126.67
4.24	5862	6385	6117	1132.15
4.25	5871	6400	6128	1137.63
4.26	5880	6415	6139	1143.12
4.27	5889	6429	6151	1148.6
4.28	5898	6443	6162	1154.08
4.29	5907	6455	6174	1159.57
4.3	5915	6470	6185	1165.05
4.31	5924	6483	6197	1170.53
4.32	5933	6499	6209	1176.02
4.33	5942	6514	6221	1181.5
4.34	5951	6528	6232	1186.98
4.35	5961	6542	6244	1192.46
4.36	5971	6556	6256	1197.95
4.37	5981	6571	6268	1203.43
4.38	5990	6586	6280	1208.91
4.39	5999	6601	6292	1214.4
4.4	6009	6617	6304	1219.88
4.41	6019	6633	6317	1225.36
4.42	6028	6648	6329	1230.85
4.43	6039	6662	6341	1236.33
4.44	6049	6677	6354	1241.81
4.45	6059	6692	6366	1247.3
4.46	6069	6708	6378	1252.78
4.47	6080	6723	6391	1258.26
4.48	6091	6737	6404	1263.75
4.49	6102	6753	6416	1269.23
4.5	6112	6768	6429	1274.71
4.51	6122	6784	6442	1280.19
4.52	6133	6800	6454	1285.68
4.53	6143	6816	6467	1291.16
4.54	6154	6831	6480	1296.64
4.55	6165	6847	6493	1302.13
4.56	6176	6864	6506	1307.61
4.57	6187	6880	6519	1313.09
4.58	6198	6895	6532	1318.58
4.59	6209	6912	6546	1324.06
4.6	6220	6929	6559	1329.54
4.61	6231	6944	6572	1335.03
4.62	6242	6961	6585	1340.51
4.63	6253	6977	6599	1345.99
4.64	6265	6995	6612	1351.47
4.65	6277	7011	6626	1356.96
4.66	6288	7026	6639	1362.44
4.67	6300	7043	6653	1367.92
4.68	6311	7059	6667	1373.41
4.69	6323	7075	6680	1378.89
4.7	6335	7091	6694	1384.37
4.71	6347	7107	6708	1389.86
4.72	6360	7122	6722	1395.34
4.73	6372	7139	6736	1400.82
4.74	6384	7157	6750	1406.31
4.75	6396	7174	6764	1411.79
4.76	6408	7190	6778	1417.27
4.77	6420	7207	6792	1422.76
4.78	6433	7223	6807	1428.24
4.79	6446	7240	6821	1433.72
4.8	6458	7256	6835	1439.2
4.81	6470	7273	6850	1444.69
4.82	6483	7288	6864	1450.17
4.83	6495	7305	6878	1455.65
4.84	6508	7322	6893	1461.14
4.85	6521	7338	6908	1466.62
4.86	6534	7355	6922	1472.1
4.87	6547	7372	6937	1477.59
4.88	6561	7390	6952	1483.07
4.89	6574	7407	6967	1488.55
4.9	6587	7426	6982	1494.04
4.91	6600	7442	6996	1499.52
4.92	6613	7458	7011	1505
4.93	6627	7475	7027	1510.48
4.94	6641	7492	7042	1515.97
4.95	6655	7510	7057	1521.45
4.96	6669	7527	7072	1526.93
4.97	6683	7545	7087	1532.42
4.98	6696	7562	7103	1537.9
4.99	6711	7579	7118	1543.38
5	6725	7597	7133	1548.87
5.01	6739	7614	7149	1554.35
5.02	6753	7631	7164	1559.83
5.03	6768	7649	7180	1565.32
5.04	6782	7666	7196	1570.8
5.05	6796	7683	7211	1576.28
5.06	6811	7699	7227	1581.77
5.07	6826	7715	7243	1587.25
5.08	6840	7732	7259	1592.73
5.09	6855	7750	7275	1598.21
5.1	6870	7767	7291	1603.7
5.11	6885	7784	7307	1609.18
5.12	6900	7801	7323	1614.66
5.13	6915	7819	7339	1620.15
5.14	6929	7836	7355	1625.63
5.15	6945	7855	7372	1631.11
5.16	6959	7872	7388	1636.6
5.17	6975	7889	7404	1642.08
5.18	6990	7906	7421	1647.56
5.19	7005	7923	7437	1653.05
5.2	7021	7942	7454	1658.53
5.21	7036	7960	7470	1664.01
5.22	7052	7979	7487	1669.49
5.23	7068	7997	7504	1674.98
5.24	7084	8016	7520	1680.46
5.25	7100	8035	7537	1685.94
5.26	7116	8053	7554	1691.43
5.27	7132	8072	7571	1696.91
5.28	7148	8090	7588	1702.39
5.29	7163	8109	7605	1707.88
5.3	7179	8127	7622	1713.36
5.31	7196	8145	7639	1718.84
5.32	7212	8164	7656	1724.33
5.33	7228	8183	7673	1729.81
5.34	7245	8202	7691	1735.29
5.35	7261	8220	7708	1740.78
5.36	7278	8238	7726	1746.26
5.37	7295	8256	7743	1751.74
5.38	7313	8275	7761	1757.22
5.39	7329	8294	7778	1762.71
5.4	7346	8312	7796	1768.19
5.41	7364	8331	7813	1773.67
5.42	7380	8350	7831	1779.16
5.43	7397	8368	7849	1784.64
5.44	7415	8387	7867	1790.12
5.45	7433	8405	7885	1795.61
5.46	7450	8423	7903	1801.09
5.47	7468	8442	7921	1806.57
5.48	7486	8460	7939	1812.06
5.49	7503	8478	7957	1817.54
5.5	7522	8498	7975	1823.02
5.51	7539	8517	7993	1828.51
5.52	7557	8535	8012	1833.99
5.53	7575	8554	8030	1839.47
5.54	7593	8573	8048	1844.95
5.55	7611	8592	8067	1850.44
5.56	7629	8612	8085	1855.92
5.57	7648	8630	8104	1861.4
5.58	7666	8649	8122	1866.89
5.59	7683	8668	8141	1872.37
5.6	7702	8687	8160	1877.85
5.61	7721	8707	8179	1883.34
5.62	7740	8725	8197	1888.82
5.63	7759	8745	8216	1894.3
5.64	7778	8764	8235	1899.79
5.65	7797	8783	8254	1905.27
5.66	7816	8802	8273	1910.75
5.67	7835	8822	8292	1916.23
5.68	7854	8842	8312	1921.72
5.69	7873	8861	8331	1927.2
5.7	7892	8881	8350	1932.68
5.71	7911	8901	8369	1938.17
5.72	7930	8920	8389	1943.65
5.73	7950	8940	8408	1949.13
5.74	7969	8959	8428	1954.62
5.75	7989	8979	8447	1960.1
5.76	8008	8998	8467	1965.58
5.77	8028	9018	8486	1971.07
5.78	8048	9037	8506	1976.55
5.79	8068	9057	8526	1982.03
5.8	8088	9077	8546	1987.52
5.81	8108	9096	8566	1993
5.82	8128	9116	8586	1998.48
5.83	8149	9136	8606	2003.96
5.84	8169	9156	8626	2009.45
5.85	8190	9176	8646	2014.93
5.86	8210	9195	8666	2020.41
5.87	8231	9215	8686	2025.9
5.88	8251	9235	8706	2031.38
5.89	8272	9255	8727	2036.86
5.9	8293	9275	8747	2042.35
5.91	8314	9295	8767	2047.83
5.92	8335	9315	8788	2053.31
5.93	8356	9335	8808	2058.8
5.94	8377	9355	8829	2064.28
5.95	8399	9375	8850	2069.76
5.96	8420	9395	8870	2075.24
5.97	8441	9416	8891	2080.73
5.98	8462	9436	8912	2086.21
5.99	8484	9455	8933	2091.69
6	8505	9475	8954	2097.18
6.01	8527	9495	8975	2102.66
6.02	8549	9515	8996	2108.14
6.03	8570	9535	9017	2113.63
6.04	8592	9555	9038	2119.11
6.05	8614	9575	9059	2124.59
6.06	8636	9595	9080	2130.08
6.07	8659	9615	9102	2135.56
6.08	8681	9637	9123	2141.04
6.09	8703	9658	9144	2146.53
6.1	8726	9678	9166	2152.01
6.11	8748	9698	9187	2157.49
6.12	8771	9718	9209	2162.97
6.13	8793	9738	9231	2168.46
6.14	8816	9759	9252	2173.94
6.15	8839	9780	9274	2179.42
6.16	8861	9800	9296	2184.91
6.17	8884	9821	9318	2190.39
6.18	8906	9842	9340	2195.87
6.19	8929	9863	9362	2201.36
6.2	8952	9884	9384	2206.84
6.21	8976	9905	9406	2212.32
6.22	8999	9926	9428	2217.81
6.23	9022	9946	9450	2223.29
6.24	9045	9967	9472	2228.77
6.25	9069	9989	9494	2234.25
6.26	9093	10009	9517	2239.74
6.27	9117	10030	9539	2245.22
6.28	9140	10052	9562	2250.7
6.29	9164	10072	9584	2256.19
6.3	9188	10093	9607	2261.67
6.31	9212	10114	9629	2267.15
6.32	9236	10136	9652	2272.64
6.33	9260	10157	9675	2278.12
6.34	9284	10178	9697	2283.6
6.35	9309	10199	9720	2289.09
6.36	9333	10220	9743	2294.57
6.37	9358	10240	9766	2300.05
6.38	9382	10262	9789	2305.54
6.39	9407	10284	9812	2311.02
6.4	9431	10305	9835	2316.5
6.41	9455	10326	9859	2321.98
6.42	9480	10347	9882	2327.47
6.43	9505	10370	9905	2332.95
6.44	9530	10391	9928	2338.43
6.45	9555	10412	9952	2343.92
6.46	9580	10435	9975	2349.4
6.47	9605	10456	9999	2354.88
6.48	9631	10477	10022	2360.37
6.49	9656	10499	10046	2365.85
6.5	9682	10521	10069	2371.33
6.51	9708	10542	10093	2376.82
6.52	9733	10564	10117	2382.3
6.53	9759	10586	10141	2387.78
6.54	9785	10608	10165	2393.26
6.55	9810	10630	10189	2398.75
6.56	9837	10652	10213	2404.23
6.57	9863	10673	10237	2409.71
6.58	9889	10695	10261	2415.2
6.59	9915	10718	10285	2420.68
6.6	9941	10740	10309	2426.16
6.61	9968	10762	10333	2431.65
6.62	9995	10784	10358	2437.13
6.63	10021	10806	10382	2442.61
6.64	10048	10828	10406	2448.1
6.65	10074	10850	10431	2453.58
6.66	10101	10872	10455	2459.06
6.67	10128	10895	10480	2464.55
6.68	10155	10916	10505	2470.03
6.69	10182	10939	10529	2475.51
6.7	10208	10961	10554	2480.99
6.71	10235	10983	10579	2486.48
6.72	10263	11005	10604	2491.96
6.73	10290	11028	10629	2497.44
6.74	10318	11050	10654	2502.93
6.75	10345	11072	10679	2508.41
6.76	10372	11095	10704	2513.89
6.77	10400	11118	10729	2519.38
6.78	10427	11140	10754	2524.86
6.79	10456	11163	10779	2530.34
6.8	10483	11185	10805	2535.83
6.81	10511	11208	10830	2541.31
6.82	10539	11231	10855	2546.79
6.83	10567	11254	10881	2552.27
6.84	10595	11276	10906	2557.76
6.85	10623	11299	10932	2563.24
6.86	10651	11322	10958	2568.72
6.87	10680	11346	10983	2574.21
6.88	10708	11369	11009	2579.69
6.89	10736	11392	11035	2585.17
6.9	10765	11414	11061	2590.66
6.91	10794	11438	11087	2596.14
6.92	10823	11461	11113	2601.62
6.93	10852	11484	11139	2607.11
6.94	10881	11506	11165	2612.59
6.95	10909	11529	11191	2618.07
6.96	10938	11553	11217	2623.56
6.97	10967	11576	11243	2629.04
6.98	10996	11601	11270	2634.52
6.99	11025	11623	11296	2640
7	11054	11646	11322	2645.49
7.01	11084	11670	11349	2650.97
7.02	11113	11693	11375	2656.45
7.03	11142	11716	11402	2661.94
7.04	11172	11739	11428	2667.42
7.05	11202	11763	11455	2672.9
7.06	11232	11786	11482	2678.39
7.07	11262	11809	11509	2683.87
7.08	11291	11832	11535	2689.35
7.09	11321	11856	11562	2694.84
7.1	11351	11880	11589	2700.32
7.11	11381	11904	11616	2705.8
7.12	11410	11927	11643	2711.28
7.13	11440	11950	11670	2716.77
7.14	11471	11974	11698	2722.25
7.15	11501	11997	11725	2727.73
7.16	11531	12020	11752	2733.22
7.17	11562	12043	11779	2738.7
7.18	11592	12067	11807	2744.18
7.19	11623	12091	11834	2749.67
7.2	11654	12114	11862	2755.15
7.21	11685	12138	11889	2760.63
7.22	11715	12162	11917	2766.12
7.23	11746	12185	11945	2771.6
7.24	11776	12209	11972	2777.08
7.25	11807	12233	12000	2782.57
7.26	11838	12258	12028	2788.05
7.27	11870	12282	12056	2793.53
7.28	11901	12306	12084	2799.01
7.29	11932	12330	12112	2804.5
7.3	11963	12355	12140	2809.98
7.31	11994	12379	12168	2815.46
7.32	12026	12403	12196	3141.71
8.5	15372	16352	15903	NA
