depth	min68.2%	max68.2%	best	accrate
3.58	5001	5766	5381	1421.41
3.59	5020	5776	5395	1421.41
3.6	5039	5787	5409	1421.41
3.61	5057	5797	5424	1421.41
3.62	5076	5807	5438	1421.41
3.63	5094	5816	5452	1421.41
3.64	5112	5825	5466	1421.41
3.65	5131	5834	5481	1421.41
3.66	5149	5843	5495	1421.41
3.67	5165	5853	5509	1421.41
3.68	5183	5863	5523	1421.41
3.69	5201	5874	5537	1421.41
3.7	5220	5884	5552	1421.41
3.71	5240	5894	5566	1421.41
3.72	5257	5904	5580	1421.41
3.73	5274	5914	5594	1421.41
3.74	5293	5925	5608	1421.41
3.75	5310	5938	5623	1421.41
3.76	5327	5948	5637	1421.41
3.77	5343	5959	5651	1421.41
3.78	5361	5970	5665	1421.41
3.79	5380	5981	5680	1421.41
3.8	5397	5992	5694	1421.41
3.81	5413	6003	5708	1421.41
3.82	5429	6014	5722	1421.41
3.83	5446	6027	5736	1421.41
3.84	5462	6038	5751	1421.41
3.85	5477	6050	5765	1421.41
3.86	5492	6063	5779	1421.41
3.87	5508	6075	5793	1421.41
3.88	5526	6086	5807	1421.41
3.89	5541	6099	5822	1421.41
3.9	5558	6112	5836	1421.41
3.91	5575	6124	5850	1421.41
3.92	5590	6137	5864	1421.41
3.93	5606	6151	5879	1421.41
3.94	5620	6166	5893	1421.41
3.95	5635	6178	5907	1421.41
3.96	5649	6190	5921	1421.41
3.97	5665	6204	5935	1421.41
3.98	5679	6219	5950	1421.41
3.99	5693	6234	5964	1421.41
4	5707	6249	5978	1421.41
4.01	5723	6263	5992	1421.41
4.02	5736	6278	6006	1421.41
4.03	5748	6293	6021	1421.41
4.04	5762	6307	6035	1421.41
4.05	5774	6322	6049	1421.41
4.06	5788	6336	6063	1421.41
4.07	5800	6352	6078	1421.41
4.08	5811	6369	6092	1421.41
4.09	5825	6384	6106	1421.41
4.1	5837	6402	6120	1421.41
4.11	5849	6418	6134	1421.41
4.12	5860	6433	6149	1421.41
4.13	5872	6450	6163	1421.41
4.14	5883	6467	6177	1421.41
4.15	5895	6484	6191	1421.41
4.16	5905	6500	6205	1421.41
4.17	5916	6517	6220	1421.41
4.18	5926	6535	6234	1421.41
4.19	5937	6550	6248	1421.41
4.2	5947	6567	6262	1421.41
4.21	5958	6585	6277	1421.41
4.22	5970	6603	6291	1421.41
4.23	5980	6622	6305	1421.41
4.24	5992	6640	6319	1421.41
4.25	6005	6659	6333	1421.41
4.26	6015	6677	6348	1421.41
4.27	6027	6696	6362	1421.41
4.28	6038	6714	6376	1421.41
4.29	6048	6731	6390	1421.41
4.3	6060	6749	6404	1421.41
4.31	6069	6768	6419	1421.41
4.32	6079	6785	6433	1421.41
4.33	6089	6805	6447	1421.41
4.34	6100	6824	6461	1421.41
4.35	6110	6842	6476	368.38
4.36	6114	6845	6479	368.38
4.37	6119	6847	6483	368.38
4.38	6125	6849	6487	368.38
4.39	6129	6852	6490	368.38
4.4	6134	6855	6494	368.38
4.41	6138	6857	6498	368.38
4.42	6143	6861	6501	368.38
4.43	6147	6863	6505	368.38
4.44	6152	6866	6509	368.38
4.45	6157	6869	6512	368.38
4.46	6162	6872	6516	368.38
4.47	6167	6875	6520	368.38
4.48	6171	6877	6523	368.38
