depth	min68.2%	max68.2%	best	accrate
3.58	5044	5835	5478	4024.62
3.59	5095	5869	5518	3919.67
3.6	5141	5905	5557	3815.99
3.61	5184	5940	5596	3713.57
3.62	5225	5972	5633	3612.39
3.63	5265	6009	5669	3512.47
3.64	5304	6046	5704	3413.78
3.65	5341	6080	5738	3316.34
3.66	5376	6112	5771	3220.12
3.67	5411	6145	5803	3125.13
3.68	5444	6179	5835	3031.35
3.69	5477	6212	5865	2938.79
3.7	5508	6245	5894	2847.44
3.71	5538	6275	5923	2757.29
3.72	5568	6307	5950	2668.34
3.73	5595	6336	5977	2580.58
3.74	5619	6366	6003	2494
3.75	5643	6394	6028	2408.61
3.76	5664	6420	6052	2324.39
3.77	5685	6445	6075	2241.34
3.78	5705	6469	6098	2159.45
3.79	5726	6494	6119	2078.72
3.8	5746	6518	6140	1999.14
3.81	5765	6542	6160	1920.71
3.82	5784	6563	6179	1843.42
3.83	5801	6583	6198	1767.27
3.84	5818	6603	6215	1692.25
3.85	5832	6622	6232	1618.35
3.86	5848	6640	6248	1545.57
3.87	5861	6658	6264	1473.9
3.88	5874	6674	6279	1403.34
3.89	5886	6688	6293	1333.89
3.9	5897	6705	6306	1265.53
3.91	5907	6720	6319	1198.26
3.92	5920	6732	6331	1132.08
3.93	5932	6744	6342	1066.97
3.94	5943	6757	6353	1002.94
3.95	5954	6768	6363	939.99
3.96	5964	6778	6372	878.09
3.97	5974	6788	6381	817.25
3.98	5984	6797	6389	757.46
3.99	5992	6806	6397	698.72
4	6000	6813	6404	641.03
4.01	6008	6820	6410	584.36
4.02	6014	6827	6416	528.73
4.03	6022	6832	6421	474.12
4.04	6028	6836	6426	420.53
4.05	6031	6839	6430	367.95
4.06	6037	6842	6434	316.38
4.07	6044	6845	6437	265.81
4.08	6048	6847	6440	216.24
4.09	6052	6849	6442	167.66
4.1	6054	6850	6443	120.07
4.11	6057	6853	6445	73.45
4.12	6060	6851	6445	27.81
4.13	6062	6852	6446	-16.86
4.14	6063	6852	6445	-60.57
4.15	6065	6852	6445	-103.32
4.16	6065	6851	6444	-145.12
4.17	6067	6851	6442	-185.98
4.18	6067	6850	6440	-225.89
4.19	6068	6850	6438	-264.87
4.2	6069	6848	6436	-302.91
4.21	6069	6847	6433	-340.04
4.22	6069	6845	6429	-376.24
4.23	6065	6842	6425	-411.54
4.24	6062	6840	6421	-445.92
4.25	6060	6838	6417	-479.4
4.26	6057	6837	6412	-511.99
4.27	6053	6833	6407	-543.69
4.28	6048	6829	6401	-574.5
4.29	6044	6823	6396	-604.43
4.3	6040	6819	6390	-633.49
4.31	6036	6815	6383	-661.68
4.32	6029	6809	6377	-689
4.33	6021	6804	6370	-715.47
4.34	6014	6799	6363	-741.09
4.35	6005	6793	6355	-765.86
4.36	5996	6787	6348	-789.79
4.37	5985	6780	6340	-812.89
4.38	5974	6773	6332	-835.16
4.39	5961	6768	6323	-856.6
4.4	5945	6762	6315	-877.23
4.41	5930	6756	6306	-897.04
4.42	5915	6750	6297	-916.04
4.43	5901	6746	6288	-934.25
4.44	5886	6738	6278	-951.65
4.45	5872	6735	6269	-968.27
4.46	5851	6731	6259	-984.1
4.47	5835	6726	6249	-999.15
4.48	5819	6722	6239	-1013.43
4.49	5803	6717	6229	-1026.94
4.5	5788	6711	6219	-1039.69
4.51	5770	6706	6209	-1051.68
4.52	5753	6703	6198	-1062.92
4.53	5733	6700	6187	-1073.42
4.54	5713	6697	6177	-1083.17
4.55	5693	6695	6166	-1092.19
4.56	5672	6693	6155	-1100.48
4.57	5653	6689	6144	-1108.05
4.58	5631	6688	6133	-1114.89
4.59	5613	6686	6122	-1121.03
4.6	5591	6685	6110	-1126.46
4.61	5570	6685	6099	-1131.19
4.62	5549	6685	6088	-1135.22
4.63	5529	6683	6077	-1138.56
4.64	5506	6682	6065	-1141.22
4.65	5487	6680	6054	-1143.2
4.66	5467	6680	6042	-1144.5
4.67	5446	6679	6031	-1145.14
4.68	5423	6678	6019	-1145.11
4.69	5403	6679	6008	-1144.43
4.7	5380	6678	5997	-1143.09
4.71	5358	6680	5985	-1141.12
4.72	5337	6680	5974	-1138.5
4.73	5314	6682	5962	-1135.24
4.74	5294	6683	5951	-1131.36
4.75	5267	6682	5940	-1126.85
4.76	5239	6682	5928	-1121.73
4.77	5216	6683	5917	-1115.99
4.78	5197	6683	5906	-1109.65
4.79	5169	6684	5895	-1102.71
4.8	5149	6686	5884	-1095.17
4.81	5127	6688	5873	-1087.04
4.82	5106	6688	5862	-1078.32
4.83	5081	6693	5851	-1069.03
4.84	5061	6695	5841	-1059.17
4.85	5037	6697	5830	-1048.73
4.86	5014	6701	5819	-1037.74
4.87	4995	6705	5809	-1026.19
4.88	4974	6708	5799	-1014.08
4.89	4954	6711	5789	-1001.43
4.9	4933	6713	5779	-988.25
4.91	4907	6716	5769	-974.52
4.92	4886	6718	5759	-960.27
4.93	4864	6720	5749	-945.5
4.94	4840	6724	5740	-930.21
4.95	4820	6726	5731	-914.4
4.96	4796	6728	5722	-898.09
4.97	4775	6731	5713	-881.28
4.98	4757	6735	5704	-863.98
4.99	4738	6738	5695	-846.18
5	4720	6744	5687	-827.9
5.01	4699	6750	5678	-809.14
5.02	4681	6757	5670	-789.91
5.03	4660	6764	5662	-770.21
5.04	4640	6769	5655	-750.05
5.05	4620	6774	5647	-729.43
5.06	4602	6780	5640	-708.36
5.07	4587	6786	5633	-686.85
5.08	4571	6793	5626	-664.9
5.09	4554	6800	5619	-642.51
5.1	4541	6805	5613	-619.7
5.11	4527	6811	5607	-596.46
5.12	4508	6817	5601	-572.8
5.13	4488	6826	5595	-548.74
5.14	4472	6836	5589	-524.26
5.15	4454	6844	5584	-499.39
5.16	4438	6849	5579	-474.12
5.17	4424	6854	5575	-448.46
5.18	4408	6863	5570	-422.42
5.19	4393	6870	5566	-396
5.2	4378	6877	5562	-369.21
5.21	4364	6885	5558	-342.05
5.22	4349	6894	5555	-314.53
5.23	4336	6901	5552	-286.65
5.24	4326	6908	5549	-258.42
5.25	4309	6916	5546	-229.85
5.26	4296	6922	5544	-200.93
5.27	4282	6931	5542	-171.69
5.28	4269	6940	5540	-142.11
5.29	4254	6950	5539	-112.21
5.3	4245	6960	5538	-82
5.31	4238	6969	5537	-51.47
5.32	4230	6978	5536	-20.64
5.33	4217	6989	5536	10.49
5.34	4209	6998	5536	41.92
5.35	4201	7011	5537	73.63
5.36	4192	7019	5537	105.63
5.37	4183	7034	5538	137.91
5.38	4174	7045	5540	170.46
5.39	4167	7054	5541	203.28
5.4	4161	7066	5543	236.36
5.41	4154	7080	5546	269.69
5.42	4146	7093	5549	303.28
5.43	4140	7108	5552	337.11
5.44	4135	7122	5555	371.17
5.45	4131	7134	5559	405.48
5.46	4126	7146	5563	440.01
5.47	4123	7160	5567	474.76
5.48	4117	7168	5572	509.73
5.49	4117	7181	5577	544.91
5.5	4113	7195	5582	580.3
5.51	4109	7210	5588	615.88
5.52	4106	7224	5594	651.66
5.53	4103	7237	5601	687.63
5.54	4105	7252	5608	723.79
5.55	4105	7266	5615	760.12
5.56	4106	7283	5623	796.62
5.57	4111	7298	5631	833.29
5.58	4113	7316	5639	870.12
5.59	4115	7333	5648	907.11
5.6	4116	7349	5657	944.25
5.61	4121	7367	5666	981.53
5.62	4121	7382	5676	1018.95
5.63	4125	7399	5686	1056.5
5.64	4131	7414	5697	1094.18
5.65	4138	7430	5708	1131.98
5.66	4147	7448	5719	1169.9
5.67	4154	7466	5731	1207.94
5.68	4162	7485	5743	1246.07
5.69	4169	7501	5755	1284.31
5.7	4179	7516	5768	1322.64
5.71	4187	7533	5781	1361.06
5.72	4195	7550	5795	1399.56
5.73	4204	7567	5809	1438.14
5.74	4214	7584	5823	1476.79
5.75	4220	7602	5838	1515.51
5.76	4232	7621	5853	1554.29
5.77	4243	7639	5869	1593.13
5.78	4259	7657	5885	1632.01
5.79	4276	7677	5901	1670.94
5.8	4285	7696	5918	1709.91
5.81	4299	7716	5935	1748.91
5.82	4311	7739	5952	1787.93
5.83	4328	7757	5970	1826.98
5.84	4345	7778	5988	1866.05
5.85	4360	7799	6007	1905.13
5.86	4378	7820	6026	1944.21
5.87	4395	7841	6046	1983.29
5.88	4416	7865	6065	2022.37
5.89	4435	7886	6086	2061.43
5.9	4453	7907	6106	2100.48
5.91	4474	7931	6127	2139.5
5.92	4493	7951	6149	2178.5
5.93	4515	7977	6170	2217.46
5.94	4540	8000	6193	2256.39
5.95	4561	8023	6215	2295.26
5.96	4582	8048	6238	2334.09
5.97	4604	8074	6261	2372.86
5.98	4629	8098	6285	2411.57
5.99	4654	8122	6309	2450.22
6	4677	8148	6334	2488.79
6.01	4700	8171	6359	2527.28
6.02	4725	8195	6384	2565.69
6.03	4749	8221	6410	2604.01
6.04	4775	8246	6436	2642.23
6.05	4800	8271	6462	2680.35
6.06	4827	8294	6489	2718.37
6.07	4856	8318	6516	2756.27
6.08	4888	8343	6544	2794.06
6.09	4923	8368	6572	2831.73
6.1	4955	8395	6600	2869.26
6.11	4987	8421	6629	2906.67
6.12	5020	8447	6658	2943.93
6.13	5051	8474	6687	2981.05
6.14	5084	8501	6717	3018.01
6.15	5116	8528	6747	3054.82
6.16	5151	8555	6778	3091.47
6.17	5183	8582	6809	3127.95
6.18	5215	8607	6840	3164.26
6.19	5249	8633	6871	3200.39
6.2	5287	8660	6903	3236.34
6.21	5325	8687	6936	3272.09
6.22	5360	8716	6969	3307.66
6.23	5399	8743	7002	3343.02
6.24	5437	8771	7035	3378.17
6.25	5475	8800	7069	3413.11
6.26	5514	8828	7103	3447.83
6.27	5551	8857	7137	3482.34
6.28	5588	8886	7172	3516.61
6.29	5628	8915	7207	3550.65
6.3	5672	8945	7243	3584.44
6.31	5713	8974	7279	3618
6.32	5757	9005	7315	3651.3
6.33	5799	9036	7351	3684.34
6.34	5843	9066	7388	3717.13
6.35	5887	9097	7425	3749.64
6.36	5932	9127	7463	3781.88
6.37	5973	9157	7501	3813.85
6.38	6017	9188	7539	3845.53
6.39	6063	9220	7577	3876.92
6.4	6111	9251	7616	3908.01
6.41	6156	9283	7655	3938.8
6.42	6201	9315	7695	3969.29
6.43	6249	9346	7734	3999.46
6.44	6295	9378	7774	4029.32
6.45	6341	9410	7815	4058.85
6.46	6388	9442	7855	4088.05
6.47	6436	9473	7896	4116.92
6.48	6483	9505	7937	4145.45
6.49	6532	9538	7979	4173.64
6.5	6581	9569	8020	4201.47
6.51	6630	9601	8062	4228.94
6.52	6683	9633	8105	4256.06
6.53	6735	9666	8147	4282.8
6.54	6783	9698	8190	4309.17
6.55	6835	9730	8233	4335.17
6.56	6887	9763	8277	4360.77
