depth	min68.2%	max68.2%	best	accrate
4.79	-103428	-36520	-69858	-3963.78
4.8	-103470	-36559	-69898	-3227.4
4.81	-103501	-36595	-69930	-2496.34
4.82	-103526	-36630	-69955	-1770.61
4.83	-103537	-36662	-69973	-1050.19
4.84	-103538	-36684	-69983	-335.1
4.85	-103529	-36703	-69987	374.67
4.86	-103505	-36718	-69983	1079.12
4.87	-103470	-36728	-69972	1778.25
4.88	-103423	-36733	-69954	2472.06
4.89	-103368	-36735	-69930	3160.55
4.9	-103306	-36740	-69898	3843.72
4.91	-103237	-36738	-69859	4521.57
4.92	-103155	-36731	-69814	5194.09
4.93	-103061	-36721	-69762	5861.3
4.94	-102957	-36706	-69704	6523.18
4.95	-102846	-36688	-69638	7179.75
4.96	-102725	-36666	-69567	7830.99
4.97	-102594	-36641	-69488	8476.91
4.98	-102455	-36612	-69404	9117.51
4.99	-102306	-36579	-69312	9752.79
5	-102148	-36538	-69215	10382.75
5.01	-101980	-36494	-69111	11007.39
5.02	-101804	-36446	-69001	11626.71
5.03	-101619	-36401	-68885	12240.7
5.04	-101423	-36360	-68762	12849.38
5.05	-101213	-36314	-68634	13452.73
5.06	-100994	-36258	-68499	14050.77
5.07	-100772	-36202	-68359	14643.48
5.08	-100544	-36142	-68212	15230.87
5.09	-100301	-36082	-68060	15812.94
5.1	-100050	-36010	-67902	16389.69
5.11	-99797	-35935	-67738	16961.12
5.12	-99532	-35858	-67568	17527.23
5.13	-99252	-35777	-67393	18088.02
5.14	-98964	-35695	-67212	18643.48
5.15	-98667	-35614	-67026	19193.63
5.16	-98363	-35527	-66834	19738.46
5.17	-98057	-35442	-66637	20277.96
5.18	-97746	-35339	-66434	20812.14
5.19	-97436	-35241	-66226	21341
5.2	-97108	-35141	-66012	21864.55
5.21	-96770	-35043	-65794	22382.77
5.22	-96420	-34933	-65570	22895.67
5.23	-96058	-34822	-65341	23403.24
5.24	-95686	-34710	-65107	23905.5
5.25	-95308	-34598	-64868	24402.44
5.26	-94937	-34484	-64624	24894.06
5.27	-94555	-34363	-64375	25380.35
5.28	-94162	-34240	-64121	25861.32
5.29	-93775	-34114	-63862	26336.98
5.3	-93377	-33986	-63599	26807.31
5.31	-92965	-33849	-63331	27272.32
5.32	-92554	-33716	-63058	27732.01
5.33	-92135	-33585	-62781	28186.38
5.34	-91707	-33448	-62499	28635.43
5.35	-91270	-33312	-62213	29079.16
5.36	-90829	-33172	-61922	29517.57
5.37	-90381	-33028	-61627	29950.65
5.38	-89929	-32877	-61327	30378.42
5.39	-89467	-32727	-61023	30800.86
5.4	-88999	-32576	-60715	31217.99
5.41	-88528	-32422	-60403	31629.79
5.42	-88056	-32268	-60087	32036.27
5.43	-87570	-32107	-59766	32437.43
5.44	-87082	-31943	-59442	32833.27
5.45	-86587	-31777	-59114	33223.79
5.46	-86082	-31609	-58782	33608.99
5.47	-85571	-31438	-58445	33988.87
5.48	-85069	-31261	-58106	34363.42
5.49	-84551	-31087	-57762	34732.66
5.5	-84030	-30912	-57415	35096.57
5.51	-83512	-30736	-57064	35455.17
5.52	-82991	-30557	-56709	35808.44
5.53	-82454	-30377	-56351	36156.39
5.54	-81914	-30191	-55989	36499.02
5.55	-81367	-30008	-55624	36836.33
5.56	-80815	-29823	-55256	37168.32
5.57	-80257	-29634	-54884	37494.99
5.58	-79695	-29440	-54509	37816.34
5.59	-79136	-29234	-54131	38132.37
5.6	-78579	-29031	-53750	38443.07
5.61	-78020	-28826	-53366	38748.46
5.62	-77451	-28625	-52978	39048.52
5.63	-76872	-28426	-52588	39343.26
5.64	-76282	-28221	-52194	39632.69
5.65	-75687	-28001	-51798	39916.79
5.66	-75099	-27783	-51399	40195.57
5.67	-74507	-27561	-50997	40469.03
5.68	-73905	-27341	-50592	40737.17
5.69	-73313	-27121	-50185	40999.98
5.7	-72709	-26897	-49775	41257.48
5.71	-72096	-26686	-49362	41509.66
5.72	-71489	-26458	-48947	41756.51
5.73	-70878	-26237	-48529	41998.05
5.74	-70255	-25996	-48109	42234.26
5.75	-69629	-25765	-47687	42465.15
5.76	-68998	-25545	-47262	42690.72
5.77	-68371	-25324	-46836	42910.97
5.78	-67740	-25091	-46406	43125.9
5.79	-67107	-24867	-45975	43335.51
5.8	-66481	-24644	-45542	43539.8
5.81	-65859	-24405	-45106	43738.77
5.82	-65217	-24172	-44669	43932.42
5.83	-64572	-23931	-44230	44120.74
5.84	-63924	-23690	-43788	44303.75
5.85	-63286	-23448	-43345	44481.43
5.86	-62652	-23206	-42901	44653.79
5.87	-61992	-22961	-42454	44820.83
5.88	-61334	-22718	-42006	44982.55
5.89	-60689	-22475	-41556	45138.95
5.9	-60042	-22229	-41105	45290.03
5.91	-59392	-21984	-40652	45435.79
5.92	-58726	-21745	-40197	45576.23
5.93	-58062	-21502	-39742	45711.35
5.94	-57406	-21244	-39285	45841.14
5.95	-56740	-20982	-38826	45965.62
5.96	-56063	-20722	-38366	46084.77
5.97	-55408	-20454	-37906	46198.6
5.98	-54741	-20190	-37444	46307.12
5.99	-54081	-19928	-36981	46410.31
6	-53410	-19663	-36516	46508.18
6.01	-52752	-19403	-36051	46600.73
6.02	-52086	-19141	-35585	46687.96
6.03	-51412	-18889	-35118	46769.86
6.04	-50734	-18618	-34651	46846.45
6.05	-50055	-18353	-34182	46917.72
6.06	-49376	-18104	-33713	46983.66
6.07	-48696	-17846	-33243	47044.29
6.08	-48015	-17579	-32773	47099.59
6.09	-47333	-17325	-32302	47149.57
6.1	-46650	-17063	-31830	47194.23
6.11	-45980	-16804	-31358	47233.57
6.12	-45307	-16537	-30886	47267.59
6.13	-44631	-16277	-30413	47296.29
6.14	-43945	-16011	-29940	47319.67
6.15	-43272	-15752	-29467	47337.73
6.16	-42585	-15491	-28994	47350.46
6.17	-41907	-15201	-28520	47357.88
6.18	-41229	-14935	-28047	47359.97
6.19	-40555	-14657	-27573	47356.75
6.2	-39882	-14397	-27100	47348.2
6.21	-39200	-14125	-26626	47334.33
6.22	-38522	-13859	-26153	47315.14
6.23	-37853	-13589	-25680	47290.63
6.24	-37193	-13330	-25207	47260.8
6.25	-36525	-13063	-24734	47225.65
6.26	-35850	-12800	-24262	47185.18
6.27	-35177	-12531	-23790	47139.38
6.28	-34510	-12253	-23319	47088.27
6.29	-33842	-11977	-22848	47031.83
6.3	-33181	-11702	-22377	46970.08
6.31	-32526	-11430	-21908	46903
6.32	-31866	-11150	-21439	46830.6
6.33	-31200	-10868	-20970	46752.88
6.34	-30537	-10590	-20503	46669.84
6.35	-29882	-10322	-20036	46581.48
6.36	-29235	-10042	-19570	46487.8
6.37	-28580	-9769	-19105	46388.8
6.38	-27920	-9509	-18642	46284.47
6.39	-27273	-9227	-18179	46174.83
6.4	-26620	-8950	-17717	46059.86
6.41	-25964	-8680	-17256	45939.58
6.42	-25312	-8404	-16797	45813.97
6.43	-24673	-8128	-16339	45683.04
6.44	-24035	-7858	-15882	45546.79
6.45	-23401	-7585	-15427	45405.23
6.46	-22771	-7296	-14972	45258.33
6.47	-22133	-7013	-14520	45106.12
6.48	-21498	-6737	-14069	44948.59
6.49	-20868	-6453	-13619	44785.74
6.5	-20241	-6165	-13172	44617.56
6.51	-19630	-5889	-12725	44444.07
6.52	-19018	-5612	-12281	44265.25
6.53	-18412	-5345	-11838	44081.12
6.54	-17806	-5067	-11397	43891.66
6.55	-17199	-4793	-10959	43696.88
6.56	-16594	-4524	-10522	43496.78
6.57	-15992	-4249	-10087	43291.36
6.58	-15399	-3985	-9654	43080.62
6.59	-14806	-3713	-9223	42864.56
6.6	-14217	-3435	-8794	42643.18
6.61	-13628	-3170	-8368	42416.47
6.62	-13046	-2905	-7944	42184.45
6.63	-12465	-2637	-7522	41947.1
6.64	-11888	-2370	-7102	41704.44
6.65	-11326	-2092	-6685	41456.45
6.66	-10759	-1817	-6271	41203.14
6.67	-10212	-1549	-5859	40944.51
6.68	-9658	-1283	-5449	40680.56
6.69	-9110	-1000	-5042	40411.29
6.7	-8565	-737	-4638	40136.7
6.71	-8028	-480	-4237	39856.79
6.72	-7506	-221	-3838	39571.55
6.73	-6967	45	-3443	39281
6.74	-6434	305	-3050	38985.12
6.75	-5920	566	-2660	38683.93
6.76	-5405	826	-2273	38377.41
6.77	-4900	1089	-1889	38065.57
6.78	-4397	1337	-1509	37748.41
6.79	-3897	1598	-1131	37425.93
6.8	-3399	1851	-757	37098.13
6.81	-2912	2096	-386	36765.01
6.82	-2429	2356	-18	36426.57
6.83	-1949	2608	346	36082.8
6.84	-1472	2862	707	35733.72
6.85	-1005	3118	1064	35379.32
6.86	-543	3368	1418	35019.59
6.87	-95	3608	1768	34654.54
6.88	350	3860	2115	34284.17
6.89	795	4109	2457	33908.49
6.9	1228	4354	2797	33527.48
6.91	1661	4594	3132	33141.15
6.92	2086	4837	3463	32749.5
6.93	2496	5080	3791	32352.52
6.94	2906	5315	4114	31950.23
6.95	3304	5553	4434	31542.62
6.96	3701	5790	4749	31129.68
6.97	4088	6030	5060	30711.43
6.98	4461	6261	5368	30287.85
6.99	4833	6495	5670	29858.95
7	5196	6729	5969	29424.73
7.01	5552	6963	6263	28985.19
7.02	5898	7192	6553	28540.33
7.03	6239	7429	6839	28090.15
7.04	6572	7661	7119	27634.65
7.05	6890	7895	7396	27173.95
7.06	7200	8126	7668	26708.57
7.07	7509	8357	7935	26238.62
7.08	7803	8588	8197	25764.1
7.09	8090	8816	8455	25285.03
7.1	8371	9049	8708	24801.38
7.11	8635	9280	8956	24313.18
7.12	8891	9508	9199	23820.41
7.13	9142	9735	9437	23323.08
7.14	9381	9960	9670	22821.18
7.15	9615	10183	9898	22314.72
7.16	9842	10401	10121	21803.7
7.17	10066	10611	10339	21288.11
7.18	10284	10818	10552	20767.96
7.19	10496	11018	10760	20243.24
7.2	10706	11214	10962	19713.96
7.21	10912	11401	11160	19180.12
7.22	11114	11583	11351	18641.71
7.23	11314	11756	11538	18098.74
7.24	11513	11920	11719	17551.21
7.25	11709	12077	11894	16995.92
7.26	11901	12226	12064	16420.1
7.27	12090	12368	12229	15820.57
7.28	12270	12502	12387	15197.32
7.29	12443	12635	12539	14550.35
7.3	12602	12767	12684	13879.67
7.31	12745	12901	12823	13185.27
7.32	12871	13040	12955	NA
