depth	min68.2%	max68.2%	best	accrate
3.58	4989	5770	5377	1428.47
3.59	5008	5779	5391	1428.47
3.6	5028	5789	5406	1428.47
3.61	5047	5799	5420	1428.47
3.62	5065	5808	5434	1428.47
3.63	5083	5817	5448	1428.47
3.64	5101	5828	5463	1428.47
3.65	5119	5838	5477	1428.47
3.66	5138	5848	5491	1428.47
3.67	5156	5857	5506	1428.47
3.68	5176	5868	5520	1428.47
3.69	5194	5877	5534	1428.47
3.7	5213	5886	5548	1428.47
3.71	5230	5898	5563	1428.47
3.72	5249	5909	5577	1428.47
3.73	5267	5920	5591	1428.47
3.74	5285	5932	5606	1428.47
3.75	5303	5942	5620	1428.47
3.76	5321	5954	5634	1428.47
3.77	5338	5965	5648	1428.47
3.78	5354	5975	5663	1428.47
3.79	5370	5985	5677	1428.47
3.8	5387	5997	5691	1428.47
3.81	5404	6008	5706	1428.47
3.82	5422	6019	5720	1428.47
3.83	5438	6031	5734	1428.47
3.84	5456	6041	5748	1428.47
3.85	5473	6053	5763	1428.47
3.86	5489	6065	5777	1428.47
3.87	5506	6077	5791	1428.47
3.88	5521	6089	5806	1428.47
3.89	5538	6101	5820	1428.47
3.9	5553	6115	5834	1428.47
3.91	5568	6127	5848	1428.47
3.92	5584	6140	5863	1428.47
3.93	5600	6154	5877	1428.47
3.94	5616	6167	5891	1428.47
3.95	5630	6182	5905	1428.47
3.96	5644	6195	5920	1428.47
3.97	5659	6209	5934	1428.47
3.98	5674	6223	5948	1428.47
3.99	5686	6238	5963	1428.47
4	5700	6252	5977	1428.47
4.01	5715	6266	5991	1428.47
4.02	5729	6281	6005	1428.47
4.03	5744	6297	6020	1428.47
4.04	5757	6313	6034	1428.47
4.05	5771	6328	6048	1428.47
4.06	5784	6343	6063	1428.47
4.07	5798	6358	6077	1428.47
4.08	5812	6373	6091	1428.47
4.09	5824	6390	6105	1428.47
4.1	5834	6405	6120	1428.47
4.11	5847	6422	6134	1428.47
4.12	5858	6438	6148	1428.47
4.13	5870	6455	6163	1428.47
4.14	5880	6471	6177	1428.47
4.15	5891	6488	6191	1428.47
4.16	5903	6504	6205	1428.47
4.17	5914	6522	6220	1428.47
4.18	5925	6538	6234	1428.47
4.19	5937	6554	6248	1428.47
4.2	5947	6571	6263	1428.47
4.21	5958	6589	6277	1428.47
4.22	5969	6608	6291	1428.47
4.23	5979	6626	6305	1428.47
4.24	5988	6644	6320	1428.47
4.25	5999	6663	6334	1428.47
4.26	6011	6680	6348	1428.47
4.27	6021	6699	6363	1428.47
4.28	6032	6717	6377	1428.47
4.29	6043	6736	6391	1428.47
4.3	6053	6754	6405	1428.47
4.31	6063	6773	6420	1428.47
4.32	6074	6793	6434	1428.47
4.33	6084	6811	6448	1428.47
4.34	6093	6830	6463	1428.47
4.35	6102	6849	6477	365.75
4.36	6107	6852	6481	365.75
4.37	6112	6854	6484	365.75
4.38	6116	6856	6488	365.75
4.39	6122	6858	6492	365.75
4.4	6127	6860	6495	365.75
4.41	6131	6863	6499	365.75
4.42	6136	6866	6502	365.75
4.43	6141	6868	6506	365.75
4.44	6145	6871	6510	365.75
4.45	6150	6874	6513	365.75
4.46	6155	6876	6517	365.75
4.47	6160	6879	6521	365.75
4.48	6165	6881	6524	365.75
4.49	6170	6884	6528	365.75
4.5	6174	6886	6532	365.75
4.51	6179	6888	6535	365.75
4.52	6183	6891	6539	365.75
4.53	6188	6894	6543	365.75
4.54	6192	6897	6546	365.75
4.55	6196	6900	6550	365.75
4.56	6202	6902	6554	365.75
4.57	6206	6905	6557	365.75
4.58	6211	6907	6561	365.75
4.59	6216	6910	6565	365.75
4.6	6221	6911	6568	365.75
4.61	6225	6914	6572	365.75
4.62	6230	6917	6576	365.75
4.63	6235	6920	6579	365.75
4.64	6240	6921	6583	365.75
4.65	6244	6924	6587	365.75
4.66	6248	6927	6590	365.75
4.67	6254	6930	6594	365.75
