depth	min68.2%	max68.2%	best	accrate
3.58	4966	5773	5337	-3780.82
3.59	4930	5735	5299	-3780.75
3.6	4891	5696	5262	-3780.43
3.61	4850	5658	5224	-3779.86
3.62	4813	5621	5186	-3779.04
3.63	4774	5583	5148	-3777.97
3.64	4735	5545	5110	-3776.64
3.65	4695	5506	5073	-3775.07
3.66	4654	5471	5035	-3773.24
3.67	4612	5434	4997	-3771.16
3.68	4569	5396	4959	-3768.83
3.69	4527	5360	4922	-3766.25
3.7	4486	5324	4884	-3763.42
3.71	4442	5290	4846	-3760.33
3.72	4399	5253	4809	-3756.99
3.73	4357	5219	4771	-3753.41
3.74	4313	5184	4734	-3749.57
3.75	4270	5150	4696	-3745.48
3.76	4225	5119	4659	-3741.14
3.77	4182	5089	4621	-3736.54
3.78	4137	5059	4584	-3731.7
3.79	4096	5029	4547	-3726.6
3.8	4053	4998	4509	-3721.25
3.81	4008	4968	4472	-3715.66
3.82	3964	4938	4435	-3709.81
3.83	3920	4910	4398	-3703.7
3.84	3877	4884	4361	-3697.35
3.85	3830	4859	4324	-3690.75
3.86	3788	4831	4287	-3683.89
3.87	3742	4808	4250	-3676.78
3.88	3696	4783	4213	-3669.42
3.89	3653	4753	4177	-3661.81
3.9	3607	4727	4140	-3653.95
3.91	3563	4699	4104	-3645.84
3.92	3516	4675	4067	-3637.47
3.93	3472	4650	4031	-3628.85
3.94	3428	4624	3994	-3619.99
3.95	3382	4601	3958	-3610.87
3.96	3337	4579	3922	-3601.5
3.97	3294	4550	3886	-3591.87
3.98	3247	4528	3850	-3582
3.99	3202	4504	3814	-3571.88
4	3157	4478	3779	-3561.5
4.01	3113	4453	3743	-3550.87
4.02	3069	4428	3708	-3539.99
4.03	3025	4403	3672	-3528.86
4.04	2979	4382	3637	-3517.48
4.05	2935	4357	3602	-3505.85
4.06	2892	4334	3567	-3493.96
4.07	2847	4308	3532	-3481.82
4.08	2804	4284	3497	-3469.44
4.09	2759	4259	3462	-3456.8
4.1	2713	4238	3428	-3443.9
4.11	2670	4213	3393	-3430.76
4.12	2626	4191	3359	-3417.37
4.13	2582	4169	3325	-3403.72
4.14	2539	4146	3291	-3389.83
4.15	2496	4125	3257	-3375.68
4.16	2453	4102	3223	-3361.28
4.17	2409	4082	3189	-3346.63
4.18	2366	4061	3156	-3331.72
4.19	2323	4039	3123	-3316.57
4.2	2278	4017	3089	-3301.16
4.21	2236	3994	3056	-3285.51
4.22	2193	3975	3024	-3269.6
4.23	2152	3956	2991	-3253.44
4.24	2109	3936	2958	-3237.03
4.25	2066	3913	2926	-3220.37
4.26	2026	3893	2894	-3203.45
4.27	1985	3873	2862	-3186.29
4.28	1945	3855	2830	-3168.87
4.29	1904	3836	2798	-3151.2
4.3	1863	3816	2767	-3133.28
4.31	1821	3793	2735	-3115.11
4.32	1779	3772	2704	-3096.69
4.33	1737	3751	2673	-3078.01
4.34	1697	3733	2642	-3059.09
4.35	1656	3714	2612	-3039.91
4.36	1617	3696	2581	-3020.48
4.37	1578	3677	2551	-3000.8
4.38	1540	3658	2521	-2980.87
4.39	1501	3640	2491	-2960.68
4.4	1461	3622	2462	-2940.25
4.41	1423	3602	2432	-2919.56
4.42	1384	3583	2403	-2898.63
4.43	1345	3566	2374	-2877.44
4.44	1307	3548	2345	-2856
4.45	1269	3528	2317	-2834.31
4.46	1230	3511	2289	-2812.36
4.47	1192	3491	2260	-2790.17
4.48	1156	3473	2232	-2767.72
4.49	1118	3456	2205	-2745.02
4.5	1082	3440	2177	-2722.08
4.51	1045	3426	2150	-2698.88
4.52	1010	3410	2123	-2675.42
4.53	974	3394	2096	-2651.72
4.54	938	3377	2070	-2627.77
4.55	902	3362	2044	-2603.56
4.56	867	3350	2018	-2579.1
4.57	835	3333	1992	-2554.39
4.58	800	3318	1966	-2529.43
4.59	768	3303	1941	-2504.22
4.6	734	3291	1916	-2478.76
4.61	700	3278	1891	-2453.04
4.62	668	3263	1867	-2427.08
4.63	636	3247	1842	-2400.86
4.64	602	3235	1818	-2374.39
4.65	569	3223	1795	-2347.67
4.66	537	3211	1771	-2320.7
4.67	502	3198	1748	-2293.47
4.68	470	3185	1725	-2266
4.69	439	3172	1702	-2238.27
4.7	409	3158	1680	-2210.29
4.71	378	3143	1658	-2182.06
4.72	348	3132	1636	-2153.58
4.73	319	3121	1614	-2124.85
4.74	289	3108	1593	-2095.87
4.75	260	3100	1572	-2066.63
4.76	230	3089	1552	-2037.14
4.77	204	3077	1531	-2007.41
4.78	176	3068	1511	-1977.42
4.79	149	3059	1491	-1947.18
4.8	121	3049	1472	-1916.68
4.81	96	3040	1453	-1885.94
4.82	70	3031	1434	-1854.94
4.83	43	3020	1415	-1823.7
4.84	17	3010	1397	-1792.2
4.85	-9	3003	1379	-1760.45
4.86	-35	2994	1362	-1728.45
4.87	-58	2984	1344	-1696.2
4.88	-81	2975	1327	-1663.69
4.89	-105	2968	1311	-1630.94
4.9	-129	2960	1294	-1597.93
4.91	-151	2952	1278	-1564.67
4.92	-175	2945	1263	-1531.16
4.93	-197	2937	1247	-1497.4
4.94	-219	2931	1232	-1463.39
4.95	-239	2923	1218	-1429.12
4.96	-261	2916	1203	-1394.61
4.97	-283	2911	1190	-1359.84
4.98	-303	2905	1176	-1324.82
4.99	-324	2898	1163	-1289.55
5	-344	2893	1150	-1254.03
5.01	-365	2891	1137	-1218.26
5.02	-384	2888	1125	-1182.23
5.03	-403	2881	1113	-1145.96
5.04	-420	2876	1102	-1109.43
5.05	-437	2873	1091	-1072.65
5.06	-454	2870	1080	-1035.62
5.07	-469	2867	1070	-998.34
5.08	-485	2863	1060	-960.81
5.09	-501	2860	1050	-923.02
5.1	-516	2857	1041	-884.99
5.11	-531	2854	1032	-846.7
5.12	-546	2852	1023	-808.16
5.13	-560	2850	1015	-769.37
5.14	-573	2850	1008	-730.33
5.15	-585	2850	1000	-691.04
5.16	-597	2849	993	-651.49
5.17	-610	2850	987	-611.7
5.18	-620	2849	981	-571.65
5.19	-631	2849	975	-531.35
5.2	-641	2849	970	-490.8
5.21	-651	2850	965	-450
5.22	-660	2852	960	-408.94
5.23	-669	2853	956	-367.64
5.24	-675	2854	953	-326.08
5.25	-685	2854	949	-284.28
5.26	-692	2857	947	-242.22
5.27	-699	2860	944	-199.91
5.28	-706	2862	942	-157.34
5.29	-714	2865	941	-114.53
5.3	-720	2868	939	-71.47
5.31	-724	2871	939	-28.15
5.32	-728	2877	938	15.42
5.33	-731	2883	939	59.24
5.34	-735	2888	939	103.31
5.35	-739	2894	940	147.63
5.36	-739	2901	942	192.2
5.37	-742	2906	944	237.03
5.38	-744	2913	946	282.11
5.39	-744	2920	949	327.43
5.4	-744	2928	952	373.01
5.41	-743	2936	956	418.84
5.42	-741	2944	960	464.93
5.43	-740	2952	965	511.26
5.44	-738	2960	970	557.84
5.45	-734	2968	975	604.68
5.46	-730	2977	981	651.77
5.47	-725	2987	988	699.11
5.48	-721	2997	995	746.7
5.49	-715	3007	1002	794.54
5.5	-710	3017	1010	842.64
5.51	-706	3027	1019	890.98
5.52	-700	3039	1028	939.58
5.53	-693	3052	1037	988.43
5.54	-685	3065	1047	1037.53
5.55	-677	3079	1057	1086.88
5.56	-668	3092	1068	1136.48
5.57	-658	3104	1080	1186.33
5.58	-648	3117	1091	1236.44
5.59	-638	3130	1104	1286.8
5.6	-627	3145	1117	1337.4
5.61	-614	3159	1130	1388.26
5.62	-602	3173	1144	1439.37
5.63	-590	3188	1158	1490.74
5.64	-575	3205	1173	1542.35
5.65	-561	3222	1189	1594.22
5.66	-545	3238	1205	1646.33
5.67	-530	3255	1221	1698.7
5.68	-513	3272	1238	1751.32
5.69	-495	3290	1255	1804.19
5.7	-478	3308	1274	1857.32
5.71	-460	3326	1292	1910.69
5.72	-442	3344	1311	1964.32
5.73	-423	3363	1331	2018.19
5.74	-403	3382	1351	2072.32
5.75	-383	3403	1372	2126.7
5.76	-361	3424	1393	2181.33
5.77	-338	3445	1415	2236.22
5.78	-315	3466	1437	2291.35
5.79	-293	3490	1460	2346.74
5.8	-267	3513	1484	2402.37
5.81	-243	3537	1508	2458.26
5.82	-216	3560	1532	2514.4
5.83	-190	3585	1557	2570.79
5.84	-162	3609	1583	2627.44
5.85	-134	3635	1609	2684.33
5.86	-106	3659	1636	2741.48
5.87	-76	3686	1664	2798.88
5.88	-46	3712	1692	2856.52
5.89	-16	3737	1720	2914.42
5.9	15	3763	1749	2972.58
5.91	47	3790	1779	3030.98
5.92	79	3816	1809	3089.63
5.93	113	3844	1840	3148.54
5.94	146	3872	1872	3207.7
5.95	181	3901	1904	3267.11
5.96	215	3930	1936	3326.77
5.97	251	3960	1970	3386.68
5.98	289	3991	2004	3446.84
5.99	327	4022	2038	3507.26
6	365	4053	2073	3567.92
6.01	404	4085	2109	3628.84
6.02	443	4117	2145	3690.01
6.03	483	4150	2182	3751.43
6.04	524	4184	2220	3813.1
6.05	566	4217	2258	3875.03
6.06	608	4250	2296	3937.2
6.07	650	4285	2336	3999.63
6.08	695	4320	2376	4062.31
6.09	741	4356	2416	4125.23
6.1	787	4392	2458	4188.42
6.11	833	4427	2500	4251.85
6.12	880	4464	2542	4315.53
6.13	928	4501	2585	4379.47
6.14	976	4540	2629	4443.65
6.15	1026	4578	2673	4508.09
6.16	1076	4617	2718	4572.78
