depth	min68.2%	max68.2%	best	accrate
3.58	5005	5805	5406	-401352.75
3.59	847	1942	1392	-395630.83
3.6	-3424	-1694	-2564	-389949.3
3.61	-7656	-5232	-6464	-384308.06
3.62	-11875	-8722	-10307	-378706.96
3.63	-16029	-12143	-14094	-373145.89
3.64	-20121	-15517	-17825	-367624.71
3.65	-24153	-18851	-21502	-362143.31
3.66	-28116	-22116	-25123	-356701.55
3.67	-32026	-25345	-28690	-351299.31
3.68	-35872	-28513	-32203	-345936.47
3.69	-39658	-31639	-35662	-340612.89
3.7	-43393	-34713	-39069	-335328.46
3.71	-47067	-37739	-42422	-330083.04
3.72	-50681	-40725	-45723	-324876.5
3.73	-54241	-43658	-48971	-319708.73
3.74	-57748	-46545	-52169	-314579.6
3.75	-61191	-49390	-55314	-309488.97
3.76	-64585	-52182	-58409	-304436.74
3.77	-67916	-54922	-61454	-299422.75
3.78	-71193	-57626	-64448	-294446.9
3.79	-74423	-60280	-67392	-289509.06
3.8	-77604	-62888	-70287	-284609.1
3.81	-80727	-65460	-73133	-279746.89
3.82	-83795	-67984	-75931	-274922.3
3.83	-86805	-70465	-78680	-270135.22
3.84	-89774	-72903	-81382	-265385.51
3.85	-92686	-75294	-84035	-260673.05
3.86	-95540	-77651	-86642	-255997.72
3.87	-98361	-79958	-89202	-251359.38
3.88	-101124	-82236	-91716	-246757.91
3.89	-103829	-84461	-94183	-242193.18
3.9	-106494	-86642	-96605	-237665.08
3.91	-109110	-88781	-98982	-233173.46
3.92	-111666	-90880	-101314	-228718.21
3.93	-114172	-92945	-103601	-224299.2
3.94	-116632	-94966	-105844	-219916.31
3.95	-119042	-96953	-108043	-215569.4
3.96	-121402	-98901	-110199	-211258.35
3.97	-123715	-100809	-112311	-206983.04
3.98	-125982	-102673	-114381	-202743.34
3.99	-128208	-104502	-116408	-198539.12
4	-130386	-106296	-118394	-194370.25
4.01	-132514	-108044	-120338	-190236.62
4.02	-134599	-109763	-122240	-186138.09
4.03	-136641	-111439	-124101	-182074.54
4.04	-138646	-113080	-125922	-178045.84
4.05	-140603	-114681	-127703	-174051.87
4.06	-142518	-116248	-129443	-170092.5
4.07	-144388	-117775	-131144	-166167.6
4.08	-146212	-119270	-132806	-162277.05
4.09	-147997	-120735	-134428	-158420.72
4.1	-149731	-122164	-136013	-154598.48
4.11	-151427	-123557	-137559	-150810.22
4.12	-153083	-124914	-139067	-147055.79
4.13	-154700	-126236	-140537	-143335.09
4.14	-156271	-127533	-141971	-139647.97
4.15	-157798	-128797	-143367	-135994.32
4.16	-159284	-130025	-144727	-132374.01
4.17	-160736	-131219	-146051	-128786.91
4.18	-162147	-132388	-147339	-125232.89
4.19	-163520	-133519	-148591	-121711.84
4.2	-164855	-134619	-149808	-118223.62
4.21	-166151	-135682	-150990	-114768.1
4.22	-167413	-136718	-152138	-111345.17
4.23	-168637	-137722	-153251	-107954.7
4.24	-169822	-138694	-154331	-104596.55
4.25	-170970	-139633	-155377	-101270.6
4.26	-172082	-140543	-156390	-97976.74
4.27	-173160	-141423	-157369	-94714.82
4.28	-174197	-142274	-158317	-91484.73
4.29	-175203	-143100	-159231	-88286.34
4.3	-176173	-143892	-160114	-85119.51
4.31	-177108	-144660	-160966	-81984.14
4.32	-178008	-145405	-161785	-78880.08
4.33	-178868	-146119	-162574	-75807.22
4.34	-179696	-146801	-163332	-72765.43
4.35	-180490	-147455	-164060	-69754.58
4.36	-181253	-148083	-164757	-66774.54
4.37	-181987	-148680	-165425	-63825.2
4.38	-182688	-149257	-166063	-60906.41
4.39	-183357	-149808	-166672	-58018.07
4.4	-183994	-150332	-167253	-55160.03
4.41	-184599	-150828	-167804	-52332.18
4.42	-185173	-151297	-168328	-49534.39
4.43	-185715	-151744	-168823	-46766.53
4.44	-186228	-152169	-169291	-44028.47
4.45	-186714	-152566	-169731	-41320.1
4.46	-187170	-152934	-170144	-38641.28
4.47	-187599	-153282	-170530	-35991.89
4.48	-188002	-153610	-170890	-33371.8
4.49	-188374	-153912	-171224	-30780.88
4.5	-188715	-154191	-171532	-28219.02
4.51	-189026	-154447	-171814	-25686.08
4.52	-189310	-154678	-172071	-23181.93
4.53	-189566	-154885	-172303	-20706.46
4.54	-189795	-155069	-172510	-18259.53
4.55	-189997	-155231	-172692	-15841.02
4.56	-190172	-155370	-172851	-13450.8
4.57	-190320	-155489	-172985	-11088.75
4.58	-190442	-155587	-173096	-8754.74
4.59	-190537	-155663	-173184	-6448.64
4.6	-190606	-155719	-173248	-4170.34
4.61	-190652	-155756	-173290	-1919.69
4.62	-190670	-155773	-173309	303.42
4.63	-190665	-155768	-173306	2499.12
4.64	-190639	-155745	-173281	4667.54
4.65	-190589	-155703	-173235	6808.8
4.66	-190515	-155641	-173166	8923.03
4.67	-190418	-155561	-173077	11010.36
4.68	-190297	-155461	-172967	13070.9
4.69	-190154	-155344	-172836	15104.8
4.7	-189989	-155205	-172685	17112.16
4.71	-189805	-155053	-172514	19093.13
4.72	-189598	-154881	-172323	21047.82
4.73	-189369	-154691	-172113	22976.36
4.74	-189118	-154482	-171883	24878.89
4.75	-188844	-154255	-171634	26755.51
4.76	-188551	-154012	-171367	28606.37
4.77	-188238	-153753	-171081	30431.58
4.78	-187905	-153478	-170776	32231.28
4.79	-187554	-153185	-170454	34005.58
4.8	-187181	-152876	-170114	35754.62
4.81	-186789	-152552	-169756	37478.52
4.82	-186377	-152215	-169382	39177.41
4.83	-185948	-151863	-168990	40851.41
4.84	-185502	-151492	-168581	42500.65
4.85	-185038	-151105	-168156	44125.26
4.86	-184556	-150704	-167715	45725.35
4.87	-184056	-150292	-167258	47301.07
4.88	-183539	-149863	-166785	48852.53
4.89	-183005	-149420	-166296	50379.86
4.9	-182454	-148962	-165792	51883.18
4.91	-181886	-148491	-165274	53362.63
4.92	-181301	-148006	-164740	54818.33
4.93	-180699	-147508	-164192	56250.4
4.94	-180083	-146997	-163629	57658.98
4.95	-179450	-146474	-163053	59044.18
4.96	-178803	-145938	-162462	60406.13
4.97	-178140	-145389	-161858	61744.96
4.98	-177462	-144830	-161241	63060.8
4.99	-176770	-144258	-160610	64353.77
5	-176064	-143675	-159967	65624
5.01	-175344	-143080	-159310	66871.61
5.02	-174610	-142474	-158642	68096.73
5.03	-173863	-141857	-157961	69299.49
5.04	-173104	-141230	-157268	70480.01
5.05	-172334	-140592	-156563	71638.42
5.06	-171550	-139943	-155847	72774.84
5.07	-170755	-139285	-155119	73889.41
5.08	-169947	-138618	-154380	74982.24
5.09	-169127	-137939	-153630	76053.46
5.1	-168295	-137252	-152870	77103.21
5.11	-167451	-136557	-152099	78131.6
5.12	-166596	-135849	-151317	79138.76
5.13	-165730	-135133	-150526	80124.81
5.14	-164853	-134407	-149725	81089.9
5.15	-163965	-133674	-148914	82034.13
5.16	-163066	-132933	-148093	82957.64
5.17	-162156	-132183	-147264	83860.55
5.18	-161237	-131425	-146425	84742.99
5.19	-160307	-130659	-145578	85605.08
5.2	-159367	-129886	-144722	86446.95
5.21	-158417	-129106	-143857	87268.73
5.22	-157461	-128318	-142984	88070.55
5.23	-156497	-127520	-142104	88852.52
5.24	-155525	-126715	-141215	89614.78
5.25	-154544	-125905	-140319	90357.45
5.26	-153557	-125088	-139416	91080.66
