depth	min68.2%	max68.2%	best	accrate
6.26	-3274	-722	-1984	3556.71
6.27	-3236	-689	-1948	3732.9
6.28	-3197	-654	-1911	3910.53
6.29	-3155	-617	-1872	4089.61
6.3	-3112	-578	-1831	4270.13
6.31	-3067	-537	-1788	4452.1
6.32	-3020	-495	-1744	4635.51
6.33	-2970	-451	-1698	4820.36
6.34	-2919	-407	-1649	5006.65
6.35	-2865	-361	-1599	5194.39
6.36	-2811	-311	-1547	5383.57
6.37	-2754	-260	-1493	5574.2
6.38	-2695	-207	-1438	5766.27
6.39	-2632	-152	-1380	5959.78
6.4	-2568	-96	-1320	6154.73
6.41	-2503	-36	-1259	6351.13
6.42	-2435	24	-1195	6548.97
6.43	-2365	87	-1130	6748.25
6.44	-2292	149	-1062	6948.98
6.45	-2218	214	-993	7151.15
6.46	-2142	281	-921	7354.77
6.47	-2063	349	-848	7559.82
6.48	-1982	418	-772	7766.33
6.49	-1898	491	-695	7974.27
6.5	-1811	566	-615	8183.66
6.51	-1724	641	-533	8394.49
6.52	-1632	718	-449	8606.76
6.53	-1539	797	-363	8820.48
6.54	-1444	878	-275	9035.64
6.55	-1346	962	-184	9252.24
6.56	-1246	1048	-92	9470.29
6.57	-1143	1134	3	9689.78
6.58	-1038	1222	100	9910.71
6.59	-931	1312	199	10133.09
6.6	-821	1406	300	10356.91
6.61	-709	1505	404	10582.17
6.62	-595	1603	509	10808.88
6.63	-478	1701	618	11037.03
6.64	-359	1802	728	11266.62
6.65	-237	1905	841	11497.66
6.66	-112	2012	956	11730.13
6.67	14	2120	1073	11964.06
6.68	145	2231	1193	12199.42
6.69	278	2343	1315	12436.23
6.7	413	2457	1439	12674.48
6.71	550	2573	1566	12914.18
6.72	690	2691	1695	13155.32
6.73	831	2811	1826	13397.9
6.74	976	2934	1960	13641.93
6.75	1123	3059	2097	13887.4
6.76	1274	3187	2236	14134.31
6.77	1427	3315	2377	14382.66
6.78	1584	3446	2521	14632.46
6.79	1741	3580	2667	14883.7
6.8	1902	3716	2816	15136.39
6.81	2065	3854	2967	15390.52
6.82	2232	3995	3121	15646.09
6.83	2403	4138	3278	15903.1
6.84	2576	4284	3437	16161.56
6.85	2751	4432	3598	16421.46
6.86	2931	4581	3763	16682.81
6.87	3112	4735	3929	16945.6
6.88	3296	4889	4099	17209.83
6.89	3484	5046	4271	17475.5
6.9	3674	5206	4446	17742.62
6.91	3867	5368	4623	18011.18
6.92	4065	5532	4803	18281.18
6.93	4264	5700	4986	18552.63
6.94	4465	5869	5172	18825.52
6.95	4670	6040	5360	19099.86
6.96	4878	6214	5551	19375.63
6.97	5090	6391	5745	19652.85
6.98	5303	6569	5941	19931.52
6.99	5519	6751	6140	20211.63
7	5740	6936	6343	20493.18
7.01	5964	7123	6547	20776.17
7.02	6191	7312	6755	21060.61
7.03	6421	7504	6966	21346.49
7.04	6654	7699	7179	21633.81
7.05	6890	7895	7396	21915.37
7.06	7129	8095	7615	22162.33
7.07	7371	8297	7836	22367.48
7.08	7614	8500	8060	22530.83
7.09	7860	8704	8285	22652.38
7.1	8107	8911	8512	22732.12
7.11	8355	9117	8739	22770.05
7.12	8603	9326	8967	22766.17
7.13	8851	9534	9195	22720.49
7.14	9099	9743	9422	22633.01
7.15	9346	9950	9648	22503.72
7.16	9591	10156	9873	22332.62
7.17	9833	10358	10096	22119.72
7.18	10073	10561	10318	21865.01
7.19	10309	10761	10536	21568.49
7.2	10544	10959	10752	21230.17
7.21	10773	11154	10964	20850.05
7.22	10999	11346	11173	20428.12
7.23	11219	11534	11377	19964.38
7.24	11435	11718	11577	19458.84
7.25	11644	11900	11771	18911.49
7.26	11846	12077	11960	18322.33
7.27	12039	12249	12144	17691.37
7.28	12225	12417	12321	17018.6
7.29	12402	12580	12491	16304.03
7.3	12569	12739	12654	15547.65
7.31	12726	12893	12809	14749.47
7.32	12873	13040	12957	NA
