depth	min68.2%	max68.2%	best	accrate
3.58	5177	5798	5475	1121.23
3.59	5192	5806	5486	1121.16
3.6	5206	5814	5497	1121
3.61	5221	5823	5509	1120.74
3.62	5235	5832	5520	1120.37
3.63	5250	5841	5531	1119.9
3.64	5264	5848	5542	1119.33
3.65	5278	5856	5553	1118.66
3.66	5292	5865	5564	1117.89
3.67	5307	5873	5576	1117.02
3.68	5321	5881	5587	1116.04
3.69	5335	5889	5598	1114.96
3.7	5349	5897	5609	1113.79
3.71	5363	5906	5620	1112.51
3.72	5376	5915	5631	1111.13
3.73	5390	5924	5643	1109.64
3.74	5403	5933	5654	1108.06
3.75	5417	5941	5665	1106.37
3.76	5429	5950	5676	1104.59
3.77	5441	5959	5687	1102.7
3.78	5455	5967	5698	1100.71
3.79	5468	5976	5709	1098.62
3.8	5481	5985	5720	1096.42
3.81	5492	5993	5731	1094.13
3.82	5503	6001	5742	1091.74
3.83	5514	6009	5753	1089.24
3.84	5524	6017	5764	1086.64
3.85	5535	6026	5774	1083.94
3.86	5546	6036	5785	1081.14
3.87	5556	6046	5796	1078.24
3.88	5568	6056	5807	1075.23
3.89	5580	6065	5818	1072.12
3.9	5592	6074	5828	1068.92
3.91	5604	6083	5839	1065.61
3.92	5614	6093	5850	1062.2
3.93	5625	6103	5860	1058.69
3.94	5635	6112	5871	1055.07
3.95	5645	6122	5881	1051.36
3.96	5655	6132	5892	1047.54
3.97	5665	6141	5902	1043.63
3.98	5675	6151	5913	1039.61
3.99	5685	6161	5923	1035.49
4	5696	6171	5934	1031.26
4.01	5705	6183	5944	1026.94
4.02	5714	6193	5954	1022.52
4.03	5725	6203	5964	1017.99
4.04	5733	6213	5975	1013.36
4.05	5742	6224	5985	1008.63
4.06	5751	6235	5995	1003.8
4.07	5759	6245	6005	998.87
4.08	5769	6256	6015	993.83
4.09	5777	6266	6025	988.7
4.1	5786	6276	6035	983.46
4.11	5795	6287	6044	978.12
4.12	5805	6297	6054	972.69
4.13	5813	6308	6064	967.14
4.14	5820	6318	6074	961.5
4.15	5828	6328	6083	955.76
4.16	5836	6339	6093	949.91
4.17	5844	6350	6102	943.97
4.18	5852	6361	6112	937.92
4.19	5858	6372	6121	931.77
4.2	5865	6383	6130	925.52
4.21	5872	6394	6140	919.16
4.22	5880	6405	6149	912.71
4.23	5887	6416	6158	906.15
4.24	5895	6428	6167	899.5
4.25	5902	6438	6176	892.74
4.26	5909	6449	6185	885.88
4.27	5916	6460	6194	878.92
4.28	5925	6469	6203	871.85
4.29	5932	6478	6211	864.69
4.3	5940	6488	6220	857.42
4.31	5947	6498	6229	850.05
4.32	5953	6507	6237	842.59
4.33	5959	6517	6246	835.01
4.34	5965	6526	6254	827.34
4.35	5972	6536	6262	819.61
4.36	5979	6546	6270	811.98
4.37	5984	6555	6278	804.5
4.38	5988	6563	6287	797.17
4.39	5996	6572	6295	789.98
4.4	6002	6580	6302	782.94
4.41	6008	6589	6310	776.05
4.42	6013	6598	6318	769.3
4.43	6020	6607	6326	762.7
4.44	6027	6616	6333	756.25
4.45	6032	6625	6341	749.94
4.46	6038	6633	6348	743.78
4.47	6044	6642	6356	737.77
4.48	6050	6651	6363	731.9
4.49	6055	6660	6371	726.18
4.5	6060	6668	6378	720.6
4.51	6064	6677	6385	715.18
4.52	6069	6686	6392	709.9
4.53	6073	6696	6399	704.76
4.54	6078	6704	6406	699.77
4.55	6082	6713	6413	694.93
4.56	6088	6723	6420	690.24
4.57	6092	6733	6427	685.69
4.58	6098	6742	6434	681.29
4.59	6102	6751	6441	677.04
4.6	6107	6760	6448	672.93
4.61	6112	6770	6454	668.97
4.62	6116	6779	6461	665.15
4.63	6120	6788	6468	661.48
4.64	6125	6796	6474	657.96
4.65	6130	6805	6481	654.59
4.66	6135	6815	6487	651.36
4.67	6139	6824	6494	648.28
4.68	6144	6831	6500	645.34
4.69	6148	6840	6507	642.55
4.7	6152	6849	6513	639.91
4.71	6156	6857	6520	637.42
4.72	6161	6865	6526	635.07
4.73	6167	6873	6532	632.87
4.74	6171	6881	6539	630.81
4.75	6176	6890	6545	628.9
4.76	6180	6900	6551	627.14
4.77	6184	6908	6558	625.52
4.78	6188	6918	6564	624.05
