depth	min68.2%	max68.2%	best	accrate
3.58	5110	5874	5509	1540.11
3.59	5132	5887	5525	1539.76
3.6	5154	5896	5540	1538.89
3.61	5174	5906	5556	1537.5
3.62	5195	5918	5571	1535.58
3.63	5216	5930	5586	1533.15
3.64	5236	5940	5602	1530.2
3.65	5257	5951	5617	1526.73
3.66	5277	5963	5632	1522.73
3.67	5297	5974	5647	1518.22
3.68	5319	5984	5663	1513.19
3.69	5340	5995	5678	1507.64
3.7	5361	6005	5693	1501.57
3.71	5382	6016	5708	1494.97
3.72	5403	6029	5723	1487.86
3.73	5423	6042	5738	1480.23
3.74	5441	6054	5752	1472.08
3.75	5460	6066	5767	1463.4
3.76	5478	6077	5782	1454.21
3.77	5496	6090	5796	1444.5
3.78	5515	6104	5811	1434.27
3.79	5532	6117	5825	1423.52
3.8	5550	6129	5839	1412.25
3.81	5566	6141	5853	1400.45
3.82	5583	6154	5867	1388.14
3.83	5598	6166	5881	1375.31
3.84	5614	6180	5895	1361.96
3.85	5631	6193	5909	1348.09
3.86	5644	6205	5922	1333.69
3.87	5658	6217	5936	1318.78
3.88	5671	6230	5949	1303.35
3.89	5686	6242	5962	1287.4
3.9	5699	6255	5975	1270.93
3.91	5713	6266	5987	1253.94
3.92	5727	6278	6000	1236.42
3.93	5741	6289	6012	1218.39
3.94	5754	6302	6024	1199.84
3.95	5766	6314	6036	1180.77
3.96	5776	6327	6048	1161.18
3.97	5788	6337	6060	1141.07
3.98	5800	6351	6071	1120.44
3.99	5811	6363	6082	1099.28
4	5820	6374	6093	1077.61
4.01	5829	6386	6104	1055.42
4.02	5838	6397	6115	1032.71
4.03	5848	6409	6125	1009.48
4.04	5857	6420	6135	985.73
4.05	5866	6432	6145	961.46
4.06	5873	6444	6155	936.67
4.07	5881	6456	6164	911.35
4.08	5887	6467	6173	885.52
4.09	5894	6479	6182	859.17
4.1	5901	6489	6191	832.3
4.11	5907	6500	6199	804.91
4.12	5914	6511	6207	777
4.13	5919	6521	6215	748.57
4.14	5925	6531	6222	719.62
4.15	5930	6542	6229	690.15
4.16	5936	6552	6236	660.15
4.17	5941	6561	6243	629.64
4.18	5946	6570	6249	598.61
4.19	5950	6580	6255	567.06
4.2	5953	6590	6261	534.99
4.21	5957	6599	6266	502.4
4.22	5960	6608	6271	469.29
4.23	5962	6617	6276	435.66
4.24	5963	6624	6280	401.51
4.25	5964	6631	6284	366.84
4.26	5965	6639	6288	331.65
4.27	5965	6646	6291	295.93
4.28	5965	6652	6294	259.7
4.29	5964	6657	6297	222.95
4.3	5964	6663	6299	185.68
4.31	5964	6668	6301	147.89
4.32	5962	6673	6302	109.58
4.33	5959	6677	6304	70.75
4.34	5958	6681	6304	31.4
4.35	5954	6683	6305	-8.29
4.36	5953	6686	6304	-47.61
4.37	5950	6689	6304	-86.37
4.38	5945	6691	6303	-124.59
4.39	5941	6692	6302	-162.25
4.4	5935	6692	6300	-199.35
4.41	5929	6693	6298	-235.91
4.42	5924	6693	6296	-271.91
4.43	5918	6692	6293	-307.36
4.44	5911	6691	6290	-342.25
4.45	5905	6690	6287	-376.6
4.46	5897	6688	6283	-410.39
4.47	5890	6685	6279	-443.63
4.48	5882	6681	6274	-476.31
4.49	5875	6680	6270	-508.45
4.5	5867	6677	6265	-540.03
4.51	5859	6673	6259	-571.05
4.52	5850	6670	6253	-601.53
4.53	5840	6666	6247	-631.45
4.54	5830	6662	6241	-660.82
4.55	5818	6658	6235	-689.63
4.56	5807	6654	6228	-717.9
4.57	5794	6650	6220	-745.61
4.58	5783	6645	6213	-772.77
4.59	5770	6640	6205	-799.37
4.6	5758	6635	6197	-825.43
4.61	5745	6631	6189	-850.93
4.62	5733	6625	6181	-875.87
4.63	5719	6619	6172	-900.27
4.64	5706	6612	6163	-924.11
4.65	5691	6607	6154	-947.4
4.66	5678	6601	6144	-970.14
4.67	5664	6595	6134	-992.32
4.68	5649	6589	6124	-1013.95
4.69	5633	6583	6114	-1035.03
4.7	5616	6578	6104	-1055.56
4.71	5600	6571	6093	-1075.53
4.72	5584	6565	6083	-1094.95
4.73	5567	6560	6072	-1113.82
4.74	5552	6554	6061	-1132.13
4.75	5536	6548	6049	-1149.89
4.76	5520	6542	6038	-1167.1
4.77	5504	6536	6026	-1183.76
4.78	5487	6529	6014	-1199.87
4.79	5468	6522	6002	-1215.42
