depth	min68.2%	max68.2%	best	accrate
3.58	5003	5803	5401	19970.54
3.59	5211	5998	5600	19307.33
3.6	5411	6183	5794	18651.73
3.61	5600	6364	5980	18003.73
3.62	5784	6540	6160	17363.28
3.63	5960	6707	6334	16730.35
3.64	6131	6873	6501	16104.91
3.65	6292	7029	6662	15486.93
3.66	6450	7181	6817	14876.37
3.67	6600	7330	6966	14273.2
3.68	6740	7473	7108	13677.39
3.69	6879	7609	7245	13088.9
3.7	7009	7742	7376	12507.7
3.71	7131	7867	7501	11933.77
3.72	7251	7989	7620	11367.06
3.73	7362	8105	7734	10807.54
3.74	7468	8217	7842	10255.19
3.75	7567	8321	7945	9709.96
3.76	7662	8420	8042	9171.83
3.77	7753	8516	8134	8640.76
3.78	7837	8606	8220	8116.72
3.79	7914	8692	8301	7599.68
3.8	7986	8769	8377	7089.59
3.81	8055	8842	8448	6586.44
3.82	8117	8910	8514	6090.19
3.83	8176	8974	8575	5600.8
3.84	8230	9031	8631	5118.25
3.85	8277	9085	8682	4642.49
3.86	8320	9133	8728	4173.5
3.87	8360	9176	8770	3711.25
3.88	8395	9215	8807	3255.69
3.89	8425	9251	8840	2806.8
3.9	8452	9281	8868	2364.55
3.91	8476	9306	8892	1928.9
3.92	8493	9326	8911	1499.82
3.93	8506	9343	8926	1077.28
3.94	8517	9354	8937	661.23
3.95	8522	9361	8943	251.66
3.96	8524	9364	8946	-151.47
3.97	8522	9365	8944	-548.2
3.98	8516	9361	8939	-938.55
3.99	8505	9352	8929	-1322.57
4	8493	9338	8916	-1700.28
4.01	8476	9322	8899	-2071.72
4.02	8458	9302	8878	-2436.91
4.03	8433	9277	8854	-2795.9
4.04	8406	9248	8826	-3148.71
4.05	8377	9215	8795	-3495.38
4.06	8343	9180	8760	-3835.94
4.07	8307	9140	8721	-4170.43
4.08	8265	9098	8680	-4498.87
4.09	8220	9052	8635	-4821.3
4.1	8173	9004	8586	-5137.75
4.11	8123	8951	8535	-5448.26
4.12	8069	8895	8481	-5752.85
4.13	8013	8835	8423	-6051.57
4.14	7956	8772	8363	-6344.44
4.15	7893	8707	8299	-6631.5
4.16	7830	8639	8233	-6912.77
4.17	7761	8569	8164	-7188.3
4.18	7690	8497	8092	-7458.11
4.19	7617	8422	8017	-7722.24
4.2	7543	8344	7940	-7980.72
4.21	7464	8263	7860	-8233.58
4.22	7383	8178	7778	-8480.86
4.23	7298	8091	7693	-8722.59
4.24	7210	8002	7606	-8958.81
4.25	7122	7913	7516	-9189.53
4.26	7030	7821	7424	-9414.81
4.27	6939	7724	7330	-9634.66
4.28	6844	7625	7234	-9849.13
4.29	6745	7527	7135	-10058.25
4.3	6646	7426	7035	-10262.04
4.31	6542	7323	6932	-10460.55
4.32	6437	7219	6827	-10653.8
4.33	6329	7114	6721	-10841.83
4.34	6220	7007	6613	-11024.66
4.35	6111	6898	6502	-11202.35
4.36	5996	6788	6390	-11374.91
4.37	5880	6678	6276	-11542.37
4.38	5762	6565	6161	-11704.79
4.39	5643	6450	6044	-11862.17
4.4	5522	6334	5925	-12014.56
4.41	5398	6216	5805	-12162
4.42	5272	6096	5684	-12304.5
4.43	5146	5976	5561	-12442.12
4.44	5015	5855	5436	-12574.87
4.45	4885	5737	5310	-12702.79
4.46	4756	5614	5183	-12825.92
4.47	4627	5492	5055	-12944.29
4.48	4491	5367	4926	-13057.93
4.49	4355	5242	4795	-13166.87
4.5	4217	5115	4663	-13271.15
4.51	4078	4987	4531	-13370.79
4.52	3937	4860	4397	-13465.84
4.53	3793	4732	4262	-13556.32
4.54	3651	4600	4127	-13642.28
4.55	3510	4472	3990	-13723.73
4.56	3365	4339	3853	-13800.71
4.57	3218	4211	3715	-13873.26
4.58	3071	4084	3576	-13941.41
4.59	2923	3955	3437	-14005.2
4.6	2773	3823	3297	-14064.64
4.61	2623	3692	3156	-14119.79
4.62	2474	3560	3015	-14170.66
4.63	2322	3428	2873	-14217.3
4.64	2170	3298	2731	-14259.74
4.65	2018	3166	2589	-14298
4.66	1865	3036	2446	-14332.13
4.67	1712	2907	2302	-14362.15
4.68	1559	2773	2159	-14388.1
4.69	1406	2642	2015	-14410.01
4.7	1252	2510	1871	-14427.91
4.71	1098	2375	1726	-14441.84
4.72	942	2243	1582	-14451.82
4.73	787	2108	1437	-14457.9
4.74	631	1974	1293	-14460.11
4.75	474	1841	1148	-14458.47
4.76	320	1708	1004	-14453.02
4.77	165	1574	859	-14443.8
4.78	9	1443	715	-14430.83
4.79	-147	1311	570	-14414.15
4.8	-302	1179	426	-14393.79
4.81	-457	1047	282	-14369.79
4.82	-614	918	139	-14342.18
4.83	-769	786	-5	-14310.98
4.84	-919	654	-148	-14276.24
4.85	-1073	522	-291	-14237.99
4.86	-1227	393	-433	-14196.25
4.87	-1378	265	-575	-14151.07
4.88	-1533	135	-716	-14102.47
4.89	-1686	5	-857	-14050.49
4.9	-1838	-123	-998	-13995.16
4.91	-1989	-250	-1138	-13936.51
4.92	-2140	-377	-1277	-13874.58
4.93	-2290	-500	-1416	-13809.4
4.94	-2439	-627	-1554	-13741
4.95	-2587	-752	-1692	-13669.41
4.96	-2733	-874	-1828	-13594.67
4.97	-2880	-998	-1964	-13516.81
4.98	-3027	-1121	-2099	-13435.87
4.99	-3172	-1243	-2234	-13351.87
5	-3318	-1365	-2367	-13264.85
5.01	-3462	-1485	-2500	-13174.84
